iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,tr_radius,barrier_parameter,maxabsLagmult
0,0.0,-0.00025983118614756034,0.0,0.7518512190487922,0.5711850478871707,2.220446049250313e-16,1.3322676295501878e-17,1.0,0.1,0.44846577139543414
1,0.02361464500427246,-0.0047926193327065296,0.3637862887764816,0.9632535627310366,0.4317244126980322,0.45693104783502125,0.025591404919998718,7.0,0.1,0.521974666191879
2,0.03466439247131348,-0.07361669357925217,0.16583593881434955,0.4618146830417501,0.12115624237759012,0.24326080756047674,0.014365558197138348,15.897827811100006,0.1,0.24535069228135914
3,0.047011375427246094,0.0024384045532362814,0.24302921655865073,0.9256449516002972,0.3207985858661786,0.1995068609734214,0.01363325580757152,15.897827811100006,0.1,0.7519424131098305
4,0.05676579475402832,0.0024384045532362814,0.0,0.9256449516002972,0.3207985858661786,0.1995068609734214,0.01363325580757152,1.5897827811100007,0.1,0.7519424131098305
5,0.06560587882995605,0.0024384045532362814,0.0,0.9256449516002972,0.3207985858661786,0.1995068609734214,0.01363325580757152,0.20728942525439012,0.1,0.7519424131098305
6,0.07629132270812988,-0.0978095308945273,0.1580686610551875,0.3459844832583118,0.11079798711702799,0.07857342778994125,0.008522521873842101,0.41457885050878024,0.1,0.24687811892321979
7,0.08684515953063965,0.07466839567024057,0.187696627937234,0.7039260675299438,0.09689761954865941,0.07912796138733591,0.009589663383020837,0.41457885050878024,0.1,0.28568698139899557
8,0.09519648551940918,0.07466839567024057,0.0,0.7039260675299438,0.09689761954865941,0.07912796138733591,0.009589663383020837,0.20728942525439012,0.1,0.28568698139899557
9,0.10563969612121582,-0.09813581336893239,0.1766143683013181,0.3687664592533813,0.11600032326623523,0.08469830464848127,0.009633759097733556,0.20728942525439012,0.1,0.27630759016489054
10,0.11621809005737305,0.06036634552305202,0.1673589503763175,0.7510556698037415,0.10880081228557263,0.08699334330714992,0.010338004563985582,0.20728942525439012,0.1,0.2984835372786364
11,0.12466287612915039,0.06036634552305202,0.0,0.7510556698037415,0.10880081228557263,0.08699334330714992,0.010338004563985582,0.10364471262719506,0.1,0.2984835372786364
12,0.13506507873535156,-0.02690276299669174,0.08910271613526169,0.4183630442668062,0.1696489863718873,0.07670725176466164,0.008084411346000025,0.20728942525439012,0.1,0.6140355399816041
13,0.1457054615020752,0.006149913411045642,0.11393108288744512,0.9613267630667609,0.2528108920369541,0.05410833791857894,0.004980021970550527,0.41457885050878024,0.1,0.8658350416857207
14,0.15427112579345703,0.006149913411045642,0.0,0.9613267630667609,0.2528108920369541,0.05410833791857894,0.004980021970550527,0.11821010351567966,0.1,0.8658350416857207
15,0.16419506072998047,0.006149913411045642,0.0,0.9613267630667609,0.2528108920369541,0.05410833791857894,0.004980021970550527,0.05910505175783983,0.1,0.8658350416857207
16,0.17733502388000488,-0.03701673901360156,0.053275653623363596,0.3907226377383857,0.1546999686190746,0.05632126563386208,0.00612018379126271,0.11821010351567965,0.1,0.5421614506978105
17,0.18932151794433594,0.02052708862610793,0.08204770911078739,0.8814410157429868,0.20475420175658254,0.05657953734020271,0.007082524199851728,0.11821010351567965,0.1,0.7081122810978837
18,0.19887137413024902,0.02052708862610793,0.0,0.8814410157429868,0.20475420175658254,0.05657953734020271,0.007082524199851728,0.059105051757839824,0.1,0.7081122810978837
19,0.2111208438873291,-0.029060268848762547,0.05195212724526123,0.40662523611570217,0.16755593087694678,0.054167541829813315,0.0058911336125285485,0.11821010351567965,0.1,0.6279143010392633
20,0.2236645221710205,-0.0013296864791096097,0.05790038317952537,0.8837211675458448,0.24378007687496422,0.05333179510869024,0.005420975183999111,0.23642020703135933,0.1,0.7699288019671774
21,0.23331379890441895,-0.0013296864791096097,0.0,0.8837211675458448,0.24378007687496422,0.05333179510869024,0.005420975183999111,0.0679980716293679,0.1,0.7699288019671774
22,0.2441539764404297,-0.052866868782166614,0.05467599377728548,0.3802517714730551,0.1400434994240832,0.05222032830939338,0.005432093474414653,0.1359961432587358,0.1,0.4298274145169922
