iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,-0.00025983118614756034,2.9802322387695312e-08,6.514324765459311,6.184691761606387,2.0459753086962227,0.0,0,0.0,0.0,1.0,,1.0,,,,,,,,,,
1,0.6080982685089111,-0.005754336680649476,0.005960083014171996,0.9999999999770671,0.9999999999770671,2.560100823617391e-13,0.0,0,0.0,0.0,1.0,4.526217991075346e-10,4.526217991075346e-10,optimal,12.0,6.526187928118562e-13,-0.002747252747226082,-0.0027472527478787007,3.3416270500476294e-16,2.0259436376617264e-16,1.0,1.0,0.0
2,1.1839940547943115,-0.02876816507353097,0.1095426827192626,3.834056223792322,3.8178035370894525,0.3526499157653962,0.0,0,0.0011473005561342831,2.668140828219263e-05,10.089163231851849,9.589163231851849,9.589163231851849,unknown,27.0,6.986928066796994e-18,-2203254.850219108,-2203254.8502191072,3.052288325108506e-09,5.621864119454318e-09,5.222689519770981e-09,1.0,181.0
3,1.7517354488372803,-0.03478775554470324,0.028080722690308976,0.9999999990256726,0.9999999990256726,1.5289340536824846e-12,0.0,0,0.0,0.0,10.089163231851849,2.3930221417055092e-09,2.3930221417055092e-09,optimal,13.0,4.219028332708287e-14,-0.00300979523424919,-0.00300979523429138,2.311544636404713e-16,5.831331245059086e-17,1.0,1.0,0.0
4,2.3370578289031982,-0.07757208586587017,0.6992109728718898,1.2534474894882297,1.2494671584250263,0.09976805533028368,0.0,0,0.002960415046781155,6.884686155305012e-05,10.089163231851849,1.2148722014288027,1.2148722014288027,unknown,21.0,9.635073647895933e-09,-173634.51285542786,-173634.51285543753,9.672356325908774e-10,6.057295947407226e-15,1.2320233115273002e-07,1.0,151.0
5,2.9193155765533447,-0.10899016963644778,0.31836374188328304,1.0000023806412226,0.9999999356506185,8.343238149190609e-11,0.0,0,0.0017993632404645888,7.173891195735255e-05,10.089163231851849,1.68089704865746e-08,1.68089704865746e-08,optimal,12.0,9.799731757540959e-14,-0.01745449115527633,-0.017454491155374327,3.243845360829981e-16,1.308548567645992e-16,0.9,1.0,1.0
6,3.481426954269409,-0.13232108483637328,0.37334141741682925,0.28041684948904555,0.23052462180888345,0.15962072787295445,0.0,0,0.003124218429126566,0.0001159814541143426,10.089163231851849,0.35645255213385063,0.35645255213385063,optimal,12.0,4.6623496808029054e-14,-0.2924902419567528,-0.2924902419567993,1.4972055470050321e-15,5.79503220962254e-15,0.07976644307687257,1.0,24.0
7,4.048888683319092,-0.18821315428791185,0.6275965926444688,0.42234862541386464,0.42180603500525765,0.020893437127060786,0.0,0,0.004545820765206543,0.0001269040811742963,10.089163231851849,0.0822082366585691,0.0822082366585691,optimal,12.0,3.31318193392365e-13,-0.04104349256857662,-0.04104349256890793,3.4487499940325715e-16,1.1165789235651566e-15,0.9,1.0,1.0
8,4.682464599609375,-0.1997811019565907,0.17567301993999587,0.3451815686328986,0.3450037258586764,0.010076938068924202,0.0,0,0.004429737888541008,0.00013243780128036775,10.089163231851849,0.17737429109427458,0.17737429109427458,optimal,12.0,9.848062152122695e-14,-0.07295370338799337,-0.07295370338809173,3.976300787502342e-16,6.326049424695314e-15,0.0984770902183612,1.0,22.0
9,5.250475645065308,-0.2039843020245718,0.06522729608347236,0.24991364272556926,0.2495105474994152,0.013423219838978992,0.0,0,0.004250603868288766,0.0001395658194436958,10.089163231851849,0.10273218490431647,0.10273218490431647,optimal,12.0,4.2047755569576186e-14,-0.05537760303921167,-0.0553776030392537,5.882212651005743e-16,3.65275923949558e-15,0.0523347633027361,1.0,28.0
