-3.354858277389780041e-02 -6.310400897427242972e-02 2.332171238152488946e-02 3.514061058256706671e-01 2.121085009720665160e-01 -4.193468423228262354e-02 2.568476419315865455e-01 -2.861918007104680747e-03 1.060010009930178188e-01 8.769011911090723865e-02 -1.538635331918313809e-01 7.308841219151113178e-02 -8.857872736872225705e-02 -1.383975413006863220e-01 -7.628631729049402399e-02 4.134813128794233295e-02 1.435181551973953862e-01 -3.035080454380574902e-02 2.318157967394870456e-01 -4.331902833008659248e-02 2.678227588949075658e-02 5.157771698626858331e-02 -9.485608411890561475e-02 -1.244490885637155320e-01 -7.281554979565026120e-02 2.489736743864642277e-01 1.638714157657245318e-01 4.616646846106567392e-02 2.684215339524248511e-01 2.188822458030292295e-01 -1.596903373302502316e-01 -5.165759461603799951e-02 -1.457808932809916136e-01 -5.109061170245141059e-02 -3.365876481890021088e-01 1.379434516776960606e-01 1.673662627186662533e-01 8.767145584361073218e-02 8.466653748590242945e-02 -1.034304847990887531e-02 6.601397378579669517e-02 5.254413859783617011e-03 -1.619940887076486702e-01 2.618273618457934715e-01 1.485001261326651945e-01 1.175277460879119162e-02 1.682906699723288602e-01 -3.718317533819522069e-02 -4.455681336533348462e-03 -3.910662686961059731e-04
1.546256798132157051e-01 -2.595869642279755030e-01 -2.032648355733155388e-01 9.441650880059268558e-02 9.249581574487177049e-02 2.539228188245981066e-01 7.340684140978391559e-02 9.320727694382784090e-02 2.494214283181293151e-02 7.052037598859123291e-02 -1.550692524579863965e-02 -4.987021065554965438e-02 2.901669035316847833e-01 -1.194521093710946003e-01 -1.861980313880365612e-01 1.355963727427433319e-01 -7.575811761078488082e-02 -1.017069394569087432e-01 6.785749348333544595e-02 -4.210671945385174864e-02 8.414241846796702284e-02 -8.858237769794581606e-02 4.370676163543869147e-02 3.355613861384138530e-01 -2.202239593718674157e-02 7.765829201673804527e-02 1.958528063652529017e-01 1.003606209384912268e-01 3.408788341226920982e-01 1.638719750318251220e-02 -1.328576379105763372e-01 -1.171540294680064043e-01 1.302531911833745282e-01 -1.090748753718610853e-01 -1.501596281008249489e-01 -2.352514839040372591e-02 1.600423284375048771e-01 9.146274683693855767e-02 2.464338016943926624e-01 -1.379857804509384556e-01 1.580891357672495612e-01 2.652047836868688391e-01 1.043353421795752273e-01 -3.432696323474118683e-02 -1.157161598948277040e-02 2.177243016969450037e-02 5.055207501487366667e-02 -1.528581390220051517e-01 5.119613331919512650e-02 -2.071308448750924514e-01
7.121369815756924126e-02 2.943786753098831532e-01 -1.358749767915228557e-01 -1.610097321728283515e-02 -1.602565671989527873e-01 2.772502846075083349e-01 1.878361382788827638e-02 -5.952461537399020286e-03 1.239157326146782812e-01 -1.229550669461756396e-01 2.042752334620190346e-02 -9.130087960407649861e-02 2.449370461934676987e-02 1.150570177008938821e-01 -1.603895888210088994e-01 -1.922913243185688514e-01 2.437651638688968780e-02 -5.852141241629603419e-02 -6.931351123722997998e-02 1.947875384176479818e-01 -4.133829996897493697e-02 1.297229517742774785e-01 -9.322088222240498823e-02 2.631235997846924635e-01 -1.273109620395006525e-01 1.477378165885255001e-01 2.032255860602701358e-01 1.897880194134625095e-02 -5.843319465207158503e-02 -4.313653102715504783e-02 3.598641577678718950e-01 -9.926768069457661547e-02 2.635713240887244679e-01 -1.284844616410102114e-01 3.569670079767294640e-02 3.310758523963749922e-02 -1.448019767817177172e-01 -2.229051288262303213e-02 -1.737872125307493923e-02 1.455912596209722742e-01 3.715026445555785761e-02 1.651826959581749188e-01 -1.061600000614873751e-01 1.305485331511538616e-01 1.124125735183506558e-01 4.184573178172937974e-02 1.784713707914388769e-01 -3.061534410069809489e-02 6.083210124556982790e-02 8.641798240845821599e-02
-2.146537552956999106e-01 8.359252981471194943e-02 -1.748432623706994149e-01 -5.664757139173419442e-02 3.931563911471104220e-03 1.388850386341449195e-01 -1.755920600582593638e-01 2.030677260834019282e-01 -2.768636843140322851e-02 -2.894446418180387504e-01 -6.017372638313254335e-02 -1.285872257544584396e-01 9.735402585892451166e-02 1.291107968855140786e-01 -1.837676245929002194e-01 6.925146523348683913e-03 1.471804111482208528e-02 7.145953006374888838e-02 7.658455599502972388e-02 -7.719444894082394537e-02 -1.416082987232628321e-01 -1.787280759804748265e-01 8.483258747784859499e-02 -3.644591279981906212e-02 2.258148941713418109e-02 1.415282564049192282e-01 5.803241275484356809e-02 2.667245988300219195e-01 8.388829013068909227e-03 2.979000182682342568e-02 2.915837328951522214e-02 -3.797612716139552296e-04 5.341721241590788316e-02 9.435373521964633692e-02 -1.338232687323782089e-01 2.063948340441257023e-01 5.559572206339134098e-02 -1.968628880233974296e-03 1.215397380415470137e-02 -7.914761726861464439e-03 2.042483076952527829e-02 8.028008397541748498e-02 2.376401504354847261e-01 -2.653566527894167179e-03 -1.018787286818567117e-01 -1.064026765475611230e-01 1.479518335953733041e-02 3.019713371776502550e-02 2.313839098365891855e-01 -2.219922231351404915e-02
7.656828763161499518e-02 1.079491503055560742e-01 9.807386169345613802e-02 9.892612456369302698e-02 -2.037109953595905298e-01 1.014798245887294365e-01 -5.275661433138151279e-02 -1.199100359320013770e-01 -2.209771818029714757e-02 2.868425072536974207e-01 1.537991464276331210e-01 -2.297049220973341188e-01 5.415866886020353523e-03 7.117057084301965653e-02 -9.899214832128723496e-02 6.184492334667477526e-02 1.485348694815439088e-02 5.849533957507123405e-02 2.399980753663891742e-01 -2.895855332295239545e-02 3.644056956507233935e-01 -1.177666197937300152e-01 -1.014614525829938135e-01 5.356199260410982044e-02 8.525653247279134372e-02 1.075355678322548886e-01 -1.901446064647463741e-01 -1.083913119601585817e-01 -2.490029030618202618e-02 1.187072891844739436e-01 1.238464349311337448e-01 -7.588691132416389151e-02 4.553086445696458151e-01 -2.460152115686944641e-01 1.857298924565778386e-01 2.119425115450259203e-02 2.953919413720086998e-02 -1.573902015536765217e-02 -8.055529648425266420e-02 -4.793381042384128529e-03 -5.742730607637416829e-02 1.019560143498522142e-01 1.446883237289311730e-01 1.721497694222825503e-01 1.524087318947955350e-01 -9.336249894441756014e-02 -8.513220641727808902e-02 1.095699081353110060e-01 -1.756132733808390411e-01 2.074040471952289244e-01
-1.472283724865786625e-01 2.095175768611928502e-01 -3.464411152442009589e-02 5.691497169581771765e-02 2.212823610286290543e-01 2.047449875954133747e-01 3.257168217187602494e-02 1.269571947668399758e-01 -1.093907396834561084e-02 4.666169575634693256e-02 2.783850333207583683e-01 1.464143959827430286e-01 -4.757051855845653341e-04 -5.056915212800644488e-02 -4.948713404516585229e-02 -9.986334494374335402e-02 -8.709168113994093796e-02 -1.583132754555222621e-01 2.290303491337362940e-01 -1.985434506731499626e-01 -1.320995823618195328e-02 2.518888621052130586e-02 -1.089922547164063893e-01 -1.044558672530059990e-01 6.612925125263350440e-03 -2.081767511342694499e-01 3.570142663361814406e-01 -9.022348129811665063e-02 4.190660501670499111e-03 -2.166790401670707633e-01 1.991928879781941497e-01 -1.746216761143443430e-01 7.436494358495071566e-02 1.280915397257039456e-01 -1.728350868979524821e-02 7.625570012169977097e-02 1.942585309841700636e-01 -3.576313874905040491e-02 -8.930035623777157761e-02 7.969481223907208534e-02 -9.247176041078723069e-03 -2.577478004441312587e-01 -7.605481436678883378e-02 -4.950490204880789169e-02 2.198185923348514870e-01 -6.852657236227122778e-03 1.698618543892743971e-01 -7.611063373253836029e-02 -1.376079895292344757e-01 8.744442874040155023e-02
-2.022023041128925003e-01 -1.177978721175594601e-01 -2.146826270208639087e-01 -1.021153493767912729e-01 1.218324955446561941e-01 -7.347131063037787291e-02 -1.414427813361891495e-01 1.816751855598664478e-01 -6.023829419153486214e-02 -4.600414760554966814e-02 1.153583323988159604e-01 -1.197740866250290720e-01 -2.262221844179475305e-01 -1.044175265298092903e-01 7.171969491307784994e-02 2.691273774812262820e-01 -4.434132159979460308e-01 1.675300659173692697e-01 3.050671015467642730e-02 2.180476922350206570e-01 -2.921047875496657342e-01 -2.111212666239737842e-02 -2.315115811778529209e-01 1.620189001001971774e-01 -5.352937972725028970e-02 5.814797549539339749e-02 1.685244845631462263e-01 1.050442620507968799e-01 2.006173472929470847e-01 1.510811030449367154e-01 1.060687711200027500e-01 -1.527008017167253429e-01 1.755173250178581335e-01 7.104565564184621949e-03 -1.301803341032049255e-01 4.605821992562090378e-02 3.326288334030186311e-01 -4.878922223432680116e-02 -1.437092346535341347e-01 -2.672193963459689181e-01 3.483958086375654566e-03 2.168318531916283431e-01 4.835433238335486855e-02 -1.766028091740555819e-02 -1.801092135875828615e-02 -9.494417071015739951e-02 -1.613128052257484929e-02 -7.163554515647889420e-02 1.260577768660749720e-01 1.019608690719973065e-01
-6.471142625701395423e-02 1.469371303249785432e-01 -1.568463056578667525e-01 6.367252527973292497e-02 8.645246805399470214e-02 1.234902360042719333e-01 -1.181246426039892355e-01 2.397595379686501271e-01 2.060655700211895883e-02 -1.566264613984988952e-01 -2.793070687566229227e-01 -4.442401644196773691e-02 -2.838879524792425890e-01 1.317487470794320437e-01 2.146366218560627481e-02 -8.531707877851500699e-02 -2.280209720824621644e-01 -6.156160490052654116e-02 -1.719094439502519001e-01 1.056507493782499196e-01 1.575488778967262804e-01 4.655420725238375301e-02 2.481153844849797938e-02 -1.208046588345632610e-01 2.095323576384172937e-01 7.780964155836395113e-02 6.996450229890946448e-02 -4.589932975643234991e-02 6.847349220051697494e-02 1.529281821582790246e-01 2.936325248361469978e-02 -6.156179029041002754e-02 2.327906995945406288e-01 -1.236398481766370488e-01 -1.195230456195795349e-01 5.498493052674404899e-03 3.586344839656784717e-02 -1.736621629691920826e-02 -2.812174671473645637e-01 1.961788641798312971e-01 1.498198557988414392e-01 2.428058482683938257e-02 -3.376944621022920368e-02 -8.335707843087135360e-02 -1.413215002679223120e-01 -1.378587895657852058e-01 3.256588976871066521e-02 -1.632863971829177918e-01 -2.661470100780073400e-01 9.703331946115149875e-02
-1.528062415192082413e-01 1.660793875587497082e-01 1.252365312892828909e-02 4.643649075858676673e-02 1.898540270954018616e-01 1.136067489639249195e-01 3.029060546808825735e-03 -1.441214181935118743e-01 -1.025577097562863083e-01 -1.844812203100921200e-01 1.770593824843026132e-01 -6.101833378702670174e-02 -1.241050539219596127e-01 -2.017299618801518188e-02 1.498139661043270676e-01 1.389302723019012614e-02 -1.162304901386782274e-01 -2.056762379712128441e-01 1.413589755861056896e-02 1.505769321126274596e-01 -5.872105709502557780e-02 -1.354623385202871622e-01 1.519067428658950510e-02 -4.944037094679427924e-02 -1.388324399308780432e-01 -1.359791336956670815e-01 -5.531029116492849895e-02 -2.921350543020411195e-01 9.502918837929483220e-02 1.365689482536022459e-01 -1.046158517573422264e-01 8.087106828007338197e-03 -2.085160885356641125e-01 -5.736455691398949924e-02 -3.894223151517157977e-02 1.818876526925772563e-01 -1.061626733685770430e-01 9.275940862640381923e-02 3.242051404563852518e-02 6.394684545113830942e-02 7.859933148097592720e-03 -1.031320188024303502e-01 1.211547483874455752e-02 -2.101792035777179934e-01 2.538373374756319745e-01 -2.571622246429152228e-02 -5.528715766203147475e-02 -6.669530419569715679e-03 -1.108829713470761563e-01 -9.904418424537911325e-02
8.805190111184578450e-02 1.356345719295304619e-01 2.222600463088827694e-01 6.447259514052513553e-03 -5.662981773671842134e-02 1.769150220741732282e-01 1.609117965354487922e-01 6.798505370630131273e-02 -4.690529913768707454e-02 -3.750490669442532177e-01 -7.939818484508334717e-02 1.862737375034737852e-01 4.012845108699149288e-02 2.042967182853658026e-01 1.698500378838251335e-01 -1.610694979925331866e-02 1.006357958383721773e-02 -2.463223697297557691e-01 -2.356757961627055364e-01 4.709604434748967949e-02 1.182507977639721819e-01 -1.240081614871598181e-01 -1.414501303744428728e-01 1.357201080684877492e-01 4.978881943707708785e-02 1.617931888302182875e-01 2.066708662545800046e-01 8.312306685040825316e-02 1.773030705153491871e-01 -3.276586892304587662e-01 -6.060005277927277278e-02 1.814376527775383441e-01 -4.863429419309336921e-02 -8.726679852914069613e-02 -3.256949193480165872e-02 -3.228224482159043618e-02 9.294763126914414031e-02 -3.280274223093203323e-02 -8.255881775609756612e-02 6.083708153768265653e-02 7.503633984109706057e-02 -1.859368511978366084e-03 7.641567239693519697e-02 -1.013163338057416346e-02 3.067987738657477204e-01 1.069346649321625126e-01 -1.082228761578737930e-01 -2.014887423182815107e-01 2.762740620424710691e-01 2.141938468263215878e-01
