iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7971370959833279,1.110223024625157e-15,3.6442262376724655,2.708136695137998,2.4385201479150123,0.0,0.0,0.0,0.0,28.607060227427134,0.5,1.0,1.0,,,
1,0.5903246402740479,0.7933425160533797,3.9489162908811064,3.169594204393453,2.0937443874158395,2.379613804945928,0.0,0.0,0.0,0.0,20.042989953771045,0.5,0.8687836451771285,1.1836150391553169,0.25,True,2.0
2,1.1624226570129395,0.7946346304549896,2.761623724999669,2.914024493692676,1.8495839399499474,2.2517943953478716,0.0,0.0,0.0,0.0,16.72838943921604,0.5,0.8134609867907927,1.2875474165264047,0.125,True,3.0
3,1.7392079830169678,0.7946020422109962,2.326313665698936,2.697471083255834,1.4614908525886163,2.262769376052674,0.0,0.0,0.14237093663874373,0.008898183539921483,12.778006624736957,0.5,0.7082995343869882,1.5300928378589096,0.25,True,2.0
4,2.3124189376831055,0.7943879267919871,1.2504847514582262,2.540611898019308,1.2881065411921238,2.1893205492389076,0.0,0.0,0.04864039037243556,0.0030400243982772225,11.190794787028148,0.5,0.6633911854138926,1.6753252031475385,0.125,True,3.0
5,2.883333206176758,0.7959701180610059,2.834671482629027,2.3355943994427215,1.0050933188035356,2.1042380523171906,0.0,0.0,0.1150712660940334,0.011643285769143204,9.041796150038664,0.5,0.5782494662830234,2.0025863773670327,0.25,True,2.0
6,3.4558141231536865,0.7977896843325611,4.696749598199527,2.1398345681817283,0.7740773346625036,1.975813428653853,0.0,0.0,0.2683199153684752,0.021651714603823004,7.510315366175249,0.5,0.504171035680101,2.428100604587387,0.25,True,2.0
7,4.028776407241821,0.7989732396881595,1.298076773563613,1.9300423764483723,0.7271650173380083,1.7808608385445843,0.0,0.0,0.15619825213709648,0.011060514726265146,5.590587100595245,0.5,0.48831222346505837,2.569780662519602,0.0625,True,4.0
8,4.599807977676392,0.7997244836155453,2.532821576158548,1.8531465177464728,0.6366818034321067,1.7382382471734632,0.0,0.0,0.08237626013408783,0.006587707171443389,5.457040377768757,0.5,0.4573981567082912,2.8670019548380967,0.125,True,3.0
9,5.169997692108154,0.7988619156955071,4.498095693116261,1.7771049560557302,0.5624973770084079,1.6816965703773339,0.0,0.0,0.11409230815632698,0.008633781985793523,5.357842809382988,0.5,0.42841514176260087,3.199119402064647,0.125,True,3.0
10,5.737858295440674,0.8002417775595584,6.920174706506686,1.4887435119035368,0.4444412575119016,1.4205565383650463,0.0,0.0,0.02400860089581854,0.002531164730519516,3.386912215546235,0.5,0.37329664751894653,3.9376092984210773,0.25,True,2.0
11,6.306682348251343,0.7988612243796772,8.549647856988397,1.3791061350714873,0.3757464688618,1.3267400485801712,0.0,0.0,0.02256471633299443,0.0014102947708121518,2.959391056823358,0.5,0.3495828566451027,4.37136808666299,0.125,True,3.0
12,6.875005483627319,0.7953121674636585,8.170624356021339,1.1459149749858808,0.3943543286573156,1.0758613765134453,0.0,0.0,0.011317768893395383,0.0007073605558372114,2.890366465240591,0.5,0.25684448564686146,6.116925321497627,0.5,True,1.0
13,7.443295001983643,0.7938079877443854,6.027187699292394,0.9245364954323222,0.20620619881154895,0.901238862761206,0.0,0.0,0.003904767196686521,0.00024404794979290757,1.5443668638845314,0.5,0.2242975253016602,6.28610119496757,0.25,True,2.0
14,8.012441635131836,0.7932525229147092,6.105290427550817,0.7876346830622889,0.1738457502636877,0.7682096387561717,0.0,0.0,0.0,0.0,0.9916604957612248,0.5,0.19627496535705277,6.500722205684379,0.25,True,2.0
15,8.584301948547363,0.7930226133013769,2.0471718581348455,0.7379768414692538,0.16064146203525273,0.7202805975591128,0.0,0.0,0.0,0.0,0.88645381427585,0.5,0.1840318414317521,6.539014788252203,0.125,True,3.0
16,9.152421712875366,0.792599323938135,7.223519560821593,0.6127968701829849,0.26925195898159465,0.5504756004498617,0.0,0.0,0.0,0.0,0.744157556433773,0.5,0.13845695411537454,6.553050497141102,0.5,True,1.0
