iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.7971370959833279,1.110223024625157e-15,3.6442262376724655,2.708136695137998,2.4385201479150123,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.4318366050720215,0.789543279342194,0.6397895723154488,0.022215891652302498,0.021468304788140567,0.004184562076402006,0.0,0.0,0.0038919367491112578,0.0002432460468194536,1,0.004253056530586811,0.004253056530586811,optimal,9.0,4.4986452174636226e-13,-0.5370138340306022,-0.5370138340310521,1.1120669905267199e-14,5.698320835586279e-15,101.73902536731005,0.00636268544113595,1.0584864002970766,1.0,48.0
2,0.8569965362548828,0.7422368598960883,1.9783748305704048,0.0569986923651957,0.047436836347298714,0.007787983353953539,0.0,0.0,0.02553721974962675,0.002652668655622082,1,0.004013124328420269,0.004013124328420269,optimal,10.0,6.142230674435929e-14,-0.8468055394607158,-0.8468055394607773,1.6197275081408238e-14,2.4797216520177077e-16,128.33009858542124,0.016423203268260675,1.6717186126276267,1.0,39.0
3,1.2894554138183594,0.7364865766650495,0.22103133254895244,0.08584326483578088,0.07789624823682224,0.011482239230291479,0.0,0.0,0.0298065646547529,0.002910540641615669,1,0.014153147810818483,0.014153147810818483,optimal,12.0,6.089173593851917e-14,-2.869092354423187,-2.869092354423248,4.7512984764323996e-14,2.3766935075929792e-15,231.92704997578136,0.0009550049507968265,5.700686873123998,1.0,66.0
4,1.7167699337005615,0.7246428329609662,0.40192671727647256,0.08952947718901028,0.07020582750657871,0.00636766166188579,0.0,0.0,0.05519168374686334,0.0034494802341789588,1,0.019650415516564775,0.019650415516564775,optimal,12.0,2.2005732267267254e-13,-3.9817072158099864,-3.9817072158102067,3.4802954185362584e-14,4.399043043671308e-15,277.1908991017297,0.0014555783429306911,7.940813791438028,1.0,62.0
5,2.1493823528289795,0.7237848397032098,0.04022956477991965,0.10112161236248413,0.08413698367770044,0.005805954620230403,0.0,0.0,0.05579282530357016,0.003487051581473135,1,0.0044402284232056095,0.0044402284232056095,optimal,10.0,8.886426871321222e-13,-2.1925369438644546,-2.192536943865343,7.004211416505988e-14,2.910024431374453e-14,204.60904483944165,0.00019662705047555326,4.363127343618109,1.0,81.0
6,2.576655626296997,0.7218235510286728,0.0985980610988258,0.0865239949229916,0.06436006373156383,0.008927926017101103,0.0,0.0,0.05713559338044971,0.003570974586278107,1,0.009224177776482437,0.009224177776482437,optimal,10.0,3.8189412522077317e-13,-1.7380199285537896,-1.7380199285541713,4.571292625376246e-14,1.337688997888207e-14,174.89377599870178,0.0005639208733960181,3.444084312774236,1.0,71.0
7,3.0084280967712402,0.7210660619801289,0.04573976046008003,0.10651410424741115,0.0891314616839041,0.0085925440899124,0.0,0.0,0.05768019701580446,0.0036050123134877786,1,0.0053169587070901235,0.0053169587070901235,optimal,11.0,2.0005735146067763e-14,-1.2715757280900317,-1.2715757280900517,5.534983485180103e-14,1.5320147608038054e-15,152.63484972140049,0.0002996906728784534,2.5142862243798785,1.0,77.0
8,3.4386000633239746,0.7204868032106779,0.03176617846990968,0.08533341010764608,0.06216370046798661,0.006716366829061593,0.0,0.0,0.058071986717725066,0.0036294991698578166,1,0.00941590000103857,0.00941590000103857,optimal,11.0,8.416768081688464e-14,-1.4801779091893192,-1.4801779091894034,3.814134002092763e-14,2.999431565222172e-15,161.56085419193204,0.00019662705047555326,2.9357785156805103,1.0,81.0
9,3.87099027633667,0.7198141304970944,0.04321046329890858,0.10345306792295446,0.08507207268753629,0.006164223114995267,0.0,0.0,0.058542993301560264,0.0036589370813475165,1,0.0038952124116229266,0.0038952124116229266,optimal,10.0,1.0334925218241423e-12,-1.1290162983452225,-1.1290162983462566,1.5131025462833948e-13,3.7591225989873084e-14,144.19225244679075,0.0002996906728784534,2.23600752134887,1.0,77.0
