iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.7971370959833279,1.110223024625157e-15,3.6442262376724655,2.708136695137998,2.4385201479150123,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.4349541664123535,0.7889012977080444,2.6612681911485585,0.03510479319935953,0.03508551852220809,0.0011631404032152572,0.0,0.0,0.0,0.0,1,0.0023930617081015467,0.0023930617081015467,optimal,10.0,3.184999814627972e-13,-0.015001596302900013,-0.015001596303218512,1.2668443492370714e-15,1.6571718322483738e-15,7.703380748045584,0.34867844010000015,0.021401577825913953,1.0,10.0
2,0.8680243492126465,0.785350172370005,0.5409892569219905,0.02627140170365768,0.02624185606339412,0.000219374159637504,0.0,0.0,0.0012261373500290773,7.663358437681733e-05,1,0.0015816602432132546,0.0015816602432132546,optimal,10.0,1.1690028192934666e-13,-0.004732898057879295,-0.004732898057996196,2.326518950567666e-16,9.006868248678708e-15,1.1351292110312865,0.47829690000000014,0.007873089529950694,1.0,7.0
3,1.312410831451416,0.7849122654635033,0.12677702472523292,0.02545213711536826,0.02540659872420786,0.00014048465637718122,0.0,0.0,0.001515351136835541,9.470944605222131e-05,1,0.0024742686691814953,0.0024742686691814953,optimal,10.0,2.8038021173897403e-13,-0.003995212114799513,-0.003995212115079892,3.1138556318439213e-16,2.9503774910943024e-15,2.1802663732058947,0.05814973700304011,0.007453989745288473,1.0,27.0
4,1.7430715560913086,0.7846921005964176,0.04765024623243394,0.025226657900479402,0.025170563882277647,0.00010330575498798516,0.0,0.0,0.001678186699085149,0.00010488666869282182,1,0.001911191105135817,0.001911191105135817,optimal,11.0,5.016931440072264e-13,-0.0036728334477617963,-0.0036728334482634896,4.850079974039111e-16,8.966709619449823e-14,1.5419476540284667,0.030903154382632643,0.007077800133302474,1.0,33.0
5,2.1791210174560547,0.7844536779142166,0.06377145972914681,0.025181286071965823,0.025113457063364434,9.518380878470428e-05,0.0,0.0,0.0018445548534202771,0.00011528467833876732,1,0.001737438139572371,0.001737438139572371,optimal,10.0,5.201661098690591e-14,-0.003979421623180934,-0.003979421623232952,4.152013820737741e-16,5.376790831981219e-16,2.063638838162254,0.030903154382632643,0.007653264085229368,1.0,33.0
6,2.62222957611084,0.784254753540939,0.06012884835736524,0.025135852585886836,0.02505675772479273,7.469365297321654e-05,0.0,0.0,0.0019910797067619335,0.00012444248167262084,1,0.0012173013199834666,0.0012173013199834666,optimal,11.0,1.8806468241271883e-14,-0.00405714313607475,-0.004057143136093556,4.0303428050247795e-16,6.95433674670679e-15,2.402164145059736,0.025031555049932444,0.007932535899055366,1.0,35.0
7,3.0630393028259277,0.7840757032900605,0.05321155950082781,0.025430577074954972,0.02534253933070038,0.00012795360170241425,0.0,0.0,0.002110350329433741,0.00013189689558960882,1,0.0015461912876778559,0.0015461912876778559,optimal,11.0,9.400609052708935e-14,-0.004115557514373776,-0.0041155575144677815,2.6989641502610584e-16,3.546451821264609e-14,2.3620120850101163,0.0225283995449392,0.007796941019227003,1.0,36.0
8,3.5052406787872314,0.7839060865080463,0.0531911927181849,0.024984056791509696,0.024884616736358132,8.52506321185609e-05,0.0,0.0,0.002225236161774724,0.00013907726011092025,1,0.001456036646370096,0.001456036646370096,optimal,12.0,1.4880962365819588e-13,-0.003850444412192491,-0.0038504444123412997,7.076747399315219e-16,1.0508495609824953e-13,2.3611157939089487,0.0225283995449392,0.007487834540129014,1.0,36.0
9,3.9430084228515625,0.7836871642347301,0.06682830198306584,0.024898511665649554,0.024782876193436894,0.0002606568266846422,0.0,0.0,0.002382643230525394,0.00014891520190783714,1,0.001690680117294657,0.001690680117294657,optimal,10.0,1.5768879209742932e-14,-0.0041887213941293145,-0.004188721394145083,4.090926310192892e-16,4.32401948556869e-16,2.4028422082055405,0.02781283894436938,0.007530150044938769,1.0,34.0
10,4.38816499710083,0.7834688527971706,0.06817356529161117,0.024535908481106993,0.024401741652671446,0.0002777252115205111,0.0,0.0,0.002547288365384537,0.00015920552283653355,1,0.00144860896051519,0.00144860896051519,optimal,10.0,1.3133228590803986e-14,-0.004152197240170144,-0.004152197240183278,4.505373100402584e-16,3.247449739720227e-16,2.4512254063774326,0.02781283894436938,0.007561351671670395,1.0,34.0
11,4.826107740402222,0.7832104210676246,0.0811615718169965,0.024213560276424,0.024052806915600165,0.0005206080822024467,0.0,0.0,0.002736411512477721,0.00017102571952985757,1,0.00136816887492434,0.00136816887492434,optimal,10.0,6.002856167867645e-14,-0.004540181424915799,-0.004540181424975827,5.933968839564643e-16,2.6254140797253317e-16,2.626432715300077,0.030903154382632643,0.007839210420101508,1.0,33.0
12,5.2716145515441895,0.7829915359425368,0.0657264442064578,0.023962460711719667,0.023777926337085326,0.0006915239822342851,0.0,0.0,0.002886440203927254,0.00018040251274545338,1,0.0012797462653840542,0.0012797462653840542,optimal,10.0,4.3230598937728025e-13,-0.004803723604017635,-0.004803723604449942,4.2664499432202814e-16,2.5718134001346326e-15,2.625802327936249,0.025031555049932444,0.00803609035715404,1.0,35.0
