[ 0.         -2.69350473 -0.64954816 -2.46813199 -0.02638946],[ 2.69350473  0.          0.09646247 -1.21770633 -0.06246074],[ 0.64954816 -0.09646247  0.          0.73839814 -0.70592032],[ 2.46813199  1.21770633 -0.73839814  0.          0.64877678],[ 0.02638946  0.06246074  0.70592032 -0.64877678  0.        ]
[10.24018502 -2.13801372 -1.25213269  2.16484049 -1.28790245],[-2.13801372  2.03352275  0.39837788  0.79969931  0.7251755 ],[-1.25213269  0.39837788  4.75363674 -6.93954577  5.71581589],[ 2.16484049  0.79969931 -6.93954577 12.46402254 -8.41518037],[-1.28790245  0.7251755   5.71581589 -8.41518037  7.63548301]
[ 3.20002053  0.68841639 -1.91224168 -1.50079448 -0.96295825],[ 0.68841639 10.86500341  3.03992005 -4.86190079 -8.69912651],[ -1.91224168   3.03992005  70.87125539  -0.17515091 -48.85454389],[-1.50079448 -4.86190079 -0.17515091  3.29317241  3.77350369],[ -0.96295825  -8.69912651 -48.85454389   3.77350369  39.25013837]
