iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.8060796666030555,1.608866012213709e-15,3.4264097511407066,2.319727004490311,2.521735594258551,0.0,0.0,0.0,0.0,27.06580499717811,0.5,1.0,1.0,,,
1,0.6057379245758057,0.803558943821638,1.5673518173111245,2.885165224724177,1.800116248297394,2.2547194651604503,0.0,0.0,0.0,0.0,18.25838029518048,0.5,0.8686472441502809,1.1820441843067568,0.25,True,2.0
2,1.3606204986572266,0.8108723773167176,2.349753195777919,2.9300808352069563,1.1716737319639594,2.6181185731329015,0.0,0.0,0.5983389538457962,0.03739618461536226,13.700120483008002,0.5,0.634346416833462,1.6139727863937523,0.5,True,1.0
3,1.9703147411346436,0.8078498872165695,1.9367478511062441,2.4595154737947365,0.9227105442846936,2.2336650001895215,0.0,0.0,0.4566861988608095,0.028542887428800595,10.009706337612384,0.5,0.55270627239612,2.036866275371068,0.25,True,2.0
4,2.5781469345092773,0.814837162610444,5.064271867809414,2.139950730756189,0.8150732528629213,1.970510579285751,0.0,0.0,0.1791659261680172,0.011553353961817336,7.758647710892098,0.5,0.5177868855848046,2.313847928603314,0.125,True,3.0
5,3.1646344661712646,0.8158043875951841,3.15128446460778,2.1266373076399296,0.8023060661863352,1.9602622347160878,0.0,0.0,0.190311957598984,0.012311632048596538,7.6810740289266315,0.5,0.5137337554690579,2.357316168625094,0.015625,True,6.0
6,3.789243698120117,0.8120120995146556,6.505196475465574,1.9485561245366514,0.7346958723310685,1.804540126825177,0.0,0.0,0.025501751819696494,0.0021442037733252718,6.101283135872875,0.5,0.4812088183391099,2.692166599772204,0.125,True,3.0
7,4.431053638458252,0.8107898290711194,3.0041828332607086,1.6600806634609147,0.5765408621087428,1.5566571306696686,0.0,0.0,0.016941695635712673,0.001058855977232042,4.2237050239309495,0.5,0.4193962879008437,3.4988318942569476,0.25,True,2.0
8,5.010742425918579,0.8105501953056407,1.3617430495467764,1.4442107422148764,0.45989852973558293,1.3688612660852175,0.0,0.0,0.021373920732255823,0.001335870045765989,3.0721257172816205,0.5,0.365269472600014,4.691601208510685,0.25,True,2.0
9,5.584417104721069,0.8107350876154473,1.6412963170137844,1.2780196277291167,0.3717171933371845,1.222541275627853,0.0,0.0,0.02352289150206775,0.0014701807188792343,2.3985035070048193,0.5,0.31765249423553277,6.5926195409012545,0.25,True,2.0
10,6.163969278335571,0.8108540543968822,1.427647405002754,1.2052754524474625,0.3175485774999338,1.1624404132657675,0.0,0.0,0.02416821893967204,0.0015105136837295025,2.149726041736531,0.5,0.29709408844357427,8.351172341865263,0.125,True,3.0
11,6.743991374969482,0.810425484313077,1.6357957769089508,1.1752232617035532,0.2861467532654597,1.1395939976863145,0.0,0.0,0.024398173745146516,0.0015248858590716573,2.059378498393934,0.5,0.28751676033652307,9.66660563004736,0.0625,True,4.0
12,7.323377370834351,0.8091405936624766,2.256164671766053,1.1655254344537689,0.27172564117064146,1.1331447392398302,0.0,0.0,0.024448194660288955,0.0015280121662680597,2.043660526298781,0.5,0.2828790026026259,10.483540888064459,0.03125,True,5.0
13,7.9073076248168945,0.807058630415464,2.333330276651516,1.1575547294285178,0.25961908261126354,1.1278011337808482,0.0,0.0,0.024402586113936326,0.0015251616321210204,2.0059110687190644,0.5,0.27828250347070976,11.347536747888126,0.03125,True,5.0
14,8.493000507354736,0.8040443650435697,1.5907899112693211,1.1438550306987472,0.240290074044164,1.1180682981930785,0.0,0.0,0.02425473451340029,0.0015159209070875182,1.908778785010488,0.5,0.2690617687418328,13.220548634252042,0.0625,True,4.0
15,9.112798929214478,0.8034904456047041,2.153574149964022,1.1378919127590987,0.23830651246987572,1.112393541398442,0.0,0.0,0.024261498140844957,0.0015163436338028098,1.875765192273853,0.5,0.2647561322882849,14.51862004402535,0.03125,True,5.0
16,9.713224411010742,0.803147505667323,1.2692737433758814,1.1360070545422867,0.23127443407168805,1.1119510832122907,0.0,0.0,0.02426834682617065,0.0015167716766356656,1.8741270361212263,0.5,0.26265980581018145,15.30265592629727,0.015625,True,6.0
17,10.36756181716919,0.8026413887654338,0.9407020404720934,1.1355712265126696,0.22811251603097255,1.1121588142346193,0.0,0.0,0.024278847455217304,0.0015174279659510815,1.8641069643700152,0.5,0.260577223647052,16.16435761259113,0.015625,True,6.0
18,10.950331449508667,0.80204348924282,0.7891897517812013,1.1366883886420924,0.2270596302698589,1.1135144049311394,0.0,0.0,0.024291710238718074,0.0015182318899198796,1.8510967082484167,0.5,0.25850815851950937,17.11745019771536,0.015625,True,6.0
19,11.539995193481445,0.8014111984257549,0.7252918031808687,1.1394923686963752,0.22691234843541133,1.11640622722976,0.0,0.0,0.02430597143534953,0.0015191232147093456,1.8370540694936712,0.5,0.2564522753303833,18.178069115028435,0.015625,True,6.0
20,12.130091667175293,0.8007899803827995,0.6999498792232217,1.1442455624171797,0.22708948876362833,1.121221102362976,0.0,0.0,0.024320995465537953,0.001520062216596122,1.8222951084307655,0.5,0.254409080406445,19.36540847871412,0.015625,True,6.0
