iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.8060796666030555,1.608866012213709e-15,3.4264097511407066,2.319727004490311,2.521735594258551,0.0,0.0,0.0,0.0,27.06580499717811,0.5,1.0,1.0,,,,,,,,,,,,
1,1.7931039333343506,0.8035589438216334,1.5673518173121515,2.8851652247243096,1.8001162482974045,2.2547194651606115,0.0,0.0,0.0,0.0,18.258380295181315,0.5,0.8686472441502805,1.1820441843067646,6.4808320762815805,7.018104829369294,0.25,True,2.0,-38.13160999435622,-0.019736769957020183,2.0538649995253888e-14,7.105427357601002e-15,7.018104829369294,0.1139018138205603,-0.00019314375662803917
2,3.594822645187378,0.8108723773168351,2.349753195783451,2.9300808352184773,1.171673731964306,2.6181185731431764,0.0,0.0,0.5983389538565791,0.03739618461603619,13.700120483099314,0.5,0.6343464168334567,1.613972786393809,5.637583359634428,6.060665800855475,0.5,True,1.0,-24.443992034044598,-0.006565980965615788,1.3712644852471054e-14,3.552713678800501e-15,6.060665800855475,0.13751216208254052,-0.0003667208216892279
3,5.391502618789673,0.8078498872167198,1.936747851089586,2.459515473800104,0.9227105442847962,2.233665000194341,0.0,0.0,0.4566861988659383,0.028542887429121144,10.009706337658686,0.5,0.5527062723961177,2.036866275371098,7.811891605801436,8.149375963772101,0.25,True,2.0,-20.961914941407496,-0.013830355081380724,5.161679167477977e-14,1.0658141036401503e-14,8.149375963772101,0.07444579101765247,9.220760529422508e-05
4,7.167752504348755,0.8148371626100384,5.064271867410958,2.139950730774194,0.8150732528608822,1.9705105793032522,0.0,0.0,0.1791659261998526,0.01155335396381086,7.7586477110477565,0.5,0.5177868855847965,2.313847928604274,40.69219619191357,40.774988406870285,0.125,True,3.0,-15.13166509858119,0.07111183770780777,1.851553888191816e-13,1.9539925233402755e-14,40.774988406870285,0.014520313298667955,-7.149578266483487e-06
5,8.95973253250122,0.8158043875918928,3.1512844550914823,2.126637307585702,0.8023060661835961,1.9602622346712024,0.0,0.0,0.19031195746690166,0.012311632040335996,7.681074028509034,0.5,0.5137337554690558,2.357316168619739,201.7012287626179,201.72460415721417,0.015625,True,6.0,-11.227643279957864,0.0655972465275653,3.6582749814379715e-13,4.440892098500626e-14,201.72460415721417,0.003217321197683913,-1.300114405214134e-06
6,10.73453426361084,0.8120120994235747,6.5051966997304,1.9485561279605297,0.7346958743848313,1.804540129671973,0.0,0.0,0.025501752872711947,0.002144203830027081,6.101283153685122,0.5,0.4812088183396064,2.6921665995674386,52.53770195135269,52.62338336741921,0.125,True,3.0,-11.139390112884634,-0.01719502382751735,9.40180424111319e-14,4.263256414560601e-14,52.62338336741921,0.012020249733811512,1.810689283798437e-06
7,12.521740674972534,0.8107898290185956,3.004182608094204,1.6600806639405605,0.5765408638541094,1.5566571305355976,0.0,0.0,0.016941695557671464,0.0010588559723544665,4.223705017539717,0.5,0.4193962878945388,3.4988318952464823,12.024603891778707,12.50918190614472,0.25,True,2.0,-8.497575477805439,-0.006795463078644771,3.711659432620148e-14,2.6645352591003757e-14,12.50918190614472,0.045630432224565934,5.3147309342254474e-05
8,14.305697441101074,0.8105501952661948,1.3617430594825728,1.4442107428454234,0.4598985317148259,1.3688612660864017,0.0,0.0,0.02137392067474167,0.0013358700421713544,3.0721257155133146,0.5,0.3652694725944455,4.691601210849733,5.463475376646249,7.330950726519329,0.25,True,2.0,-5.633118094283931,-0.0012774241535824056,3.307464188747095e-14,1.4210854715202004e-14,7.330950726519329,0.061616151570006494,0.00012836965028257817
9,16.078410387039185,0.810735087596949,1.6412963288812954,1.2780196285821632,0.37171719636767475,1.2225412755990728,0.0,0.0,0.023522891455728098,0.0014701807159830061,2.39850350752901,0.5,0.3176524942345265,6.592619545856769,6.6023903004220035,10.122805725580609,0.25,True,2.0,-4.0095028292758395,0.0005719551040304256,2.5448327950977775e-14,2.6645352591003757e-15,10.122805725580609,0.036332820506589425,0.00010347540840420749
10,17.854319095611572,0.8108540544137426,1.4276473992668057,1.2052754531359013,0.317548581127096,1.1624404129894828,0.0,0.0,0.024168218903371497,0.0015105136814607186,2.149726039964792,0.5,0.2970940884490962,8.351172350306989,11.446404274970117,18.176108216949043,0.125,True,3.0,-3.182557301563366,0.0010313626390866647,4.185512814180457e-14,4.440892098500626e-16,18.176108216949043,0.016284826668459245,5.1240395162765815e-05
11,19.644440174102783,0.8104254844059002,1.6357957122015794,1.175223262109292,0.2861467572645344,1.1395939971010267,0.0,0.0,0.024398173724739784,0.0015248858577962365,2.0593784931813905,0.5,0.2875167603511893,9.66660564525165,26.189542101534016,33.65234442148494,0.0625,True,4.0,-2.8872137216671945,-0.005764969733434985,7.375347477050772e-14,6.217248937900877e-15,33.65234442148494,0.008524528583676768,2.8337120466251588e-05
12,21.44302248954773,0.8091405938694097,2.25616459378155,1.1655254349694035,0.2717256448593325,1.1331447388856584,0.0,0.0,0.02444819466034694,0.0015280121662716837,2.0436605254205054,0.5,0.28287900262121224,10.4835409177852,72.2225719640929,76.88527592119317,0.03125,True,5.0,-2.79610278663729,-0.035758034053940485,2.1965080438052611e-13,1.7763568394002505e-14,76.88527592119317,0.0037142188358679053,1.6816521124772352e-05
