iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7979744400693014,8.308148362110448e-16,3.231580075032412,1.89500789726043,2.61764299526637,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.4490926265716553,0.7943816179721472,0.5123229676333355,0.016346876127269885,0.01347975607806325,0.009247515082238198,0.0,0.0,0.0,0.0,1,0.005262436742056534,0.005262436742056534,unknown,9.0,5.354950736277275e-12,-3731.2042541458927,-3731.2042541458995,1.3821267791112822e-10,4.919400502005842e-11,5.983858066120759e-07,1.0,136.0
2,0.8933172225952148,0.7911354266529842,0.5348756274694075,0.02838043985504631,0.024100417777032142,0.014944996852443954,0.0,0.0,0.0011252992574664056,7.033120359165035e-05,1,0.0075280520517027475,0.0075280520517027475,unknown,9.0,2.2578189328735784e-12,-7633.674419464883,-7633.674419464888,2.53900193059954e-10,8.435647896570548e-13,4.3622325302020334e-07,1.0,139.0
3,1.340667724609375,0.789025149493594,0.2499484243875782,0.037897242857309506,0.03719470231549493,0.007263273080892117,0.0,0.0,0.0,0.0,1,0.022470419921169143,0.022470419921169143,unknown,8.0,1.1381867848977471e-10,-31466.58145126182,-31466.581451261936,3.6802664374881324e-10,3.938682037342562e-12,9.979388823371132e-08,1.0,153.0
4,1.7900481224060059,0.7887144500735118,0.044452463762279376,0.02500279781811352,0.023191932487194863,0.009342064345895813,0.0,0.0,0.0,0.0,1,0.009875728602367443,0.009875728602367443,unknown,8.0,3.021840381421936e-11,-35676.18270431064,-35676.18270431065,1.2416426405232675e-09,3.791103475491005e-12,1.6642808065898218e-08,1.0,170.0
5,2.2331738471984863,0.7884838458659348,0.024120953341727123,0.028304413073000263,0.027592233500012876,0.006309393781322848,0.0,0.0,0.0,0.0,1,0.01682139706233485,0.01682139706233485,unknown,8.0,5.2605344428939354e-11,-69978.34968419049,-69978.34968419051,2.5197896133459433e-09,5.2649364974808404e-12,6.4477648392234335e-09,1.0,179.0
6,2.6941566467285156,0.7884838458659343,5.883439167050403e-14,0.028717093420867937,0.026285249146682274,0.011565341838428098,0.0,0.0,0.0,0.0,1,0.009142212813437071,0.009142212813437071,unknown,8.0,9.959072131642586e-11,-48204.58423852722,-48204.58423852732,7.937584573863184e-10,4.122830051391584e-12,1.8989851489810592e-20,1.0,431.0
7,3.156033515930176,0.7884838458659325,2.051423157184691e-13,0.030090008850425138,0.02941654012436067,0.006330544978952594,0.0,0.0,0.0,0.0,1,0.018399457348714687,0.018399457348714687,unknown,8.0,9.217163798153384e-11,-71096.33894069438,-71096.33894069446,1.595067249811136e-09,8.168856597207765e-12,5.446236218208488e-20,1.0,421.0
8,3.6184661388397217,0.7884838458659323,1.3992974203614521e-14,0.02876973613758798,0.02645899124700788,0.011296880083332576,0.0,0.0,0.0,0.0,1,0.009599347529699218,0.009599347529699218,unknown,8.0,8.034104146511578e-11,-48752.790039666215,-48752.7900396663,5.654099703999789e-10,4.328215674519987e-12,4.3442689128292896e-21,1.0,445.0
9,4.080538988113403,0.7884838458659319,5.0917923082403325e-14,0.029117908658769835,0.028355233895284788,0.006620673334650793,0.0,0.0,0.0,0.0,1,0.01717416622721418,0.01717416622721418,unknown,8.0,5.701910538198823e-11,-69735.26399094138,-69735.26399094143,6.713099962785847e-10,6.67366046346631e-12,1.3843601736071923e-20,1.0,434.0
