iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.7979744400693014,8.308148362110448e-16,3.231580075032412,1.89500789726043,2.61764299526637,0.0,0.0,0.0,0.0,25.645140172494525,0.5,1.0,1.0,,,,,,,,,,,,
1,1.7891778945922852,0.7977772494066914,1.9006254684260313,3.1221904604798687,1.7797831960887707,2.565237814790577,0.0,0.0,0.0,0.0,23.59862629123746,0.5,0.9683554125457836,1.0451842475383344,31.563423392934315,31.67778648685183,0.0625,True,4.0,-35.29028034498905,-0.004585861797660427,5.436199402980781e-14,5.684341886080802e-14,31.67778648685183,0.0397565128970473,-1.6421316197011988e-05
2,3.578892946243286,0.7968025826102134,1.69023956598456,3.1975405570040727,1.6995752432168838,2.708451514487602,0.0,0.0,0.0,0.0,23.500722022835372,0.5,0.9531324488507826,1.0687095193238856,56.270426202181156,56.32911661155678,0.03125,True,5.0,-32.193857302367476,-0.06315961958511444,9.872360201896044e-14,2.842170943040401e-14,56.32911661155678,0.022696503185951938,2.397917064535684e-05
3,5.3560662269592285,0.7981932399518257,1.6084779884147058,3.1873740078166044,1.6726856296725106,2.7132039823780225,0.0,0.0,0.0,0.0,23.150069376698518,0.5,0.9456654346403524,1.0802316063490387,103.65529204479563,103.68480766961709,0.015625,True,6.0,-32.46606060483411,0.07897682451754175,3.8989653475723136e-13,7.815970093361102e-14,103.68480766961709,0.011280403088001044,-1.0632262071858319e-05
4,7.137711048126221,0.7994741198179742,2.305914806239985,3.7051196776161004,1.337434307463848,3.302706090884957,0.0,0.0,1.0153602859136894,0.06464135995829651,21.2514010687975,0.5,0.8222379247367262,1.2687588785445945,10.840141941236535,11.113577795323028,0.25,True,2.0,-31.99160892502061,0.0059856860861843475,3.9779559389976076e-14,3.907985046680551e-14,11.113577795323028,0.10470895439911264,7.784221535776931e-05
5,8.942638635635376,0.7964363055196904,1.9153920359250807,3.2921667451943697,1.3101586897085216,2.9354494460188034,0.0,0.0,0.6768044463712972,0.05583818434190861,17.554686436258432,0.5,0.7698650623041755,1.3961676664561953,19.165366897528223,19.28477600751994,0.125,True,3.0,-31.685598859589266,0.011149017092069793,1.8098347114468748e-13,2.4868995751603507e-14,19.28477600751994,0.040426462543178596,2.770166665457906e-05
6,10.824910402297974,0.7978134581375436,1.7955827645154576,3.0911836979496408,1.201783304208869,2.774433172319404,0.0,0.0,0.6431594798555933,0.04019746749097458,15.072595104124144,0.5,0.720801479292953,1.5508511325399017,15.527754369284382,15.673535865832859,0.125,True,3.0,-25.626297446011073,-0.0014799621441129339,1.651371014035135e-13,1.0658141036401503e-14,15.673535865832859,0.034768114694865286,9.205717588186219e-05
7,12.690831661224365,0.8018660445891224,3.395647266722932,2.8459913788303988,1.0576573637184716,2.588303457200825,0.0,0.0,0.530766467282271,0.033172904205141934,12.861388144400022,0.5,0.6750118800752984,1.7169786856948137,27.457579539743577,27.53520729560303,0.125,True,3.0,-21.83231384743374,0.03357358855128334,2.649490799143676e-13,8.526512829121202e-14,27.53520729560303,0.01767228356562101,0.00013528903780089837
8,14.46155571937561,0.802202876714042,6.090293977118692,2.4443433488611843,0.9300247939412422,2.2256553966751493,0.0,0.0,0.2943572402092063,0.036963833651994356,8.863375392640057,0.5,0.4958645414886696,2.473506962844007,12.573480152567633,12.748479667702377,0.5,True,1.0,-18.43251967691542,-0.00041041999010262096,1.104088060375106e-13,1.7763568394002505e-14,12.748479667702377,0.053017809117825186,8.833516210409612e-05
9,16.232882022857666,0.8005245368162482,9.102237466230275,2.06598090715082,0.8106505014284081,1.8881271713701058,0.0,0.0,0.20233891840772106,0.01757143883634576,6.83138775854936,0.5,0.4317837896024936,3.392297077285297,36.497001907954534,36.70038493694425,0.25,True,2.0,-13.792644489187818,-0.008446652618741397,4.824668434502031e-13,3.197442310920451e-14,36.70038493694425,0.010206850673100109,9.322767866832246e-07
10,18.024888277053833,0.800234754209934,0.4634650852631853,2.065567590441559,0.8101384124965048,1.8878628297555224,0.0,0.0,0.20274931378514022,0.017583119084177753,6.830209241673413,0.5,0.43167820873302537,3.3990719654160877,949.1773198760126,949.2959649135466,0.00048828125,True,11.0,-10.679779661682872,-0.583504614800824,2.833058148944444e-11,4.593658786689048e-12,949.2959649135466,0.0003199976855838535,6.42937634040726e-07
11,19.818977117538452,0.8006530197533831,0.680877134959235,2.0646639825942814,0.8090941070051488,1.8872276599784483,0.0,0.0,0.20389124873169884,0.017602691849581256,6.828776186613846,0.5,0.4314672420648429,3.398420312591869,697.2197105772425,697.2337077925437,0.0009765625,True,10.0,-10.67888126902757,0.438747150309871,2.3932282112883646e-11,1.6964207816272392e-12,697.2337077925437,0.00042691955646475947,-9.351947135637534e-07
12,21.61049723625183,0.8001174067180107,0.8523669402199717,2.0626265265452757,0.8071097685201406,1.8857751252890635,0.0,0.0,0.20498205321340973,0.017609606000137504,6.821235461492102,0.5,0.43104510239609,3.416700690786889,436.41311563916463,436.52222146388794,0.001953125,True,9.0,-10.678928677627024,-0.26573000064313357,2.7642937192528207e-11,6.341593916658894e-13,436.52222146388794,0.0007016322600648109,1.3641181807368694e-06
13,23.41575813293457,0.8006531879661785,0.8677138072882742,2.060576540732009,0.8051041973246097,1.884269033114248,0.0,0.0,0.20656329761769487,0.017617337631865872,6.81543052227705,0.5,0.4306238875315611,3.4197813951656957,444.2711958768046,444.28366775841846,0.001953125,True,9.0,-10.669672838189712,0.28289649139748485,1.4423997329339352e-11,1.6697754290362354e-12,444.28366775841846,0.0006636502635527001,-1.5188100500804417e-06
14,25.201489448547363,0.8001484548746125,0.8016027615672802,2.0583772401699956,0.8031484146254544,1.8826586918959003,0.0,0.0,0.20730160130648734,0.017605400733562527,6.806330377592022,0.5,0.43020263386044555,3.4377040405092822,410.4216960501683,410.53271206582974,0.001953125,True,9.0,-10.663870124349387,-0.2508133799687894,1.132103619526689e-11,1.0658141036401503e-14,410.53271206582974,0.0007447018886791449,1.4657230733188157e-06
15,26.986899614334106,0.8004819974803689,0.5326918712616248,2.0571670172982843,0.8021910954369514,1.8817208629637352,0.0,0.0,0.2077108355451659,0.017588861507288864,6.801655830955907,0.5,0.42999246453094425,3.438369831996048,545.4772919129681,545.4891532452606,0.0009765625,True,10.0,-10.65147185629661,0.34822843425315847,1.69070094120988e-11,1.2594369991347776e-12,545.4891532452606,0.0005407170224949328,-1.242784701777893e-06
16,28.77645230293274,0.8001717316149018,0.48967806947512305,2.0568159923035823,0.8016498119385511,1.8815209172291611,0.0,0.0,0.20823608882780592,0.017607915437451212,6.801036841463901,0.5,0.42988730291857064,3.4454533750569922,1002.861772798108,1002.9853530594194,0.00048828125,True,11.0,-10.645015349057488,-0.6238757203462139,2.905168563312009e-11,8.881784197001252e-15,1002.9853530594194,0.0003008096257582632,6.284920257296507e-07
17,30.57716727256775,0.8005541380547273,0.6123944632088898,2.055773144968251,0.8006306462576334,1.8807504532071166,0.0,0.0,0.2090315217099008,0.017611550091546788,6.798100924404388,0.5,0.42967724609199104,3.445407691838309,627.0931861172153,627.1060616747491,0.0009765625,True,10.0,-10.645224191558157,0.40039793709766197,2.114439309408154e-11,6.821210263296962e-13,627.1060616747491,0.00047078268364859194,-1.0803300441241538e-06
18,32.37521982192993,0.8001804801805121,0.5900358582844016,2.054762309755534,0.7996238684884913,1.8800384094213645,0.0,0.0,0.20952837733452495,0.017615128565302948,6.794221952205155,0.5,0.42946712390697445,3.4561169679277968,604.1976666612876,604.3088871214956,0.0009765625,True,10.0,-10.642241275861618,-0.3742196273337728,3.335871800388657e-11,3.909761403519951e-12,604.3088871214956,0.0005014127927827946,1.0310310569914444e-06
19,34.1926908493042,0.800593403442327,0.6611051796800139,2.0538345715243183,0.7985556327570481,1.8793846728052623,0.0,0.0,0.21058635316917085,0.01763284771890655,6.792473510974188,0.5,0.4292572423102567,3.4556335411926637,676.9733307811573,676.987344909533,0.0009765625,True,10.0,-10.637371736139453,0.4331508217113503,2.5994286271688924e-11,2.419398015263141e-12,676.987344909533,0.00043596387414538074,-1.0052825823247978e-06
20,36.02917408943176,0.7999710820360686,0.969093284396722,2.0522863759394196,0.7963672634792994,1.878431118600672,0.0,0.0,0.21264858678730952,0.017698893879464408,6.789479627894967,0.5,0.4288370967624945,3.4752146097022805,496.17788308175193,496.28911447089064,0.001953125,True,9.0,-10.636758540735473,-0.3070316399848909,2.0524423239154825e-11,1.644906433284632e-12,496.28911447089064,0.0006116424917500032,1.2522883194572287e-06
21,37.80918288230896,0.8586504458459834,20.079476020044602,1.9547259727777369,0.7297005996289729,1.776629944145132,0.0,0.0,0.36301510789976443,0.023765071929306242,6.784925676354559,0.5,0.415284308062802,3.6437150190387477,322.25751124963256,322.2769820793508,0.0625,True,4.0,-10.636539166834973,0.21057762083045553,8.187546675250204e-12,1.758593271006248e-13,322.2769820793508,0.0009014170517346593,-2.2409516410255665e-06
22,39.588157176971436,0.8446949604294782,2.7893848728207944,1.5325166538005663,0.5476811062859728,1.4311541716614757,0.0,0.0,0.02122349946199681,0.0013264687163748005,3.7936257014444634,0.5,0.3615651868062741,5.075181080804959,11.179111539475036,12.605931325228175,0.25,True,2.0,-10.810474448337915,-0.06076443656080298,2.890094458663259e-13,6.039613253960852e-14,12.605931325228175,0.021204965814597607,7.531036436131382e-05
