iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.811187178447836,1.1430445635548513e-15,4.415856303022538,3.7268230397365465,2.368665641122175,0.0,0,0.0,0.0,34.85949423132629,0.5,1.0,1.0,,,
1,0.608471155166626,0.808924967011101,1.3425032920489943,3.647011331827521,2.9000278003811877,2.2114543656821404,0.0,0,0.0,0.0,23.2355934298796,0.5,0.8689354244108468,1.180322448600632,0.25,True,2.0
2,1.2043201923370361,0.8051432949969768,2.212627291852585,2.8217986641512995,2.0094447712716983,1.9810803649056972,0.0,0,0.0,0.0,11.554450568001872,0.5,0.6357681386147824,1.6092610758010397,0.5,True,1.0
3,1.805041790008545,0.8020385194678945,2.9962987110454673,2.5621453122953177,1.578129495977916,2.0136129396227336,0.0,0,0.13949489103638169,0.008718430689773855,9.187695742789431,0.5,0.5540605566972887,2.0524098216861164,0.25,True,2.0
4,2.406001091003418,0.8009504664362506,3.0081980020354924,2.3144441863796157,1.2704271888128085,1.9280416872346529,0.0,0,0.15912857090082594,0.009945535681301621,7.7726509511838096,0.5,0.4827690059097323,2.6792547271950675,0.25,True,2.0
5,3.0132975578308105,0.7991499360326576,2.9114342687798778,2.243523677207279,1.12082820421807,1.9242944548077872,0.0,0,0.27241434732089437,0.01733145324832919,7.201137064732431,0.5,0.4521009983812038,3.144053385551032,0.125,True,3.0
6,3.620948553085327,0.7981763471866108,2.717479110569366,2.163874823677896,1.0495546854116848,1.8761398645074923,0.0,0,0.24662603136656533,0.01591422201235792,6.832464737136144,0.5,0.43784727622656844,3.4277604252225466,0.0625,True,4.0
7,4.22245717048645,0.7973398083817486,1.5871871372822843,2.134908836256254,1.0202932205948854,1.8585472112557948,0.0,0,0.25011413280024763,0.016200392841417107,6.712376634491958,0.5,0.4309799875789868,3.5749295243799994,0.03125,True,5.0
8,4.8136680126190186,0.7953335750853537,3.7242088333965424,2.048995821611828,0.9222007336693647,1.8058734699224062,0.0,0,0.2939945470253572,0.019950086531256912,6.402566553450106,0.5,0.40362168538219334,4.194400656517207,0.125,True,3.0
9,5.415584087371826,0.7931269243672243,8.472048431879367,2.005928563272915,0.815649046319138,1.7898690699485909,0.0,0,0.3752564661696265,0.03175646392717323,6.250278114695473,0.5,0.377910415655336,4.980968832697378,0.125,True,3.0
10,6.02966570854187,0.7924826937671319,3.4931699561019185,1.996177015676406,0.8033699331343463,1.7832634408901724,0.0,0,0.378531510786213,0.032494218950451875,6.220525827441389,0.5,0.37494897239455344,5.109576870003747,0.015625,True,6.0
11,6.6454362869262695,0.7924454851277319,0.2469715606553641,1.9960977206652541,0.8032753012376698,1.7832101469305075,0.0,0,0.37854195146270003,0.03249968399315778,6.220306027993649,0.5,0.3749260852296212,5.111117945482941,0.0001220703125,True,13.0
12,7.2702484130859375,0.7924293413917541,0.11038176566338181,1.9960722272508342,0.803251489971273,1.783191925731533,0.0,0,0.3785397105992393,0.03250049125693852,6.220207177408883,0.5,0.37492036402202994,5.111612436001602,3.0517578125e-05,True,15.0
13,7.924620151519775,0.7924174154786182,0.0824959873826185,1.9960618613302605,0.8032396296514925,1.783184994408887,0.0,0,0.3785399024009441,0.03250117327817053,6.220172124879524,0.5,0.37491750346899916,5.111920697109495,1.52587890625e-05,True,16.0
14,8.567651271820068,0.7924081218467025,0.06485735534170944,1.9960591261899858,0.8032337481049928,1.7831837573881444,0.0,0,0.3785414184699962,0.03250179637715933,6.220169748074587,0.5,0.3749160731966097,5.1121275159255415,7.62939453125e-06,True,17.0
15,9.198075771331787,0.792403975118731,0.02921207988354727,1.9960581269465794,0.8032322663901807,1.7831831987783384,0.0,0,0.378541395025329,0.03250192995371049,6.220165753883528,0.5,0.37491571563475706,5.1122082090504835,1.9073486328125e-06,True,19.0
16,9.832188606262207,0.7924007817034274,0.02257317713780956,1.9960579480293685,0.8032315304943148,1.783183222743066,0.0,0,0.3785415041312497,0.0325020379642291,6.220165297704882,0.5,0.3749155368529562,5.1122663174107394,9.5367431640625e-07,True,20.0
17,10.466172695159912,0.7923994115333188,0.009718864971647576,1.996057871785704,0.803231344584491,1.7831832102570915,0.0,0,0.3785414540160384,0.0325020651766148,6.220164591015784,0.5,0.3749154921580908,5.112289929695776,2.384185791015625e-07,True,22.0
18,11.125974178314209,0.7923984224342947,0.007024386969476507,1.9960578671810971,0.8032312517571364,1.7831832388053395,0.0,0,0.37854142367732907,0.03250208425757808,6.220164277570856,0.5,0.3749154698106375,5.112306561645198,1.1920928955078125e-07,True,23.0
19,11.791261196136475,0.7923976943814305,0.005174999286338904,1.9960578918166485,0.8032312054694393,1.7831832808607677,0.0,0,0.37854140530784247,0.03250209813035448,6.220164159915829,0.5,0.37491545863688314,5.112318584060165,5.960464477539063e-08,True,24.0
20,12.46114706993103,0.7923971361825171,0.003970171376144213,1.9960579281100865,0.803231182466683,1.7831833263881853,0.0,0,0.37854139458607344,0.03250210883735213,6.220164144697491,0.5,0.374915453049972,5.1123276772616535,2.9802322387695312e-08,True,25.0
21,13.134793758392334,0.7923968999831196,0.0016810097190036106,1.9960579431615595,0.8032311766498964,1.7831833446781442,0.0,0,0.3785413868988925,0.03250211275530757,6.220164120520347,0.5,0.3749154516532611,5.112331485159419,7.450580596923828e-09,True,27.0
22,13.806332111358643,0.7923967329261117,0.0011891858127657537,1.9960579551804465,0.8032311737415903,1.7831833586227148,0.0,0,0.37854138156280615,0.032502115499347776,6.22016410846164,0.5,0.3749154509549056,5.112334166319078,3.725290298461914e-09,True,28.0
23,14.462239027023315,0.7923966147402204,0.0008414278879730228,1.9960579643703749,0.8032311722874949,1.7831833689924437,0.0,0,0.37854137783804986,0.03250211742709302,6.220164102451492,0.5,0.37491545060572784,5.11233605709451,1.862645149230957e-09,True,29.0
24,15.12470817565918,0.7923965310878549,0.000595629756451402,1.9960579712193454,0.8032311715604947,1.7831833765850333,0.0,0,0.3785413752270034,0.03250211878479313,6.220164099461443,0.5,0.37491545043113905,5.112337392369783,9.313225746154785e-10,True,30.0
25,15.813143253326416,0.7923964718289999,0.00042197294260699843,1.9960579762440422,0.8032311711970348,1.7831833820906204,0.0,0,0.3785413733902673,0.03250211974321823,6.2201640979790715,0.5,0.37491545034384466,5.112338336755871,4.656612873077393e-10,True,31.0
26,16.500802755355835,0.7923964297827231,0.00029942109474981424,1.9960579798965365,0.8032311710153425,1.7831833860612147,0.0,0,0.37854137209378375,0.032502120421602866,6.2201640972494,0.5,0.3749154503001974,5.112339006069765,2.3283064365386963e-10,True,32.0
27,17.18919610977173,0.7923963998649427,0.00021305948209268466,1.9960579825398213,0.8032311709245298,1.7831833889191417,0.0,0,0.37854137117490616,0.03250212090350256,6.2201640968950045,0.5,0.37491545027837375,5.112339481931539,1.1641532182693481e-10,True,33.0
28,17.860445499420166,0.7923963784610705,0.0001524318330202125,1.9960579844538109,0.8032311708791561,1.783183390980697,0.0,0,0.37854137051959996,0.032502121247891924,6.2201640967276886,0.5,0.3749154502674619,5.112339822178225,5.820766091346741e-11,True,34.0
29,18.553366661071777,0.7923963629911172,0.00011017440344836144,1.9960579858493421,0.8032311708564994,1.7831833924797489,0.0,0,0.3785413700472695,0.03250212149664526,6.2201640966535825,0.5,0.3749154502620061,5.112340067995061,2.9103830456733704e-11,True,35.0
30,19.223483324050903,0.7923963515831323,8.12468752897765e-05,1.9960579868852704,0.803231170845203,1.7831833935903074,0.0,0,0.3785413696998946,0.03250212168003455,6.220164096626275,0.5,0.374915450259278,5.112340249213411,1.4551915228366852e-11,True,36.0
31,19.9005606174469,0.792396342805314,6.251562893511907e-05,1.9960579876866538,0.803231170839591,1.783183394448098,0.0,0,0.3785413694334393,0.03250212182116002,6.220164096623763,0.5,0.37491545025791406,5.112340388620297,7.275957614183426e-12,True,37.0
32,20.59694194793701,0.7923963390542984,2.6714997504812246e-05,1.9960579880290397,0.8032311708381716,1.78318339481442,0.0,0,0.3785413693187941,0.03250212188131467,6.220164096618311,0.5,0.3749154502575731,5.112340448182922,1.8189894035458565e-12,True,39.0
33,21.300312280654907,0.7923963363632158,1.916614819071537e-05,1.9960579882750404,0.8032311708374633,1.7831833950774985,0.0,0,0.37854136923657844,0.03250212192446563,6.2201640966157745,0.5,0.3749154502574026,5.112340490911719,9.094947017729282e-13,True,40.0
34,21.993203163146973,0.7923963344078988,1.392598808403513e-05,1.996057988453979,0.8032311708371102,1.783183395268795,0.0,0,0.37854136917686426,0.032502121955816504,6.220164096614694,0.5,0.3749154502573173,5.112340521956476,4.547473508864641e-13,True,41.0
35,22.680410623550415,0.7923963329552011,1.0346296221632622e-05,1.9960579885870318,0.8032311708369341,1.7831833954110017,0.0,0,0.3785413691325157,0.03250212197910798,6.220164096614344,0.5,0.37491545025727463,5.1123405450202375,2.2737367544323206e-13,True,42.0
36,23.389353036880493,0.7923963323818325,4.083607757039978e-06,1.9960579886395404,0.8032311708368887,1.78318339546712,0.0,0,0.3785413691149889,0.03250212198829663,6.220164096614062,0.5,0.374915450257264,5.112340554123067,5.684341886080802e-14,True,44.0
37,24.092395544052124,0.7923963316411646,5.275141740892332e-06,1.9960579887074195,0.8032311708368451,1.7831833955396534,0.0,0,0.3785413690923735,0.03250212200016968,6.220164096613996,0.5,0.37491545025725337,5.112340565881827,5.684341886080802e-14,True,44.0
38,24.796217679977417,0.7923963313439201,2.1170179644992266e-06,1.9960579887346592,0.8032311708368336,1.7831833955687604,0.0,0,0.37854136908329183,0.03250212200493347,6.22016409661393,0.5,0.3749154502572508,5.112340570600778,1.4210854715202004e-14,True,46.0
39,25.490744590759277,0.7923963311456884,1.4118355681755427e-06,1.9960579887528271,0.8032311708368272,1.783183395588173,0.0,0,0.37854136907723523,0.03250212200811035,6.220164096613896,0.5,0.3749154502572493,5.112340573747819,7.105427357601002e-15,True,47.0
40,26.19881319999695,0.7923963308964849,1.7748629728406771e-06,1.9960579887756718,0.803231170836822,1.7831833956125813,0.0,0,0.37854136906962377,0.03250212201210447,6.220164096613881,0.5,0.3749154502572481,5.112340577704048,7.105427357601002e-15,True,47.0
41,26.883753299713135,0.7923963307068557,1.3505683694019038e-06,1.9960579887930572,0.8032311708368202,1.7831833956311558,0.0,0,0.37854136906383185,0.03250212201514375,6.2201640966138765,0.5,0.37491545025724743,5.112340580714495,3.552713678800501e-15,True,48.0
42,27.572887897491455,0.7923963306253887,5.802182153550491e-07,1.9960579888005263,0.803231170836819,1.783183395639136,0.0,0,0.37854136906134345,0.0325021220164494,6.220164096613874,0.5,0.37491545025724726,5.112340582007809,8.881784197001252e-16,True,50.0
43,28.261167764663696,0.7923963305158181,7.8037710542469e-07,1.996057988810572,0.8032311708368187,1.7831833956498686,0.0,0,0.3785413690579964,0.03250212201820544,6.220164096613869,0.5,0.3749154502572471,5.112340583747277,8.881784197001252e-16,True,50.0
44,28.945379495620728,0.792396330259014,1.8289978461691842e-06,1.9960579888341259,0.8032311708368177,1.7831833956750318,0.0,0,0.37854136905015795,0.03250212202232196,6.220164096613925,0.5,0.3749154502572468,5.1123405878241215,8.881784197001252e-16,False,51.0
45,29.635956287384033,0.7923963303998012,1.002708595751563e-06,1.9960579888212178,0.8032311708368176,1.783183395661241,0.0,0,0.37854136905445906,0.03250212202006577,6.2201640966139315,0.5,0.37491545025724665,5.112340585589091,8.881784197001252e-16,False,51.0
46,30.365084171295166,0.7923963328437118,1.7405934690136945e-05,1.9960579885979168,0.8032311708368343,1.783183395422532,0.0,0,0.37854136912966796,0.032502121980982374,6.220164096619481,0.5,0.37491545025724654,5.112340546791256,8.881784197001252e-16,False,51.0
47,31.065611600875854,0.7923963322439654,4.2714771539924915e-06,1.9960579886528491,0.8032311708367903,1.7831833954812382,0.0,0,0.3785413691113385,0.03250212199059419,6.22016409661923,0.5,0.37491545025723594,5.112340556312847,5.684341886080802e-14,True,44.0
48,31.752806901931763,0.7923963318466768,2.829545081699225e-06,1.9960579886892449,0.8032311708367682,1.783183395520132,0.0,0,0.3785413690991967,0.032502121996961085,6.220164096619091,0.5,0.3749154502572306,5.112340562620138,2.842170943040401e-14,True,45.0
49,32.42699480056763,0.7923963313373209,3.6277058323116145e-06,1.9960579887359293,0.8032311708367459,1.7831833955700156,0.0,0,0.3785413690836411,0.03250212200512546,6.220164096619042,0.5,0.3749154502572252,5.112340570706529,2.842170943040401e-14,True,45.0
50,33.10418748855591,0.7923963311385418,1.415733476017272e-06,1.9960579887541479,0.8032311708367408,1.7831833955894818,0.0,0,0.3785413690775674,0.0325021220083111,6.220164096619009,0.5,0.3749154502572239,5.112340573862258,7.105427357601002e-15,True,47.0
51,33.7866415977478,0.792396330885238,1.804068572243627e-06,1.9960579887773693,0.8032311708367357,1.7831833956142922,0.0,0,0.3785413690698311,0.03250212201237099,6.220164096618993,0.5,0.3749154502572225,5.112340577883586,7.105427357601002e-15,True,47.0
52,34.47445583343506,0.7923963307878195,6.938286659658909e-07,1.9960579887862995,0.8032311708367337,1.7831833956238339,0.0,0,0.3785413690668552,0.03250212201393225,6.220164096618989,0.5,0.37491545025722217,5.112340579430145,1.7763568394002505e-15,True,49.0
53,35.15738081932068,0.792396330665638,8.701940848189968e-07,1.9960579887975003,0.8032311708367317,1.7831833956358014,0.0,0,0.3785413690631227,0.03250212201589043,6.220164096618978,0.5,0.3749154502572219,5.112340581369823,1.7763568394002505e-15,True,49.0
54,35.843729734420776,0.7923963305734143,6.568324071074e-07,1.996057988805956,0.8032311708367318,1.783183395644835,0.0,0,0.37854136906030583,0.03250212201736846,6.220164096618978,0.5,0.3749154502572217,5.112340582833911,8.881784197001252e-16,False,51.0
55,36.52951002120972,0.7923963304232067,1.069800384118145e-06,1.99605798881973,0.8032311708367302,1.7831833956595509,0.0,0,0.37854136905571945,0.032502122019776016,6.220164096618989,0.5,0.37491545025722156,5.1123405852185035,8.881784197001252e-16,False,51.0
56,37.21607518196106,0.7923963425929869,8.667580751768032e-05,1.9960579877233589,0.8032311708371769,1.7831833944847006,0.0,0,0.37854136944132777,0.03250212182681766,6.2201640967567,0.5,0.3749154502572213,5.112340392018071,8.881784197001252e-16,False,51.0
57,37.87403917312622,0.7923963387780916,2.7169958074418215e-05,1.9960579880716647,0.8032311708357586,1.7831833948573363,0.0,0,0.3785413693247761,0.032502121888002826,6.220164096751692,0.5,0.3749154502568803,5.112340452594804,1.8189894035458565e-12,True,39.0
58,38.556880474090576,0.7923963359968453,1.980830294981171e-05,1.9960579883259983,0.8032311708350516,1.7831833951293057,0.0,0,0.37854136923985354,0.03250212193260579,6.220164096749616,0.5,0.37491545025670975,5.112340496754964,9.094947017729282e-13,True,40.0
59,39.22926688194275,0.7923963339160216,1.4819862036247826e-05,1.996057988516511,0.8032311708346997,1.7831833953329557,0.0,0,0.3785413691763524,0.03250212196597518,6.220164096749009,0.5,0.37491545025662454,5.112340529792166,4.547473508864641e-13,True,41.0
60,39.899980306625366,0.792396333086201,5.9100900486817004e-06,1.9960579885924765,0.8032311708346103,1.7831833954141525,0.0,0,0.37854136915098324,0.03250212197927405,6.220164096748492,0.5,0.3749154502566032,5.112340542966691,1.1368683772161603e-13,True,43.0
61,40.57384991645813,0.79239633199574,7.76641086781708e-06,1.9960579886924052,0.803231170834522,1.783183395520939,0.0,0,0.37854136911769937,0.032502121996757054,6.220164096748431,0.5,0.37491545025658185,5.112340560278956,1.1368683772161603e-13,True,43.0
62,41.24648690223694,0.7923963315378663,3.261040887961397e-06,1.9960579887343632,0.8032311708345001,1.7831833955657739,0.0,0,0.3785413691037118,0.032502122004095683,6.22016409674834,0.5,0.3749154502565766,5.112340567548051,2.842170943040401e-14,True,45.0
63,41.919684410095215,0.7923963312107455,2.3298026566376545e-06,1.9960579887643448,0.8032311708344883,1.7831833955978096,0.0,0,0.378541369093719,0.032502122009338545,6.220164096748295,0.5,0.37491545025657397,5.1123405727412985,1.4210854715202004e-14,True,46.0
64,42.591660261154175,0.7923963309823028,1.6270015352722472e-06,1.9960579887852847,0.8032311708344831,1.783183395620183,0.0,0,0.3785413690867408,0.03250212201299979,6.220164096748269,0.5,0.3749154502565726,5.112340576367944,7.105427357601002e-15,True,47.0
65,43.27518558502197,0.7923963308211168,1.1479914496863155e-06,1.9960579888000616,0.8032311708344808,1.783183395635971,0.0,0,0.37854136908181757,0.03250212201558312,6.2201640967482605,0.5,0.37491545025657186,5.112340578926847,3.552713678800501e-15,True,48.0
66,43.95682120323181,0.7923963307073888,8.099876342262599e-07,1.9960579888104881,0.8032311708344796,1.7831833956471108,0.0,0,0.3785413690783439,0.03250212201740581,6.220164096748256,0.5,0.3749154502565716,5.112340580732324,1.7763568394002505e-15,True,49.0
67,44.64274859428406,0.7923963306271447,5.715092858851496e-07,1.9960579888178436,0.8032311708344777,1.78318339565497,0.0,0,0.37854136907589203,0.032502122018691806,6.220164096748247,0.5,0.37491545025657136,5.112340582006226,8.881784197001252e-16,True,50.0
68,45.32664132118225,0.7923963305181403,7.763461983529989e-07,1.996057988827838,0.803231170834477,1.783183395665648,0.0,0,0.37854136907256264,0.03250212202043883,6.2201640967482446,0.5,0.37491545025657125,5.112340583736709,8.881784197001252e-16,True,50.0
69,46.01397752761841,0.7923963302754063,1.7287882089399665e-06,1.9960579888500998,0.803231170834476,1.783183395689431,0.0,0,0.3785413690651526,0.032502122024329685,6.220164096748289,0.5,0.3749154502565711,5.112340587590187,8.881784197001252e-16,False,51.0
70,46.69542574882507,0.7923963304299814,1.1009070998764863e-06,1.9960579888359287,0.8032311708344755,1.7831833956742908,0.0,0,0.37854136906987634,0.03250212202185271,6.220164096748304,0.5,0.3749154502565709,5.1123405851362715,8.881784197001252e-16,False,51.0
71,47.39495086669922,0.792396329417655,7.209936856508612e-06,1.9960579889288832,0.8032311708344777,1.7831833957735765,0.0,0,0.3785413690390497,0.032502122038091,6.220164096749248,0.5,0.3749154502565708,5.112340601207234,8.881784197001252e-16,False,51.0
72,48.07198667526245,0.7923963297781995,2.5678530359909138e-06,1.9960579888958148,0.8032311708344669,1.7831833957382508,0.0,0,0.37854136905006375,0.03250212203231329,6.220164096749217,0.5,0.37491545025656803,5.112340595483603,1.4210854715202004e-14,True,46.0
73,48.75414705276489,0.7923963299196652,1.0075438140327395e-06,1.9960579888828394,0.8032311708344645,1.7831833957243894,0.0,0,0.378541369054384,0.032502122030046036,6.220164096749201,0.5,0.3749154502565674,5.112340593237817,3.552713678800501e-15,True,48.0
74,49.4362530708313,0.7923963300994177,1.2802210331349677e-06,1.9960579888663554,0.8032311708344617,1.7831833957067793,0.0,0,0.37854136905987473,0.032502122027165424,6.220164096749193,0.5,0.37491545025656675,5.112340590384232,3.552713678800501e-15,True,48.0
75,50.14417815208435,0.7923963301705758,5.067995100060571e-07,1.9960579888598295,0.8032311708344603,1.7831833956998082,0.0,0,0.3785413690620484,0.03250212202602501,6.2201640967491905,0.5,0.37491545025656653,5.112340589254583,8.881784197001252e-16,True,50.0
76,50.83301901817322,0.7923963302625071,6.547512468672384e-07,1.9960579888513994,0.80323117083446,1.7831833956908019,0.0,0,0.3785413690648562,0.03250212202455168,6.220164096749189,0.5,0.37491545025656636,5.112340587795149,8.881784197001252e-16,True,50.0
77,51.51731753349304,0.7923963304004075,9.821465307408698e-07,1.9960579888387557,0.8032311708344585,1.783183395677294,0.0,0,0.3785413690690692,0.03250212202234179,6.220164096749193,0.5,0.37491545025656625,5.112340585605951,8.881784197001252e-16,False,51.0
78,52.249364137649536,0.7923963316984404,9.244797733851802e-06,1.9960579887199579,0.8032311708344626,1.7831833955503344,0.0,0,0.3785413691088755,0.032502122001562564,6.2201640967507545,0.5,0.37491545025656603,5.112340564999297,8.881784197001252e-16,False,51.0
79,52.92637872695923,0.7923963314151865,2.0173742353009603e-06,1.9960579887459138,0.8032311708344512,1.78318339557807,0.0,0,0.3785413691002203,0.03250212200610198,6.220164096750681,0.5,0.37491545025656337,5.1123405694961415,1.4210854715202004e-14,True,46.0
80,53.606348276138306,0.7923963310500444,2.6005946979477365e-06,1.996057988779385,0.8032311708344403,1.783183395613833,0.0,0,0.37854136908906844,0.03250212201195457,6.220164096750664,0.5,0.3749154502565608,5.112340575292985,1.4210854715202004e-14,True,46.0
81,54.29042601585388,0.7923963309045294,1.0363810064241283e-06,1.9960579887927232,0.8032311708344376,1.7831833956280845,0.0,0,0.3785413690846227,0.032502122014286594,6.220164096750642,0.5,0.37491545025656015,5.112340577603108,3.552713678800501e-15,True,48.0
