-1.483179083410172960e-01 5.208464138492205908e-01 7.540231489319972058e-02 9.702293925435263866e-03
-2.563171901678932274e-01 -3.133088771738666567e-02 1.442830329483668628e-01 2.369385188541821285e-01
5.651256797930750975e-02 7.386704619066795929e-02 -2.146343524165171268e-01 -3.538831547838586222e-02
-4.845606954185885384e-01 -2.028355383703033532e-01 2.493481009621323630e-01 -2.466879217052956319e-01
3.576930721049408901e-01 -2.377177087452389884e-02 -2.876435788966354989e-01 4.897826623233944021e-01
-2.751619305125116988e-01 3.045717440379780254e-03 1.936796635973857261e-01 1.761762085433292990e-01
3.371485607742350510e-01 -1.904713392040049413e-01 -6.496609072045615718e-02 1.630072517384904274e-01
7.679788212387751722e-02 9.793180132436372920e-02 1.434807942723859142e-01 -1.564396987149631602e-01
2.054758499661881246e-02 -2.367076715258595865e-01 6.645254948432959274e-01 -8.393636725654154279e-03
1.361371238182846333e-01 2.784294805948846485e-01 -1.129783005705982737e-02 2.324255933594485471e-02
-8.253277554692620144e-02 -1.445699893666727853e-01 -1.385261395260607709e-02 1.325973983197224204e-01
-4.314658103791826904e-01 -7.028866818728433941e-02 6.379320006874078519e-02 4.015346370338565563e-01
2.352370445523790099e-01 -1.724423000097060066e-01 -2.946492220960098551e-01 4.818263462378963302e-01
-2.507129808528908363e-02 -2.225142100668511119e-02 -1.871602468366532768e-01 6.574711858447283841e-02
-7.868925418977418262e-02 -1.674667970392020033e-01 -2.166095239620302593e-02 -5.948084988036751036e-02
1.210298136521163609e-01 5.632174917164487482e-01 2.817817822479889989e-01 1.562213714339661663e-01
-1.907320059793261580e-01 2.615253069175828282e-02 3.684150729500819399e-02 -7.476791514396197158e-02
6.534671245060835743e-02 -2.601028089767678519e-01 8.392437054016682607e-02 -2.601609194043169246e-02
7.188249133535232205e-02 1.773474633696924818e-01 1.661465479959814695e-01 2.196674482345045143e-01
1.285842533694077083e-01 4.458880970018665353e-03 -1.910254942342007323e-01 2.476344353465215475e-01
