2.971571008893552079e-01 2.618003631502996420e-01 8.097197130059943793e-02 2.327725221559852065e-01
-1.729838301953397772e-01 -1.233587237596692199e-01 -2.807117065866064354e-01 6.563103659698418801e-02
-6.214716892238054957e-02 4.384976326689698362e-03 -3.562644092847259136e-01 -1.216831740062624123e-01
3.480785582433438829e-01 3.053552469307203518e-03 3.521248569170286613e-01 -4.461716534223467839e-02
1.077609279430614686e-01 -9.155807646824597190e-02 3.358775769258146027e-01 4.025186265775769767e-01
2.251449184903700218e-01 1.385656541371838579e-01 -1.126888922152473188e-01 1.533314815305230339e-01
-4.215761866036035754e-01 1.543687672564182933e-01 3.486027759230235779e-01 8.585307445139067628e-02
2.759099873199867548e-02 -6.544699196521459594e-01 -2.338987229815490954e-01 2.432024101822804207e-01
-3.710760834192138868e-01 -2.610547334809346087e-01 -1.625088105094494445e-02 -7.021566586245908681e-02
-8.146050997901149726e-02 9.752265439974459882e-02 -1.210519656805371935e-01 2.709074622047704661e-01
-4.881402741832800429e-01 6.860460761916944983e-02 4.101475468117544987e-02 1.198617632719676945e-01
-9.530418884482079467e-02 4.540627138691523401e-02 -8.195606135817216920e-02 2.727545741018492231e-01
4.797581379637937821e-03 -3.870676016376917161e-01 -1.320934569555633209e-01 -2.003884333008259244e-01
-1.351614998179518912e-01 1.047411671624172147e-01 -1.392754375294158117e-02 7.976691424577382616e-02
1.581528388724075529e-01 1.885798092101621248e-01 -1.595979205879691915e-02 -1.591372256139586550e-01
-2.545280146649940844e-01 -2.083868507415150700e-03 5.076619880832635712e-01 3.076551900394255412e-01
-1.342591719155376059e-03 -1.614109689452217222e-01 -1.225659822454695375e-01 1.109201309729456048e-01
5.230631350583898886e-02 3.055931440021711354e-01 1.900297038258401683e-01 -4.643914125457302977e-01
2.870749610394763077e-02 3.676075807480748392e-04 -1.085518862377855553e-01 2.534724627722986234e-01
-1.123185667613714050e-01 -1.903749783453455857e-01 -1.145554188420953683e-02 2.165028498105608934e-01
