iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7994122007520834,1.318316798730503e-15,4.0726794600909075,3.2525739953897994,2.4510161952056535,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.44066548347473145,0.7965362745492831,0.275970283655603,0.020267002125219324,0.019085863851120693,0.006659278662037449,0.0,0.0,0.0014612268480498347,9.132667800311467e-05,1,0.003879162880388741,0.003879162880388741,unknown,9.0,2.1697966711839707e-12,-16554.25846340407,-16554.258463404076,7.458283735350575e-10,1.3473964329001314e-10,1.5210164339843212e-07,1.0,149.0
2,0.8710589408874512,0.7889108325078484,0.7016776777328557,0.02404548516048409,0.02313794994172286,0.0065437473283576335,0.0,0.0,0.0,0.0,1,0.005450317221211071,0.005450317221211071,unknown,8.0,1.5468335769065864e-11,-20432.94182050642,-20432.941820506432,4.425778367008065e-10,2.3282343377652573e-12,3.5334083494636473e-07,1.0,141.0
3,1.3222627639770508,0.7889108325078481,3.5674025769740345e-14,0.0387180434623646,0.03618157347283451,0.013783346131597797,0.0,0.0,0.0,0.0,1,0.010578819675377986,0.010578819675377986,unknown,7.0,1.3924564064911882e-09,-77113.0887721346,-77113.08877213603,4.1551264242482425e-09,7.121313607291723e-12,9.08278709903679e-21,1.0,438.0
4,1.7709388732910156,0.7889108325078478,3.7865524324461935e-14,0.03766601429418912,0.035086095879679334,0.013700164551274855,0.0,0.0,0.0,0.0,1,0.009435948828347843,0.009435948828347843,unknown,8.0,8.578124847768335e-11,-71229.21939583907,-71229.21939583917,1.5186523971644398e-09,7.179944019903944e-12,1.0091985665596432e-20,1.0,437.0
5,2.2198147773742676,0.7889108325078478,5.734272702183712e-15,0.03862965659987431,0.03601585953708583,0.013968114791521316,0.0,0.0,0.0,0.0,1,0.009261158316466157,0.009261158316466157,unknown,8.0,2.996171585988457e-11,-69689.19139952498,-69689.191399525,3.059746047142827e-09,1.6637938741115597e-11,1.5147529079002402e-21,1.0,455.0
6,2.6623713970184326,0.7889108325078477,1.598750368418523e-14,0.03607078670367881,0.033766838042107644,0.012684727118088279,0.0,0.0,0.0,0.0,1,0.00930297758397452,0.00930297758397452,unknown,8.0,3.062345418753363e-11,-70980.4405815536,-70980.44058155364,1.6132746026825949e-09,1.0957667382505327e-11,4.3442689128292896e-21,1.0,445.0
7,3.114905834197998,0.7889108325078475,6.2252436608904775e-15,0.03898419741565968,0.03631892456152284,0.014166981571158336,0.0,0.0,0.0,0.0,1,0.009712137278280061,0.009712137278280061,unknown,8.0,5.765069133600373e-11,-71341.17482587074,-71341.17482587084,2.482318171547861e-09,1.7128383202763572e-11,1.6830587865558223e-21,1.0,454.0
8,3.5599889755249023,0.7889108325078475,1.169733700031726e-15,0.03766498343597051,0.035140686576058185,0.013556663461013434,0.0,0.0,0.0,0.0,1,0.009168914395556204,0.009168914395556204,unknown,8.0,3.1470799301498685e-11,-69958.95076234275,-69958.95076234279,1.4532650898656402e-09,8.921375122057886e-12,2.0462065674872e-22,1.0,474.0
9,4.008757591247559,0.7889108325078475,1.6653345369377352e-15,0.03791413962606133,0.03531979354541799,0.013783837183220196,0.0,0.0,0.0,0.0,1,0.009520545742395218,0.009520545742395218,unknown,8.0,4.6177921089396315e-11,-71247.79865314478,-71247.79865314483,2.027461893745076e-09,8.531680975248471e-12,7.134681140738125e-23,1.0,484.0
