iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.7994122007520834,1.318316798730503e-15,4.0726794600909075,3.2525739953897994,2.4510161952056535,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.4406869411468506,0.7933586317601227,0.5088501747860096,0.020925827911631972,0.019635231448792766,0.007235188991282484,0.0,0.0,0.0,0.0,1,0.004702248662247054,0.004702248662247054,unknown,9.0,5.562961083203383e-12,-6929.1991240721645,-6929.199124072169,3.234122865356149e-10,1.084852826966723e-10,1177214.9600350421,4.3622325302020334e-07,13858.37013741535,1.0,139.0
2,0.8863050937652588,0.7890870952306699,0.29454466121380424,0.021213020447775708,0.020617462920105696,0.004794787361870305,0.0,0.0,0.0013865328738496552,8.665830461560345e-05,1,0.0036287016487307595,0.0036287016487307595,unknown,9.0,1.0173260372708154e-12,-8133.936814331041,-8133.936814331043,1.1383497447977605e-10,1.459313000350963e-12,1275449.49977801,2.318269218083099e-07,16267.856901662837,1.0,145.0
3,1.338179349899292,0.7798946815178927,0.4882629045935405,0.030790303240908513,0.028905698041694752,0.006430071346200047,0.0,0.0,0.00843549505792296,0.000527218441120185,1,0.00455153676365734,0.00455153676365734,unknown,9.0,4.0792743250924293e-13,-12018.94505679895,-12018.94505679895,1.3932237868316974e-10,2.7397863218452235e-12,1550414.173382057,3.180067514517283e-07,24037.867603812567,1.0,142.0
4,1.7828624248504639,0.7410843286279538,1.3184597651047296,0.05190304468486271,0.051053187116956555,0.003725401938431405,0.0,0.0,0.00858018141748812,0.0005362613385930075,1,0.0054547311712860695,0.0054547311712860695,unknown,9.0,2.8862046717473086e-13,-22296.363784694342,-22296.363784694342,1.1065232699167901e-10,7.0152466817031556e-12,2111695.9935215344,6.64873118457862e-07,44592.71147171481,1.0,135.0
5,2.2259185314178467,0.7281918718323552,0.9207366219646395,0.0676927511121368,0.066386948910587,0.013231839156852308,0.0,0.0,0.0,0.0,1,0.009222631804912123,0.009222631804912123,unknown,9.0,3.7801990723426724e-12,-6521.212118338448,-6521.212118338449,2.302132328466419e-10,1.5139344542205687e-11,1142020.015127577,8.20831010441805e-07,13042.37352698088,1.0,133.0
6,2.6740596294403076,0.7198013574800292,0.6411601610867822,0.04745212944845238,0.0466883176578932,0.00814986487097769,0.0,0.0,0.0023420687549992603,0.00014637929718745377,1,0.005550013568634389,0.005550013568634389,unknown,9.0,2.483607527108509e-12,-5876.960930584564,-5876.960930584566,2.5572599780190765e-10,1.5907701402866676e-11,1084151.3115278068,5.983858066120759e-07,11753.895195555542,1.0,136.0
7,3.1168289184570312,0.7193656539424743,0.03475865531307476,0.06256470346751211,0.06187961353291525,0.008843638981501444,0.0,0.0,0.002654354640895251,0.0001658971650559532,1,0.005126399033743371,0.005126399033743371,unknown,9.0,1.606113992319436e-12,-7605.397908135608,-7605.397908135612,5.855058619106293e-10,2.8387594463588788e-11,1233315.5126693167,2.8184741597483813e-08,15210.764831063045,1.0,165.0
8,3.5795788764953613,0.7184927021890014,0.0517527748729199,0.0526751972245394,0.05145483876643863,0.010785104743057241,0.0,0.0,0.0032798606441755696,0.0002049912902609731,1,0.006385929204245796,0.006385929204245796,unknown,9.0,4.149050637015083e-12,-13659.179896441308,-13659.179896441308,5.595733381623745e-10,1.9405180542024298e-11,1652820.7526537883,3.131637955275979e-08,27318.322243746898,1.0,164.0
9,4.0261688232421875,0.7180638952847999,0.032755827226758204,0.06309094349794797,0.06259034604855818,0.007076291470370227,0.0,0.0,0.003583550196295082,0.00022397188726844264,1,0.004169535114329134,0.004169535114329134,unknown,8.0,4.763855535434225e-11,-8338.244687836046,-8338.244687836092,5.739627695748161e-10,1.8312318751917927e-11,1291370.9031436332,2.5366267437735433e-08,16676.464212860086,1.0,166.0
10,4.477612018585205,0.716993412373616,0.0603419164530983,0.05373606845115424,0.05263380898216398,0.009900836756781285,0.0,0.0,0.004384134593255207,0.0002740084120784504,1,0.005640968520432868,0.005640968520432868,unknown,9.0,5.286443544749682e-12,-15042.767915962679,-15042.767915962682,4.482225909593663e-10,2.4366791390774992e-11,1734515.44688121,3.479597728084421e-08,30085.500890825046,1.0,163.0
11,4.921887159347534,0.7164809180115882,0.039782238517200016,0.07479236689065372,0.07387244335919874,0.010685198238640514,0.0,0.0,0.004752556769685334,0.0002970347981053334,1,0.007431947917240484,0.007431947917240484,unknown,9.0,2.4281658542820307e-12,-8069.699039104474,-8069.699039104477,4.074110825681047e-10,2.36226999560633e-11,1270403.197119506,3.131637955275979e-08,16139.3626742417,1.0,164.0
12,5.37292742729187,0.7152132032486902,0.06568526178759715,0.049151695309373404,0.04811563833834636,0.008278487553505461,0.0,0.0,0.005678128468552701,0.0003548830292845438,1,0.005486991708284009,0.005486991708284009,unknown,9.0,4.573193374584425e-12,-17826.57665149564,-17826.576651495645,6.867351985365916e-10,1.4414340182857485e-11,1888200.1909014594,3.479597728084421e-08,35653.12696144225,1.0,163.0
13,5.816877365112305,0.7148507520455942,0.030171667027233885,0.08007399686574422,0.0794725772803839,0.007793095862242105,0.0,0.0,0.005934820245848238,0.0003709262653655149,1,0.005143573790816261,0.005143573790816261,unknown,8.0,4.012240844113961e-11,-7074.399795817797,-7074.39979581784,3.8137857406969725e-10,1.1937352816481262e-11,1189478.3668380186,2.5366267437735433e-08,14148.771193619757,1.0,166.0
14,6.27329683303833,0.7076676014329467,0.4048699698864153,0.05484607057865785,0.0533442436151424,0.006587499859453156,0.0,0.0,0.010912743772725608,0.0006820464857953505,1,0.0034446651905482204,0.0034446651905482204,unknown,9.0,2.893993449022262e-12,-12514.019982213526,-12514.019982213531,5.540705662512864e-10,2.0844583865470117e-11,1582016.7437930983,2.575854686758999e-07,25028.017465220735,1.0,144.0
