iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,-0.00013048574387374766,0.0,8.765240097572791,8.433806422080279,2.387539152134538,0.0,0,0.0,0.0,1.0,1.0
1,1.4409523010253906,-0.043990486895995884,3.4770020495370737,1.0360680557970372,0.1389432444492957,1.0244446265614162,0.0,0,0.06777312615538844,0.0017434989583750816,1.0,1.0677731261553884
2,2.458665609359741,-0.18540955328348874,2.9194636639808738,0.427030381358163,0.008786519413533101,0.361451712505525,0.0,0,0.12915932706867003,0.012008666067495856,3.3333333333333335,0.7705999598205153
3,3.0445852279663086,-0.2542480863491816,0.8061997337520215,0.12627607248066758,0.11830749640890847,0.014432537848330559,0.0,0,0.03322912257803065,0.0014784370638099948,3.3333333333333335,0.1836524641883232
4,3.698045253753662,-0.30321496267334835,0.3934321818512852,0.16895507289251807,0.16722185574116863,0.003163433185931754,0.0,0,0.01592573557378997,0.0012440675024337645,3.3333333333333335,0.17475559739573304
5,4.420968532562256,-0.32108469871414347,0.2851674320003322,0.36791337420376063,0.36712465767632974,0.003728975098116104,0.0,0,0.02371289717800247,0.0006023606643174781,11.111111111111112,0.1412034694980992
6,4.996028900146484,-0.3329894856884726,0.12599539403827967,0.15774855661255854,0.15728239728807655,0.0012380566480334901,0.0,0,0.006318019753466547,0.0006856160765366143,11.111111111111112,0.18003248740855954
7,5.638598442077637,-0.3368290744029203,0.08941235726790811,0.19806533800777407,0.19788347563910405,0.0013556821298372145,0.0,0,0.007377870320268404,0.0002963989195263033,37.037037037037045,0.1521765563748328
8,6.257686138153076,-0.3373569106355812,0.019813763351460813,0.04632824290510387,0.04618181386207518,0.00048719542133594926,0.0,0,0.0020626049361176513,0.00019911750658657795,37.037037037037045,0.22056862708068237
9,6.778343677520752,-0.3368007025056353,0.008607766814027855,0.08979209333037855,0.0897635629944395,0.000370086626321959,0.0,0,0.0020633871021934203,7.38408624980711e-05,37.037037037037045,0.22217789447680011
10,7.302412986755371,-0.3367737109762727,0.004787269739264438,0.029504355366402328,0.029444264162429862,0.0003853469126885345,0.0,0,0.0015987611363207088,7.726212550551113e-05,37.037037037037045,0.23242723809835536
