iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
17,0.14712285995483398,-1.2645710944916697,0.0,1.0315588281859032e-09,2.2055508185944664e-14,0,0.0,1.5384946346501394,1.026900399875996,1.026900399875996,optimal,7.0,1.0999248054247437e-09,6.312362549711516e-23,-1.0999248054247188e-09,4.753853149068582e-17,1.9870175574383422e-14,0.9,1.0,1.0
18,0.15587592124938965,-1.2645710944916697,0.0,1.0315588285786546e-09,3.602461413673475e-14,0,0.0,1.5384946346501394,1.026900399876029,1.026900399876029,optimal,7.0,1.0999248054242281e-09,-1.1937203829884654e-22,-1.0999248054243658e-09,1.6100589232676876e-16,3.1485827833251516e-14,1.0,1.0,0.0
19,0.16379475593566895,-1.26457109449167,0.0,1.0315588279780799e-09,7.450350226378779e-15,0,0.0,1.5384946346501394,1.026900399875999,1.026900399875999,optimal,7.0,1.0999248054257996e-09,1.1589783136895033e-22,-1.0999248054256773e-09,1.3122913950257517e-16,6.307022006470701e-15,1.0,1.0,0.0
20,0.17200994491577148,-1.26457109449167,0.0,1.0315588286694633e-09,3.853971092074713e-14,0,0.0,1.5384946346501394,1.0269003998760236,1.0269003998760236,optimal,7.0,1.0999248054240689e-09,-1.1233993260789742e-22,-1.0999248054241533e-09,2.3766427248312436e-16,3.862666482964281e-14,0.5314410000000002,1.0,6.0
21,0.18061470985412598,-1.26457109449167,0.0,1.0315588335080952e-09,1.0708788979330161e-13,0,0.0,1.5384946346501394,1.0269003998758992,1.0269003998758992,optimal,7.0,1.0999248054242254e-09,-6.315574456051691e-23,-1.0999248054242256e-09,5.303470733306094e-17,9.931965010585468e-14,0.31381059609000017,1.0,11.0
22,0.1889188289642334,-1.26457109449167,0.0,1.031558827959745e-09,4.702221483865321e-15,0,0.0,1.5384946346501394,1.0269003998760047,1.0269003998760047,optimal,7.0,1.0999248054237668e-09,2.8276682386728985e-22,-1.0999248054234932e-09,1.3083359458999084e-16,3.8369464757127114e-14,0.28242953648100017,1.0,12.0
23,0.19831275939941406,-1.26457109449167,0.0,1.031558828025049e-09,1.2471175919551765e-14,0,0.0,1.5384946346501394,1.0269003998760173,1.0269003998760173,optimal,7.0,1.0999248054242383e-09,7.350689731320568e-25,-1.099924805424246e-09,2.762610523412622e-16,1.0901545881808512e-14,1.0,1.0,0.0
24,0.2065110206604004,-1.26457109449167,0.0,1.0315588279741355e-09,6.90966664568971e-15,0,0.0,1.5384946346501394,1.0269003998760002,1.0269003998760002,optimal,7.0,1.099924805425694e-09,5.730824338498366e-23,-1.0999248054256194e-09,2.1594590230350972e-16,6.413115702871371e-15,0.7290000000000001,1.0,3.0
25,0.21584296226501465,-1.26457109449167,0.0,1.0315588280933432e-09,1.7169361849211698e-14,0,0.0,1.5384946346501394,1.026900399876017,1.026900399876017,optimal,7.0,1.099924805425051e-09,-3.548637997481401e-23,-1.0999248054250694e-09,1.2344949574769524e-16,1.4806007916467255e-14,1.0,1.0,0.0
26,0.22455501556396484,-1.26457109449167,0.0,1.0315588295150096e-09,5.679690567974587e-14,0,0.0,1.5384946346501394,1.0269003998759478,1.0269003998759478,optimal,7.0,1.099924805426094e-09,1.5517190380739394e-22,-1.099924805425952e-09,4.60754657715369e-17,4.91927017621859e-14,0.9,1.0,1.0
27,0.23399591445922852,-1.26457109449167,0.0,1.0315588280548156e-09,1.4658374229660634e-14,0,0.0,1.5384946346501394,1.0269003998759991,1.0269003998759991,optimal,7.0,1.0999248054252249e-09,-1.6683782420954378e-22,-1.0999248054253657e-09,1.754946756762591e-16,7.762680004105736e-15,0.31381059609000017,1.0,11.0
28,0.24240493774414062,-1.26457109449167,0.0,1.0315588285906049e-09,3.632489760739012e-14,0,0.0,1.5384946346501394,1.026900399876007,1.026900399876007,optimal,7.0,1.0999248054255607e-09,-1.6662782628113033e-22,-1.0999248054257011e-09,8.763298455282141e-17,3.542266060098253e-14,0.6561000000000001,1.0,4.0
29,0.25098586082458496,-1.26457109449167,0.0,1.0315588281486925e-09,2.0256439749778967e-14,0,0.0,1.5384946346501394,1.0269003998760124,1.0269003998760124,optimal,7.0,1.0999248054243572e-09,-2.2640172197159728e-23,-1.0999248054243778e-09,9.654978548322874e-17,1.7997035221863706e-14,0.6561000000000001,1.0,4.0
30,0.25999879837036133,-1.26457109449167,0.0,1.0315588282223217e-09,2.3664135902029042e-14,0,0.0,1.5384946346501394,1.026900399876026,1.026900399876026,optimal,7.0,1.0999248054254995e-09,-4.540287086176406e-23,-1.099924805425496e-09,2.7425588527404377e-16,2.2130507202011974e-14,0.0984770902183612,1.0,22.0
31,0.26843690872192383,-1.26457109449167,0.0,1.0315588279905314e-09,9.043949814819422e-15,0,0.0,1.5384946346501394,1.026900399876007,1.026900399876007,optimal,7.0,1.0999248054254474e-09,-4.179692928829183e-24,-1.0999248054254652e-09,3.1775282255113724e-16,1.1952785636433295e-14,0.009697737297875247,1.0,44.0
32,0.2769808769226074,-1.26457109449167,0.0,1.0315588279567769e-09,3.7074610343353834e-15,0,0.0,1.5384946346501394,1.0269003998760085,1.0269003998760085,optimal,7.0,1.0999248054247188e-09,7.483123700089071e-24,-1.0999248054246856e-09,1.9950850640495236e-16,3.1241314283440842e-15,0.9,1.0,1.0
33,0.28568387031555176,-1.26457109449167,0.0,1.0315588289635244e-09,4.576466940427591e-14,0,0.0,1.5384946346501394,1.0269003998760458,1.0269003998760458,optimal,7.0,1.099924805422883e-09,8.897701827671823e-24,-1.0999248054228788e-09,1.6514882143439766e-16,3.967151647654208e-14,0.5314410000000002,1.0,6.0
34,0.29389381408691406,-1.26457109449167,0.0,1.0315588279542825e-09,2.960859850864315e-15,0,0.0,1.5384946346501394,1.0269003998760062,1.0269003998760062,optimal,7.0,1.0999248054245751e-09,-5.308499705114678e-23,-1.0999248054246097e-09,2.602970128822214e-16,7.68920004001588e-15,0.16677181699666577,1.0,17.0
35,0.3030209541320801,-1.26457109449167,0.0,1.0315588279936447e-09,9.522244811853239e-15,0,0.0,1.5384946346501394,1.0269003998760002,1.0269003998760002,optimal,7.0,1.099924805424303e-09,-3.5347869311884976e-23,-1.0999248054242767e-09,2.532054418850869e-17,9.077252843852093e-15,0.13508517176729928,1.0,19.0
36,0.31079792976379395,-1.26457109449167,0.0,1.0315588282392812e-09,2.4428862584719177e-14,0,0.0,1.5384946346501394,1.0269003998759907,1.0269003998759907,optimal,7.0,1.099924805424466e-09,-1.2272824287858958e-22,-1.0999248054246324e-09,7.747696008280525e-17,2.8254994298480912e-14,0.2058911320946491,1.0,15.0
37,0.3215498924255371,-1.26457109449167,0.0,1.0315588287322225e-09,4.009780900952533e-14,0,0.0,1.5384946346501394,1.0269003998759987,1.0269003998759987,optimal,7.0,1.099924805427586e-09,2.1446859840641574e-22,-1.099924805427346e-09,2.689369816075927e-16,3.651816717836891e-14,0.81,1.0,2.0
38,0.3294639587402344,-1.26457109449167,0.0,1.0315588282239484e-09,2.3800902845112534e-14,0,0.0,1.5384946346501394,1.0269003998760027,1.0269003998760027,optimal,7.0,1.0999248054237982e-09,-1.379451995435626e-22,-1.0999248054239514e-09,1.2633546072721e-16,8.168899451587664e-15,0.030903154382632643,1.0,33.0
39,0.3378937244415283,-1.26457109449167,0.0,1.0315588287516652e-09,4.062926834210089e-14,0,0.0,1.5384946346501394,1.0269003998760362,1.0269003998760362,optimal,7.0,1.0999248054260622e-09,-2.8349893411898926e-22,-1.0999248054263525e-09,6.663523872265608e-17,4.265077746699646e-14,0.5904900000000002,1.0,5.0
40,0.3469269275665283,-1.26457109449167,0.0,1.0315588289811621e-09,4.6091473373269034e-14,0,0.0,1.5384946346501394,1.0269003998759685,1.0269003998759685,optimal,7.0,1.099924805426151e-09,2.691853219953227e-23,-1.0999248054261232e-09,1.2090180537759843e-16,4.127865667017853e-14,0.6561000000000001,1.0,4.0
41,0.35581088066101074,-1.26457109449167,0.0,1.0315588283098817e-09,2.719672715276675e-14,0,0.0,1.5384946346501394,1.026900399876031,1.026900399876031,optimal,7.0,1.099924805426019e-09,4.1109573285113096e-23,-1.099924805425966e-09,1.0153914120017887e-16,2.380251176138343e-14,0.81,1.0,2.0
42,0.36455798149108887,-1.26457109449167,0.0,1.0315588279996377e-09,1.0211181535726674e-14,0,0.0,1.5384946346501394,1.0269003998760147,1.0269003998760147,optimal,7.0,1.0999248054236137e-09,-9.069198867124855e-23,-1.099924805423681e-09,6.752458512132155e-17,1.3506784792156295e-14,0.1853020188851842,1.0,16.0
43,0.3727400302886963,-1.26457109449167,0.0,1.0315588280397077e-09,1.360083882604316e-14,0,0.0,1.5384946346501394,1.0269003998759958,1.0269003998759958,optimal,7.0,1.0999248054246657e-09,1.713657779287836e-23,-1.0999248054246485e-09,1.4084245519345656e-16,9.255649507619013e-15,0.2058911320946491,1.0,15.0
44,0.3824789524078369,-1.26457109449167,0.0,1.0315588282905563e-09,2.651387865608547e-14,0,0.0,1.5384946346501394,1.026900399876031,1.026900399876031,optimal,7.0,1.0999248054243677e-09,2.568137598928187e-23,-1.0999248054243917e-09,7.631155829767125e-17,2.4790415197386872e-14,0.6561000000000001,1.0,4.0
45,0.3911468982696533,-1.26457109449167,0.0,1.0315588279568697e-09,3.792119627850627e-15,0,0.0,1.5384946346501394,1.026900399876005,1.026900399876005,optimal,7.0,1.0999248054244417e-09,-7.042899731414637e-23,-1.0999248054244895e-09,1.944388198386503e-16,4.8992997036240134e-15,0.007069650490151055,1.0,47.0
46,0.40164780616760254,-1.26457109449167,0.0,1.0315588280053884e-09,1.0701210153433679e-14,0,0.0,1.5384946346501394,1.0269003998760045,1.0269003998760045,optimal,7.0,1.0999248054245102e-09,3.815558521511509e-23,-1.0999248054244738e-09,1.2682346502232839e-16,1.0446166796587294e-14,0.25418658283290013,1.0,13.0
47,0.40976572036743164,-1.26457109449167,0.0,1.031558832283486e-09,9.455035414557458e-14,0,0.0,1.5384946346501394,1.0269003998760604,1.0269003998760604,optimal,7.0,1.099924805425038e-09,5.218514580286541e-22,-1.0999248054245933e-09,3.1443204627241917e-16,9.787224400824205e-14,0.7290000000000001,1.0,3.0
48,0.4188966751098633,-1.26457109449167,0.0,1.0315588292906542e-09,5.260320894734089e-14,0,0.0,1.5384946346501394,1.0269003998759698,1.0269003998759698,optimal,7.0,1.099924805423999e-09,-1.8593531487111992e-22,-1.099924805424163e-09,1.9326118726086548e-17,4.2245727164761636e-14,0.81,1.0,2.0
49,0.4266469478607178,-1.26457109449167,0.0,1.0315588290010672e-09,4.651830854676539e-14,0,0.0,1.5384946346501394,1.0269003998760016,1.0269003998760016,optimal,7.0,1.099924805426637e-09,-2.3698036485441186e-22,-1.099924805426869e-09,2.0039960764220175e-16,7.077506107875101e-15,0.008727963568087723,1.0,45.0
50,0.4359097480773926,-1.26457109449167,0.0,1.0315588284721321e-09,3.280686691585057e-14,0,0.0,1.5384946346501394,1.026900399875996,1.026900399875996,optimal,7.0,1.09992480542487e-09,-2.9498106728516253e-22,-1.0999248054251308e-09,1.8161249776751422e-16,1.016597121729941e-14,0.25418658283290013,1.0,13.0
51,0.4444239139556885,-1.26457109449167,0.0,1.0315588282577823e-09,2.5121369878477326e-14,0,0.0,1.5384946346501394,1.0269003998759796,1.0269003998759796,optimal,7.0,1.099924805426627e-09,-3.5686219445528094e-23,-1.099924805426677e-09,2.671896033162672e-16,2.163094732577389e-14,1.0,1.0,0.0
52,0.4524998664855957,-1.26457109449167,0.0,1.0315588284962209e-09,3.35400351249555e-14,0,0.0,1.5384946346501394,1.0269003998759731,1.0269003998759731,optimal,7.0,1.0999248054255576e-09,-1.3947946142901418e-22,-1.0999248054257195e-09,1.255937849042552e-16,3.942081832636312e-14,0.38742048900000015,1.0,9.0
53,0.462033748626709,-1.26457109449167,0.0,1.0315588280182027e-09,1.179523693964667e-14,0,0.0,1.5384946346501394,1.0269003998760176,1.0269003998760176,optimal,7.0,1.0999248054253841e-09,-5.77039388500114e-23,-1.0999248054254588e-09,2.529663093610467e-16,1.024241753449118e-14,0.1500946352969992,1.0,18.0
54,0.4696969985961914,-1.26457109449167,0.0,1.0315588283376896e-09,2.8296941648259552e-14,0,0.0,1.5384946346501394,1.0269003998760116,1.0269003998760116,optimal,7.0,1.0999248054240594e-09,-3.244283453291119e-22,-1.0999248054243987e-09,1.144127519459578e-16,4.155963532277878e-14,0.5904900000000002,1.0,5.0
55,0.4783940315246582,-1.26457109449167,0.0,1.031558828114927e-09,1.848007867754227e-14,0,0.0,1.5384946346501394,1.0269003998759871,1.0269003998759871,optimal,7.0,1.0999248054239343e-09,5.626608624423672e-23,-1.0999248054238383e-09,3.925563790874266e-16,1.5317102332395923e-14,0.9,1.0,1.0
56,0.4862039089202881,-1.26457109449167,0.0,1.0315588280356864e-09,1.3139026358813416e-14,0,0.0,1.5384946346501394,1.0269003998760056,1.0269003998760056,optimal,7.0,1.0999248054266267e-09,-8.287305713899866e-24,-1.0999248054265827e-09,1.0114776356974655e-16,1.2352550693183752e-14,0.7290000000000001,1.0,3.0
57,0.4930758476257324,-1.26457109449167,0.0,1.0315588280384368e-09,1.3433473152156246e-14,0,0.0,1.5384946346501394,1.0269003998760018,1.0269003998760018,optimal,7.0,1.0999248054256767e-09,2.3971136206245697e-22,-1.0999248054254577e-09,4.338238807006358e-16,2.3151431728159304e-14,0.47829690000000014,1.0,7.0
58,0.5026390552520752,-1.26457109449167,0.0,1.0315588280367092e-09,1.3312850991731376e-14,0,0.0,1.5384946346501394,1.0269003998759956,1.0269003998759956,optimal,7.0,1.0999248054253736e-09,7.714723770879194e-25,-1.099924805425397e-09,1.6153599160605603e-16,1.0212744031001974e-14,0.00636268544113595,1.0,48.0
59,0.5108609199523926,-1.26457109449167,0.0,1.0315588285227335e-09,3.431263006962447e-14,0,0.0,1.5384946346501394,1.0269003998759805,1.0269003998759805,optimal,7.0,1.0999248054265082e-09,-3.78537385943419e-22,-1.0999248054267895e-09,1.4198352558534216e-16,5.908440460972883e-14,0.28242953648100017,1.0,12.0
60,0.5191168785095215,-1.26457109449167,0.0,1.0315588280086283e-09,1.0957989734617008e-14,0,0.0,1.5384946346501394,1.026900399876014,1.026900399876014,optimal,7.0,1.0999248054250142e-09,5.711070068279513e-23,-1.0999248054249749e-09,2.4436833666460756e-16,9.82971610341441e-15,0.7290000000000001,1.0,3.0
61,0.5276117324829102,-1.26457109449167,0.0,1.0315588282192132e-09,2.3595240488566566e-14,0,0.0,1.5384946346501394,1.0269003998760284,1.0269003998760284,optimal,7.0,1.0999248054239601e-09,1.0783056499392648e-22,-1.0999248054239014e-09,1.0001089426726129e-16,2.209874746772969e-14,0.47829690000000014,1.0,7.0
62,0.5359079837799072,-1.26457109449167,0.0,1.0315588285070828e-09,3.386781898118341e-14,0,0.0,1.5384946346501394,1.0269003998759725,1.0269003998759725,optimal,7.0,1.0999248054258533e-09,9.314801726811858e-23,-1.09992480542568e-09,1.6159750882238298e-16,3.3591802934561914e-14,0.47829690000000014,1.0,7.0
63,0.544691801071167,-1.26457109449167,0.0,1.0315588282283957e-09,2.3957360891036446e-14,0,0.0,1.5384946346501394,1.0269003998759993,1.0269003998759993,optimal,7.0,1.0999248054248175e-09,-6.571297050228381e-23,-1.0999248054248874e-09,3.523724342499919e-16,2.170197465404307e-14,0.9,1.0,1.0
64,0.5531129837036133,-1.26457109449167,0.0,1.0315588279895535e-09,8.990086622313601e-15,0,0.0,1.5384946346501394,1.0269003998759996,1.0269003998759996,optimal,7.0,1.0999248054250108e-09,3.849301637510743e-24,-1.0999248054250113e-09,3.5363921106874506e-17,5.363935684988327e-15,0.01077526366430583,1.0,43.0
65,0.5613589286804199,-1.26457109449167,0.0,1.031558828335568e-09,2.81983007782218e-14,0,0.0,1.5384946346501394,1.0269003998760309,1.0269003998760309,optimal,7.0,1.099924805424637e-09,-1.5973751005485518e-22,-1.0999248054248227e-09,1.648752115811333e-16,3.070092345579499e-14,0.31381059609000017,1.0,11.0
66,0.5694088935852051,-1.26457109449167,0.0,1.0315588279707877e-09,6.594983235152665e-15,0,0.0,1.5384946346501394,1.0269003998760102,1.0269003998760102,optimal,7.0,1.0999248054243735e-09,5.863998253865587e-23,-1.099924805424289e-09,1.7199711608841968e-16,1.5541653198378466e-14,0.1853020188851842,1.0,16.0
67,0.5767779350280762,-1.26457109449167,0.0,1.0315588280103058e-09,1.1097541340173523e-14,0,0.0,1.5384946346501394,1.0269003998760144,1.0269003998760144,optimal,7.0,1.0999248054251868e-09,-4.9012997071167554e-24,-1.0999248054252174e-09,7.586998824525895e-17,1.016847363735712e-14,0.7290000000000001,1.0,3.0
68,0.5857689380645752,-1.26457109449167,0.0,1.0315588279842378e-09,8.367779546928648e-15,0,0.0,1.5384946346501394,1.0269003998760091,1.0269003998760091,optimal,7.0,1.0999248054249e-09,6.935001454396999e-23,-1.0999248054248417e-09,1.449436935854104e-16,7.270810538045529e-15,1.0,1.0,0.0
69,0.5934958457946777,-1.26457109449167,0.0,1.0315588279945182e-09,9.584141365948353e-15,0,0.0,1.5384946346501394,1.0269003998760065,1.0269003998760065,optimal,7.0,1.0999248054246523e-09,7.337208059007295e-23,-1.099924805424594e-09,2.812977877482265e-16,2.893184973405903e-14,0.0984770902183612,1.0,22.0
70,0.6022458076477051,-1.26457109449167,0.0,1.0315588280665378e-09,1.5450115205808075e-14,0,0.0,1.5384946346501394,1.0269003998759934,1.0269003998759934,optimal,7.0,1.0999248054254205e-09,-6.077071452980051e-23,-1.099924805425522e-09,3.779093762669066e-16,1.3374214054218944e-14,1.0,1.0,0.0
71,0.6105198860168457,-1.26457109449167,0.0,1.031558828099766e-09,1.7555885707207165e-14,0,0.0,1.5384946346501394,1.02690039987601,1.02690039987601,optimal,7.0,1.0999248054249436e-09,-1.4814726488212796e-22,-1.0999248054250276e-09,1.481877340928434e-16,1.851406524612545e-14,0.31381059609000017,1.0,11.0
72,0.6190440654754639,-1.26457109449167,0.0,1.031558828837072e-09,4.274210903966608e-14,0,0.0,1.5384946346501394,1.0269003998760322,1.0269003998760322,optimal,7.0,1.0999248054261482e-09,2.157845286396359e-22,-1.0999248054260092e-09,2.1773314048924364e-16,3.700623770718395e-14,1.0,1.0,0.0
73,0.6269779205322266,-1.26457109449167,0.0,1.0315588285006736e-09,3.3733656917307715e-14,0,0.0,1.5384946346501394,1.0269003998760227,1.0269003998760227,optimal,7.0,1.0999248054235713e-09,-2.4015860261115227e-22,-1.0999248054238253e-09,1.637307303752493e-16,2.581101339953363e-14,0.6561000000000001,1.0,4.0
74,0.6358869075775146,-1.26457109449167,0.0,1.031558828046956e-09,1.410601006802765e-14,0,0.0,1.5384946346501394,1.0269003998760171,1.0269003998760171,optimal,7.0,1.0999248054251064e-09,-4.2067953594940795e-23,-1.0999248054250985e-09,2.897197240769857e-16,1.1177396528561434e-14,0.5314410000000002,1.0,6.0
75,0.6440918445587158,-1.26457109449167,0.0,1.0315588279854052e-09,8.626022886102554e-15,0,0.0,1.5384946346501394,1.026900399876014,1.026900399876014,optimal,7.0,1.0999248054238762e-09,6.790440716432605e-23,-1.099924805423908e-09,2.3747580777709477e-16,1.8350277977213954e-14,0.22876792454961012,1.0,14.0
76,0.6526758670806885,-1.26457109449167,0.0,1.0315588280152825e-09,1.1547074326280289e-14,0,0.0,1.5384946346501394,1.0269003998760058,1.0269003998760058,optimal,7.0,1.0999248054253064e-09,6.061509416409053e-23,-1.0999248054252476e-09,7.462877889544228e-17,1.750677714828693e-14,0.0024650347049580707,1.0,57.0
77,0.6622986793518066,-1.26457109449167,0.0,1.031558829040628e-09,4.7416897754763237e-14,0,0.0,1.5384946346501394,1.0269003998759632,1.0269003998759632,optimal,7.0,1.0999248054255278e-09,2.492681425332104e-22,-1.0999248054253001e-09,3.406311385860744e-16,4.101221360313131e-14,1.0,1.0,0.0
78,0.7044808864593506,-1.26457109449167,0.0,1.0315588288754917e-09,4.3700253712867654e-14,0,0.0,1.5384946346501394,1.0269003998760222,1.0269003998760222,optimal,7.0,1.0999248054241783e-09,-4.0389773405054884e-22,-1.099924805424537e-09,4.288240200337356e-16,1.9264026623307567e-14,0.07976644307687257,1.0,24.0
79,0.7124209403991699,-1.26457109449167,0.0,1.0315588283919337e-09,3.0163634996035396e-14,0,0.0,1.5384946346501394,1.0269003998759827,1.0269003998759827,optimal,7.0,1.0999248054254796e-09,-9.298066092011401e-23,-1.0999248054256225e-09,1.6780114202589014e-16,2.0174988057104084e-14,0.1853020188851842,1.0,16.0
80,0.7206540107727051,-1.26457109449167,0.0,1.0315588283140697e-09,2.736722900436369e-14,0,0.0,1.5384946346501394,1.0269003998760171,1.0269003998760171,optimal,7.0,1.0999248054254697e-09,-3.1384509929500394e-22,-1.0999248054257574e-09,3.201355056860916e-16,2.0883315267516287e-14,0.13508517176729928,1.0,19.0
81,0.7291889190673828,-1.26457109449167,0.0,1.0315588281116328e-09,1.81776598425319e-14,0,0.0,1.5384946346501394,1.0269003998760087,1.0269003998760087,optimal,7.0,1.0999248054260926e-09,-1.5825944800079812e-22,-1.0999248054262806e-09,1.2985498862299248e-16,1.7272231848582337e-14,0.9,1.0,1.0
82,0.737095832824707,-1.26457109449167,0.0,1.0315588282503909e-09,2.492861328798286e-14,0,0.0,1.5384946346501394,1.0269003998759805,1.0269003998759805,optimal,7.0,1.0999248054238474e-09,8.316695481272115e-23,-1.0999248054237647e-09,5.533152604235944e-16,2.3109587927125204e-14,0.34867844010000015,1.0,10.0
83,0.7460768222808838,-1.26457109449167,0.0,1.031558829623991e-09,5.876813282751882e-14,0,0.0,1.5384946346501394,1.0269003998760597,1.0269003998760597,optimal,7.0,1.0999248054245327e-09,-2.4752286291941013e-22,-1.0999248054247873e-09,8.88198183408495e-17,5.196349175734855e-14,0.9,1.0,1.0
