iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.8038306963245558,1.2262814116578435e-15,3.12276074493427,1.7700194589534153,2.5726767743011747,0.0,0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.4595520496368408,0.801893250679561,0.24111225864745844,0.015020009460206077,0.013615677764186625,0.006341451190895816,0.0,0,0.0,0.0,1,0.0036483851479770005,0.0036483851479770005,unknown,9.0,5.545743899240571e-12,-10214.83363239356,-10214.833632393567,2.4076203976640315e-10,8.752723927357332e-11,1.6900182599825792e-07,1.0,148.0
2,0.9103195667266846,0.801878166550345,0.0034925198242325064,0.019080425340774122,0.016604579223426067,0.00939949892269916,0.0,0,0.0,0.0,1,0.00551211946054658,0.00551211946054658,unknown,9.0,6.322404020451709e-13,-5194.309549751677,-5194.30954975168,2.0074241517889358e-10,1.5743617363136337e-11,3.4266065939217406e-09,1.0,185.0
3,1.358814001083374,0.801877508156162,0.00013817474055252254,0.02513325813944227,0.02123896322821218,0.013438270189815795,0.0,0,0.0,0.0,1,0.008239302022833928,0.008239302022833928,unknown,9.0,7.390836340098338e-13,-4524.349223235016,-4524.349223235017,1.5620963591180597e-10,3.4696142332698386e-12,1.452578224698361e-10,1.0,215.0
4,1.8070251941680908,0.8018774882440717,3.554118518451631e-06,0.02240442695431814,0.019874017642354518,0.01034319921024238,0.0,0,0.0,0.0,1,0.006274279923374073,0.006274279923374073,unknown,9.0,1.3078058742940639e-12,-5897.9134581855715,-5897.913458185572,1.281923450977467e-10,2.002841237946397e-12,3.272426261628314e-12,1.0,251.0
5,2.256065607070923,0.8018774863749389,3.3740075907611585e-07,0.021801582999801134,0.019771053717971634,0.0091877340067232,0.0,0,0.0,0.0,1,0.006561076538381867,0.006561076538381867,unknown,9.0,9.199850643505516e-13,-5480.963168135008,-5480.9631681350065,2.5364723362062425e-10,1.7473571744255781e-12,3.222590161993058e-13,1.0,273.0
6,2.7147324085235596,0.8018774862425411,2.393803334870309e-08,0.021982418328920728,0.020084694881353834,0.008934861336953643,0.0,0,0.0,0.0,1,0.00687501064420972,0.00687501064420972,unknown,9.0,8.592654851959465e-13,-5353.25666512679,-5353.256665126791,2.2778228936202633e-10,2.4623701904904464e-12,2.3134909924503794e-14,1.0,298.0
7,3.1807119846343994,0.8018774862424302,2.0276413965075628e-11,0.022158272566694222,0.020261667277661443,0.00896960881361374,0.0,0,0.0,0.0,1,0.006924273281914164,0.006924273281914164,unknown,9.0,9.171258512988022e-13,-5199.197612752661,-5199.197612752665,2.60800834149043e-10,1.9737939029364807e-12,1.9884558162725795e-17,1.0,365.0
8,3.641083002090454,0.8018774862424248,9.553233439983589e-13,0.022208739709661692,0.020283431605457234,0.00904491690388821,0.0,0,0.0,0.0,1,0.006958284795666633,0.006958284795666633,unknown,8.0,8.991577377114654e-11,-5200.20567073301,-5200.205670733097,4.964195969161979e-10,1.778915760576554e-12,9.36588280343169e-19,1.0,394.0
9,4.111263275146484,0.8018774862424245,3.6747838372215826e-14,0.022249558125793413,0.020296195743855848,0.009116319165109757,0.0,0,1.6653345369377348e-16,1.0408340855860843e-17,1,0.0069205131114444905,0.0069205131114444905,unknown,8.0,8.961322733772298e-11,-5171.9846145390875,-5171.9846145391775,1.570855566661487e-10,1.6352995718394534e-12,3.573275582766589e-20,1.0,425.0
