iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,-0.5289294091805266,0.0,1.1400675984351447,0.5474980630118048,0.0,0.0,1.0,1.0
1,0.016809940338134766,-1.0143880700938714,0.5035392656094871,0.40402203381266205,3.045334188132248e-05,0.0,0.0,1.0,0.9308863153344323
2,0.029684066772460938,-1.1149843402877262,0.19311408852627507,0.14294003576576958,4.491640070547172e-05,0.0,0.0,1.0,0.8942374559291908
3,0.04429316520690918,-1.235565921652016,0.12223908763961935,0.06843082062704363,8.639186440002677e-07,0.023093817732366385,0.004618763546473277,1.0,0.9173312736615572
4,0.05716300010681152,-1.2699386674323758,0.05873324015946312,0.05260946585105081,1.6794873779769424e-05,0.03172753345137215,0.00634550669027443,1.0,0.9490588071129293
5,0.06568408012390137,-1.2786495249252297,0.03726095702878978,0.04224435624029763,1.5410613528483846e-05,0.028176040057214115,0.005635208011442823,1.0,0.9772348471701434
6,0.07351517677307129,-1.2760770286589938,0.020605398063980502,0.030418339245783393,2.102065354120693e-06,0.020410915815328372,0.004082183163065674,1.0,0.9976457629854718
7,0.07851815223693848,-1.267979591425754,0.010113673325828696,0.017422039855035192,0.00012703707784781075,0.010885498780914413,0.002177099756182883,1.0,1.0085312617663862
8,0.08367800712585449,-1.2645372684309322,0.005558072730636043,0.010735830309222196,3.186092140933896e-05,0.006036788342907583,0.0012073576685815166,3.3333333333333335,1.0145680501092937
9,0.09137320518493652,-1.2634657642630014,0.006718241446381263,0.004410061149587787,1.076340598560771e-07,0.00206223926232508,0.00041244785246501603,3.3333333333333335,1.0214421809837106
10,0.09519004821777344,-1.2638003318038353,0.0032097576675520355,0.002059746602767132,5.07876274253889e-05,0.0008510525422665751,0.00017021050845331503,3.3333333333333335,1.024279022791266
11,0.09926605224609375,-1.2641412102616152,0.0016230790140605677,0.0010155320912363045,7.164303570138624e-05,0.00039536472834407515,7.907294566881503e-05,3.3333333333333335,1.0255969052190794
12,0.10423612594604492,-1.2643470601433002,0.000831456885230062,0.0005089521160085201,4.698374823155948e-07,0.00019503497786186423,3.9006995572372845e-05,3.3333333333333335,1.0262470218119524
13,0.1111600399017334,-1.2644549798166151,0.0004196801584029717,0.000256727187902799,1.2058348932031918e-07,9.691734680930188e-05,1.9383469361860376e-05,3.3333333333333335,1.02657007963465
14,0.11602401733398438,-1.2645116649045154,0.00021342965105649025,0.0001300796439716723,3.1428587932447935e-08,4.8832712826035214e-05,9.766542565207043e-06,3.3333333333333335,1.02673285534407
15,0.15961217880249023,-1.2645408140537617,0.00010850253694629893,6.602803072724846e-05,8.143610801987899e-09,2.4737008632539613e-05,4.9474017265079224e-06,3.3333333333333335,1.0268153120395118
16,0.16451716423034668,-1.264555691086196,5.5152025955405e-05,3.354047776868902e-05,2.1057550219854846e-09,1.2556718248745993e-05,2.5113436497491984e-06,3.3333333333333335,1.0268571677670075
17,0.1691122055053711,-1.2645632634258455,2.803222507810104e-05,1.7042970824568536e-05,5.441169102731961e-10,6.3789026112525355e-06,1.275780522250507e-06,3.3333333333333335,1.0268784307757117
18,0.174407958984375,-1.2645671139908512,1.424766873582347e-05,8.661223911102413e-06,1.4056588376156425e-10,3.2414985837055207e-06,6.482997167411041e-07,3.3333333333333335,1.0268892357709907
19,0.17925810813903809,-1.2645690713602382,7.241473750400829e-06,4.401883805133135e-06,3.631131233368949e-11,1.6473859592817518e-06,3.2947719185635035e-07,3.3333333333333335,1.0268947270575217
20,0.18398118019104004,-1.2645700662438224,3.6805264858001874e-06,2.237222673779413e-06,9.379866441053368e-12,8.372668301937568e-07,1.6745336603875138e-07,3.3333333333333335,1.0268975179469557
21,0.1888561248779297,-1.2645705719013893,1.8706151204923446e-06,1.1370642886761393e-06,2.422927311565378e-12,4.255393297041635e-07,8.51078659408327e-08,3.3333333333333335,1.026898936411388
22,0.19403910636901855,-1.26457082890348,9.506426994643916e-07,5.779140231345611e-07,6.257222536472924e-13,2.1628098281637972e-07,4.325619656327594e-08,3.3333333333333335,1.0268996573479974
23,0.19916605949401855,-1.2645709595254095,4.830826842024173e-07,2.9372612996569703e-07,1.6185538908857925e-13,1.0992539945849071e-07,2.1985079891698143e-08,3.3333333333333335,1.0269000237659955
24,0.20397210121154785,-1.2645710259143443,2.45756246186356e-07,1.4928716816134102e-07,4.1883029526937077e-14,5.5869938727209175e-08,1.1173987745441834e-08,3.3333333333333335,1.0269002099991247
25,0.20925116539001465,-1.2645710596567146,1.2467205919833125e-07,7.587568809874836e-08,1.0672314399552482e-14,2.8396087403343795e-08,5.679217480668759e-09,3.3333333333333335,1.0269003046527494
