iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,mu,num_inner,inner_status,TR_radius,dxtype,normdx,minxfeasi,minyfeasi,compl,mineigvalHw,ared/pred,radius_update,dual_clipping,maxabsLagmult
0,0.0,-0.5093080157946567,2.9802322387695312e-08,4.986888432851818,4.8855968153042735,0.9999999999999998,0.0,-2.220446049250313e-16,0,0.0,0.1,,,,,,,,,,,,,1.0
1,0.05157971382141113,-0.7132099567948254,0.23072929716999654,8.376715577073924,8.342222758542336,0.7593966723993616,0.0,0.0,0,0.0,0.1,1.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.23491277338455782,0.0484227558975277,-5.97771729633973,0.8651324148238989,,0.10664669383652768,reduced,True,3.825966082755806
1,0.0743262767791748,-0.7997839948966042,0.09786116982311296,3.4279756663783876,3.3629211338586575,0.6646642887421828,0.0,-1.1102230246251565e-16,0,0.0,0.1,2.0,successful,0.09817477042468103,tCG_EXCEEDED_TR,0.09817477042468102,0.07148945822014995,-0.2951209485409856,0.1969993737386273,,1.1690901570990309,expanded,True,1.231381374102837
1,0.09696388244628906,-0.9411770260977936,0.19388305158888458,1.6614819493333661,1.5141728518648072,0.6839611411741161,0.0,0.0,0,0.0,0.1,3.0,successful,0.19634954084936207,tCG_EXCEEDED_TR,0.1963495408493621,0.09388767561729101,0.5013008892879897,0.05797830626821748,,0.9546861040257145,expanded,False,1.0451376322230657
1,0.12833476066589355,-1.0295606844273708,0.13184243854354277,0.693353544988015,0.05144059672350146,0.6914426970878914,0.0,0.0,0,0.0,0.1,4.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.13261170157536656,0.08122644904471993,0.5152629350230564,0.02751609536587603,,0.9040083349384228,unchanged,False,1.0582536996037777
1,0.15954828262329102,-1.0176013340028156,0.01719186083157854,0.7072524109381076,0.006784676074574821,0.7072198674728596,0.0,-1.1102230246251565e-16,0,0.0,0.1,5.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.01719355477442,0.09347570070462177,0.524681934832272,0.001369152705199895,,0.9226226457268571,unchanged,False,1.0696151652400465
1,0.19077539443969727,-1.0179300708361239,0.0009885107996375159,0.7071068216975416,6.046521254652181e-05,0.7071068191123298,0.0,-1.1102230246251565e-16,0,0.0,0.1,6.0,converged,0.39269908169872414,tCG_REACHED_TARGET_SUPERLINEAR,0.0009885111213365572,0.09352376039761214,0.5248956215172751,4.201840411824681e-06,,,,,1.069246285351206
2,0.22206854820251465,-1.1142277394791489,0.06346678757751877,0.38109312700179004,0.15264414415095412,0.3491872516350292,0.0,-1.1102230246251565e-16,0,0.0,0.048861861047790535,1.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.06355214054289153,0.0762989512876772,0.19610280972651045,0.02182282417695341,,1.4205759045118291,unchanged,False,0.7176234088055535
2,0.2619340419769287,-1.1734711541603884,0.0461209664933395,0.3455239574629113,0.014262251651289935,0.34522947927236314,0.0,0.0,0,0.0,0.048861861047790535,2.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.04615369631417241,0.06678729532573674,0.21039135421303815,0.0005842697412898781,,0.9875010539547795,unchanged,False,0.7291925624433727
2,0.3018512725830078,-1.171963021109145,0.0022508040221505625,0.3455034410721864,0.00018911304650688098,0.34550338931619384,0.0,0.0,0,0.0,0.048861861047790535,3.0,converged,0.39269908169872414,tCG_REACHED_TARGET_SUPERLINEAR,0.0022508078232059987,0.06707403421601828,0.2090174937214359,2.8004210280550186e-06,,,,,0.7284716210236551
3,0.3417811393737793,-1.2798423642542136,0.08640574140350077,0.1934520322274926,0.08904356043069367,0.17174088947822602,0.0,-2.220446049250313e-16,0,0.0,0.023704440481827405,1.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.08662141923274339,0.047438828818911365,0.07035720058014536,0.013818362011338292,,1.353499753372782,unchanged,False,0.5647300734068654
3,0.3902311325073242,-1.321487952416686,0.04431856479474184,0.16809419410088058,0.013219541080714322,0.167573571376992,0.0,-1.1102230246251565e-16,0,0.0,0.023704440481827405,2.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.044347603493486196,0.04215346089771298,0.08281031546465323,0.000328599177283195,,0.9966319536944411,unchanged,False,0.5621101905682507
3,0.447338342666626,-1.3206026028357019,0.0025737608147415833,0.16761363397087645,9.990735606545393e-05,0.1676136041956116,0.0,-1.1102230246251565e-16,0,0.0,0.023704440481827405,3.0,converged,0.39269908169872414,tCG_REACHED_TARGET_SUPERLINEAR,0.0025737664977950304,0.04211416690508148,0.08178370865851017,4.0603498104865865e-06,,,,,0.5628588761822474
4,0.4872562885284424,-1.4043998552399994,0.0878479812294725,0.1072016129941358,0.06671674389701833,0.08391103570046156,0.0,-1.1102230246251565e-16,0,0.0,0.011416895084832797,1.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.08807466313363753,0.02560850427791955,0.029945104786027854,0.006840751327415546,,1.2830445656499034,unchanged,False,0.4903683882610669
4,0.5579760074615479,-1.4249672600889365,0.03663213068369622,0.08097194717972697,0.0063848680853902514,0.08071982216041275,0.0,-2.220446049250313e-16,0,0.0,0.011416895084832797,2.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.03664852519452652,0.024042840411415113,0.03367987047212728,0.00016434264740167903,,1.0062327481909321,unchanged,False,0.4754956446620882
4,0.6328985691070557,-1.424799659340979,0.0016648701065328862,0.08072924000166296,6.183238860631095e-05,0.08072921632223254,0.0,0.0,0,0.0,0.011416895084832797,3.0,converged,0.39269908169872414,tCG_REACHED_TARGET_SUPERLINEAR,0.0016648716446746679,0.024001886605889207,0.033476932874356165,7.766882742178043e-07,,,,,0.4756656213796783
5,0.6813986301422119,-1.4749604917499448,0.07245837488764421,0.05861885499740234,0.04242860059005422,0.040447299207439454,0.0,0.0,0,0.0,0.005458753640637526,1.0,successful,0.39269908169872414,tCG_REACHED_TARGET_LINEAR,0.07258544913648801,0.01398892370367391,0.013522612551279352,0.0031149192292785604,,1.2425476159105353,unchanged,False,0.42160464815903137
5,0.755873441696167,-1.4834432313891015,0.02537481892733401,0.039146028747659815,0.006501010483184677,0.038602440718303446,0.0,-1.1102230246251565e-16,0,0.0,0.005458753640637526,2.0,successful,0.39269908169872414,tCG_REACHED_TARGET_SUPERLINEAR,0.025380266455300164,0.012810892619218849,0.014483461947208814,8.352652004442582e-05,,1.0126248807715308,unchanged,False,0.4255492952907477
