iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
10,1.3388090133666992,-1.3614463769761858,0.0,1.2084815210136732e-12,1.208481520764005e-12,0.0,0.0,1,0.34505717236426586,0.34505717236426586,unknown,14.0,2.5767101541711178e-17,-3.927047861109326e-26,-2.576710158094344e-17,2.5894190120473997e-16,1.2182803082411838e-12,0.6561000000000001,1.0,4.0
11,1.4036359786987305,-1.3614463769761858,0.0,7.933902573948087e-13,7.933902570145173e-13,0.0,0.0,1,0.34505717236531985,0.34505717236531985,unknown,14.0,2.5767101533740518e-17,9.855750942283779e-28,-2.5767101532785658e-17,4.0502926652650224e-16,8.923168565622155e-13,0.81,1.0,2.0
12,1.4734220504760742,-1.3614463769761858,0.0,3.2649723800058722e-12,3.264972379913461e-12,0.0,0.0,1,0.34505717236795763,0.34505717236795763,unknown,14.0,2.576710157181978e-17,5.861474644457187e-25,-2.5767100985666675e-17,1.418232023589483e-16,3.5588235138898322e-12,0.7290000000000001,1.0,3.0
13,1.5414619445800781,-1.3614463769761858,0.0,7.366107800408858e-13,7.366107796312807e-13,0.0,0.0,1,0.3450571723648371,0.3450571723648371,unknown,14.0,2.5767101520459265e-17,-3.098050833373016e-25,-2.5767101830217166e-17,1.743151735712276e-16,7.51790816041595e-13,0.34867844010000015,1.0,10.0
14,1.6066300868988037,-1.3614463769761858,0.0,7.445346754572416e-13,7.445346750519958e-13,0.0,0.0,1,0.3450571723648215,0.3450571723648215,unknown,14.0,2.576710150626011e-17,-9.516816727223417e-26,-2.5767101601437446e-17,3.465388089438155e-16,8.552134004473274e-13,0.5904900000000002,1.0,5.0
15,1.6718101501464844,-1.3614463769761858,0.0,6.454712024630359e-13,6.454712019955951e-13,0.0,0.0,1,0.34505717236517436,0.34505717236517436,unknown,14.0,2.5767101556781814e-17,1.6688884999532454e-25,-2.5767101389927607e-17,1.6443996789010744e-16,7.157724317894061e-13,0.9,1.0,1.0
16,1.7368860244750977,-1.3614463769761858,0.0,1.2632830462196562e-12,1.2632830459808185e-12,0.0,0.0,1,0.345057172364225,0.345057172364225,unknown,14.0,2.5767101530753567e-17,-4.2802741680891035e-26,-2.5767101573559977e-17,1.7924504007262604e-16,1.2570579483548619e-12,0.9,1.0,1.0
17,1.8001809120178223,-1.3614463769761858,0.0,5.274261536501595e-13,5.274261530780993e-13,0.0,0.0,1,0.34505717236549704,0.34505717236549704,unknown,14.0,2.5767101546772134e-17,-7.86994972245998e-27,-2.5767101554650867e-17,1.2235264205892484e-16,5.514799016402123e-13,0.9,1.0,1.0
18,1.8647749423980713,-1.3614463769761858,0.0,1.7283227424021258e-12,1.7283227422275523e-12,0.0,0.0,1,0.34505717236690114,0.34505717236690114,unknown,14.0,2.5767101526962265e-17,-1.1841155724125619e-26,-2.5767101538816197e-17,1.9813384684270953e-16,1.784707864425121e-12,0.7290000000000001,1.0,3.0
19,1.9279968738555908,-1.3614463769761858,0.0,2.389992931762193e-12,2.3899929316359503e-12,0.0,0.0,1,0.34505717236346717,0.34505717236346717,unknown,14.0,2.576710153597279e-17,7.22324332693525e-25,-2.5767100813651887e-17,1.8490120029952944e-16,2.425071403285326e-12,0.9,1.0,1.0
20,1.9916419982910156,-1.3614463769761858,0.0,6.472528296924476e-13,6.472528292262935e-13,0.0,0.0,1,0.345057172365208,0.345057172365208,unknown,14.0,2.5767101537099383e-17,-5.777548874035214e-25,-2.5767102114847114e-17,1.1369007989378211e-16,4.517172107515599e-13,0.6561000000000001,1.0,4.0
21,2.060779094696045,-1.3614463769761858,0.0,6.557030357850574e-13,6.557030353249109e-13,0.0,0.0,1,0.34505717236560185,0.34505717236560185,unknown,14.0,2.576710146812792e-17,-1.2437037634350837e-25,-2.5767101592474972e-17,1.5698709740736033e-16,6.558080124411121e-13,1.0,1.0,0.0
22,2.127187967300415,-1.3614463769761858,0.0,1.5703201432400304e-12,1.5703201430478917e-12,0.0,0.0,1,0.34505717236495964,0.34505717236495964,unknown,14.0,2.5767101582571236e-17,6.0711952848441735e-25,-2.5767100975382332e-17,8.683487220274949e-17,1.8307799898242664e-12,0.7290000000000001,1.0,3.0
23,2.1892549991607666,-1.3614463769761858,0.0,7.631317901582287e-13,7.631317897628585e-13,0.0,0.0,1,0.34505717236502403,0.34505717236502403,unknown,14.0,2.5767101550071578e-17,-2.026218201258027e-25,-2.5767101752684006e-17,2.1928648776666866e-16,7.631822786074939e-13,1.0,1.0,0.0
24,2.2532458305358887,-1.3614463769761858,0.0,1.2028846469024813e-12,1.2028846466516513e-12,0.0,0.0,1,0.345057172366443,0.345057172366443,unknown,14.0,2.5767101553709635e-17,-5.303476587291877e-26,-2.576710160679023e-17,2.0402271846101403e-16,1.2775690103849598e-12,0.5904900000000002,1.0,5.0
25,2.3171560764312744,-1.3614463769761858,0.0,1.1330239146834824e-12,1.1330239144171865e-12,0.0,0.0,1,0.34505717236485894,0.34505717236485894,unknown,14.0,2.5767101606256002e-17,2.0287996004043589e-25,-2.5767101403348464e-17,2.1551322670885306e-16,1.1329930510361311e-12,1.0,1.0,0.0
26,2.381165027618408,-1.3614463769761858,0.0,1.0259367769383864e-12,1.0259367766442946e-12,0.0,0.0,1,0.3450571723647902,0.3450571723647902,unknown,14.0,2.5767101484009935e-17,-2.963182178265488e-26,-2.5767101513654798e-17,4.3545337316795095e-16,1.0925973352277299e-12,0.81,1.0,2.0
27,2.444648027420044,-1.3614463769761858,0.0,1.4517014181106124e-12,1.451701417902774e-12,0.0,0.0,1,0.34505717236670064,0.34505717236670064,unknown,14.0,2.576710150641293e-17,-4.542718805784034e-26,-2.5767101551836192e-17,2.5522364753661016e-16,1.5237156391322475e-12,0.34867844010000015,1.0,10.0
28,2.508665084838867,-1.3614463769761858,0.0,5.421813996852472e-12,5.421813996796823e-12,0.0,0.0,1,0.3450571723601354,0.3450571723601354,unknown,14.0,2.5767101460099986e-17,5.863183148979847e-25,-2.5767100873706857e-17,1.9264279033600877e-16,5.42193476116849e-12,1.0,1.0,0.0
29,2.5726890563964844,-1.3614463769761858,0.0,3.008460706608907e-12,3.0084607065086164e-12,0.0,0.0,1,0.34505717236761946,0.34505717236761946,unknown,14.0,2.5767101508684623e-17,1.1041490927022777e-24,-2.5767100404665142e-17,4.554966985736511e-16,3.431708888198955e-12,0.81,1.0,2.0
30,2.6405630111694336,-1.3614463769761858,0.0,1.3615194828645557e-12,1.3615194826429507e-12,0.0,0.0,1,0.3450571723643436,0.3450571723643436,unknown,14.0,2.5767101506375824e-17,-8.572882179230272e-25,-2.5767102363640177e-17,3.12692220852462e-16,1.3984752129638508e-12,0.9,1.0,1.0
31,2.7055070400238037,-1.3614463769761858,0.0,1.2651468500212293e-12,1.2651468497827434e-12,0.0,0.0,1,0.34505717236613836,0.34505717236613836,unknown,14.0,2.576710155076727e-17,-1.6277793276635636e-26,-2.5767101566967312e-17,3.056299875208432e-16,1.2651397125413918e-12,1.0,1.0,0.0
32,2.769963026046753,-1.3614463769761858,0.0,6.856053574153446e-13,6.85605356975267e-13,0.0,0.0,1,0.3450571723652597,0.3450571723652597,unknown,14.0,2.5767101516320165e-17,-9.902944648689633e-26,-2.576710161532714e-17,2.7682702773593217e-16,7.436977753939877e-13,0.47829690000000014,1.0,7.0
33,2.8349249362945557,-1.3614463769761858,0.0,1.5854357247545482e-12,1.5854357245642411e-12,0.0,0.0,1,0.34505717236706906,0.34505717236706906,unknown,14.0,2.5767101487757896e-17,4.7607276210548886e-26,-2.576710144016548e-17,2.6449782646399835e-16,1.585527247526978e-12,1.0,1.0,0.0
34,2.900212049484253,-1.3614463769761858,0.0,6.480806538616386e-13,6.4808065339608e-13,0.0,0.0,1,0.3450571723659224,0.3450571723659224,unknown,14.0,2.5767101538764678e-17,-1.6348936308398214e-26,-2.5767101555093778e-17,2.915696679164465e-16,7.41708585333201e-13,0.7290000000000001,1.0,3.0
35,2.965085029602051,-1.3614463769761858,0.0,7.567463603499023e-13,7.56746359951196e-13,0.0,0.0,1,0.34505717236595246,0.34505717236595246,unknown,14.0,2.576710149767126e-17,9.596891983097465e-27,-2.5767101488071666e-17,2.6802725935375256e-16,8.783349603798259e-13,0.43046721000000016,1.0,8.0
36,3.0312387943267822,-1.3614463769761858,0.0,6.521880938096107e-13,6.521880933469841e-13,0.0,0.0,1,0.34505717236598143,0.34505717236598143,unknown,14.0,2.5767101531651938e-17,7.980294124344121e-26,-2.5767101451881288e-17,2.2089930495195635e-16,6.624421892226787e-13,0.9,1.0,1.0
37,3.094971179962158,-1.3614463769761858,0.0,1.6655255267541473e-12,1.6655255265729915e-12,0.0,0.0,1,0.34505717236382843,0.34505717236382843,unknown,14.0,2.5767101506607238e-17,2.0308305550445045e-25,-2.5767101303516206e-17,2.4857059486341303e-16,1.6654354278241883e-12,1.0,1.0,0.0
38,3.1593751907348633,-1.3614463769761858,0.0,2.6920946786397865e-12,2.6920946785277104e-12,0.0,0.0,1,0.3450571723625919,0.3450571723625919,unknown,14.0,2.5767101557001725e-17,4.935818220369938e-25,-2.5767101063317557e-17,2.6776496631513095e-16,2.6921177619846604e-12,1.0,1.0,0.0
39,3.226058006286621,-1.3614463769761858,0.0,5.136279798377634e-13,5.136279792503352e-13,0.0,0.0,1,0.34505717236494,0.34505717236494,unknown,14.0,2.5767101525657172e-17,-7.700471676842113e-25,-2.5767102295704998e-17,3.3566136553727247e-16,5.135779133192002e-13,1.0,1.0,0.0
40,3.28953218460083,-1.3614463769761858,0.0,1.4883805702048783e-12,1.4883805700021617e-12,0.0,0.0,1,0.345057172363926,0.345057172363926,unknown,14.0,2.5767101553741785e-17,3.9567461390590753e-25,-2.576710115807753e-17,1.3232276412588203e-16,1.5173493910975935e-12,0.81,1.0,2.0
41,3.3516299724578857,-1.3614463769761858,0.0,2.8512430129854815e-12,2.8512430094862543e-12,0.0,0.0,1,0.34505717236497496,0.34505717236497496,unknown,13.0,2.5767101564501756e-15,2.4567246448764164e-15,-1.199855115737868e-16,2.3980845315451787e-16,9.840689183567718e-13,0.04710128697246249,1.0,29.0
42,3.4147450923919678,-1.3614463769761858,0.0,1.1968035588650822e-12,1.1968035586129777e-12,0.0,0.0,1,0.3450571723648694,0.3450571723648694,unknown,14.0,2.5767101541807228e-17,-1.1571489240507772e-16,-1.414819939468428e-16,3.294760771092096e-16,1.1968806676529974e-12,1.0,1.0,0.0
43,3.4795918464660645,-1.3614463769761858,0.0,1.4215628171092552e-12,1.4215628168970103e-12,0.0,0.0,1,0.3450571723664827,0.3450571723664827,unknown,14.0,2.5767101546763003e-17,-1.289479192691503e-25,-2.576710167572797e-17,3.300396908190843e-16,1.312830651746595e-12,0.38742048900000015,1.0,9.0
44,3.544182062149048,-1.3614463769761858,0.0,3.945950597618104e-12,3.94595059754164e-12,0.0,0.0,1,0.34505717236555117,0.34505717236555117,unknown,14.0,2.5767101525508946e-17,7.09005654386982e-24,-2.5767094435481993e-17,1.2865236990076423e-16,4.327387512551478e-12,0.9,1.0,1.0
45,3.607583999633789,-1.3614463769761858,0.0,1.138848981320787e-12,1.1388489810558532e-12,0.0,0.0,1,0.34505717236568184,0.34505717236568184,unknown,14.0,2.5767101564881533e-17,-5.648897701300269e-24,-2.5767107213796303e-17,1.7356298892471056e-16,1.1626289784958358e-12,0.9,1.0,1.0
46,3.672091245651245,-1.3614463769761858,0.0,6.944169803854259e-13,6.944169799509325e-13,0.0,0.0,1,0.34505717236489536,0.34505717236489536,unknown,14.0,2.5767101514806587e-17,-4.8788912396919556e-26,-2.5767101563613775e-17,3.62152598616047e-16,7.188732990626551e-13,0.81,1.0,2.0
47,3.7364420890808105,-1.3614463769761858,0.0,1.5681962326115467e-12,1.5681962324191477e-12,0.0,0.0,1,0.34505717236383837,0.34505717236383837,unknown,14.0,2.5767101522022233e-17,6.828923781976394e-26,-2.576710145371394e-17,3.073156217154268e-16,1.5647378300418668e-12,0.9,1.0,1.0
48,3.805279016494751,-1.3614463769761858,0.0,5.991485923853642e-13,5.991485918817836e-13,0.0,0.0,1,0.345057172364846,0.345057172364846,unknown,14.0,2.5767101535976646e-17,-2.1687269307004869e-26,-2.576710155763271e-17,2.891427581980972e-16,6.775396713234768e-13,0.7290000000000001,1.0,3.0
49,3.869089126586914,-1.3614463769761858,0.0,1.2815344818150533e-12,1.2815344815796172e-12,0.0,0.0,1,0.3450571723664357,0.3450571723664357,unknown,14.0,2.576710154697765e-17,1.0523831370859427e-25,-2.5767101441835465e-17,1.5101564702766138e-16,1.2815808783462564e-12,1.0,1.0,0.0
50,3.9312939643859863,-1.3614463769761858,0.0,4.650694663693648e-13,4.650694657206024e-13,0.0,0.0,1,0.3450571723651085,0.3450571723651085,unknown,14.0,2.5767101531627755e-17,-1.0038034618771275e-25,-2.5767101632049785e-17,2.493922019876403e-16,4.649373414141181e-13,1.0,1.0,0.0
51,4.60059118270874,-1.3614463769761858,0.0,7.677495892559601e-13,7.677495888629681e-13,0.0,0.0,1,0.3450571723660276,0.3450571723660276,unknown,14.0,2.5767101531920394e-17,3.681490807910363e-26,-2.5767101495152555e-17,2.254173157566348e-16,7.525187635988444e-13,0.6561000000000001,1.0,4.0
52,4.665969133377075,-1.3614463769761858,0.0,1.688101689668615e-12,1.688101689489882e-12,0.0,0.0,1,0.34505717236569733,0.34505717236569733,unknown,14.0,2.5767101522965443e-17,6.714153779822406e-25,-2.576710085151735e-17,1.941260043760034e-16,1.828272644407727e-12,0.9,1.0,1.0
53,4.731022119522095,-1.3614463769761858,0.0,8.306664826786617e-13,8.306664823154359e-13,0.0,0.0,1,0.3450571723657505,0.3450571723657505,unknown,14.0,2.5767101526860388e-17,-4.885910067063351e-25,-2.5767102015437938e-17,2.1751133554563311e-16,8.815501833177866e-13,0.9,1.0,1.0
54,4.7950451374053955,-1.3614463769761858,0.0,2.2387963474121295e-12,2.238796347277361e-12,0.0,0.0,1,0.34505717236301414,0.34505717236301414,unknown,14.0,2.57671015210934e-17,2.3108988570110977e-25,-2.5767101290017403e-17,3.5448288253648656e-16,2.238813681661425e-12,1.0,1.0,0.0
55,4.8586812019348145,-1.3614463769761858,0.0,5.168217239735879e-13,5.168217233897897e-13,0.0,0.0,1,0.34505717236569555,0.34505717236569555,unknown,14.0,2.576710151681158e-17,-2.694365863700102e-25,-2.5767101786282883e-17,3.10686649583518e-16,5.270160000274422e-13,0.9,1.0,1.0
56,4.92588210105896,-1.3614463769761858,0.0,6.610212536528134e-13,6.610212531963688e-13,0.0,0.0,1,0.3450571723650659,0.3450571723650659,unknown,14.0,2.5767101579065902e-17,1.7509803181692268e-25,-2.5767101404034347e-17,1.4987406870641964e-16,7.83083255479282e-13,0.31381059609000017,1.0,11.0
57,4.991896152496338,-1.3614463769761858,0.0,1.2518378706304586e-12,1.2518378703894375e-12,0.0,0.0,1,0.3450571723643256,0.3450571723643256,unknown,14.0,2.5767101511019614e-17,1.6298003624171348e-25,-2.5767101348001603e-17,2.7049149381609955e-16,1.6040239168433476e-12,0.43046721000000016,1.0,8.0
58,5.057107925415039,-1.3614463769761858,0.0,7.433580622681486e-13,7.433580618622613e-13,0.0,0.0,1,0.3450571723651574,0.3450571723651574,unknown,14.0,2.5767101466874754e-17,-1.9999756202791584e-26,-2.5767101486928927e-17,2.883227823671968e-16,8.127795819801395e-13,0.81,1.0,2.0
59,5.124289035797119,-1.3614463769761858,0.0,6.464633909711585e-13,6.464633905044352e-13,0.0,0.0,1,0.3450571723654935,0.3450571723654935,unknown,14.0,2.5767101515988698e-17,7.609883234151798e-26,-2.5767101439886338e-17,3.861961741127452e-16,6.559067142344752e-13,0.31381059609000017,1.0,11.0
60,5.190859079360962,-1.3614463769761858,0.0,3.003288982042228e-12,3.003288981941765e-12,0.0,0.0,1,0.3450571723671898,0.3450571723671898,unknown,14.0,2.576710154688113e-17,1.514274816865701e-24,-2.576710003257513e-17,2.0590501216393992e-16,3.3383139424523727e-12,0.81,1.0,2.0
61,5.256038188934326,-1.3614463769761858,0.0,1.4211092775458743e-12,1.4211092773335615e-12,0.0,0.0,1,0.34505717236498057,0.34505717236498057,unknown,14.0,2.576710154399438e-17,-8.450294879145746e-25,-2.5767102389029807e-17,2.0713938026956515e-16,1.1088656965812054e-12,0.38742048900000015,1.0,9.0
62,5.3262269496917725,-1.3614463769761858,0.0,4.724825385056982e-13,4.724825378671147e-13,0.0,0.0,1,0.34505717236512323,0.34505717236512323,unknown,14.0,2.576710152043556e-17,-3.681435589735099e-25,-2.5767101888613467e-17,4.260046763103463e-16,5.179386890172514e-13,0.81,1.0,2.0
63,5.392636060714722,-1.3614463769761858,0.0,1.0345378160503354e-12,1.0345378157586886e-12,0.0,0.0,1,0.34505717236462335,0.34505717236462335,unknown,14.0,2.5767101525336866e-17,8.161845509000883e-26,-2.5767101443702874e-17,1.9625507908187569e-16,1.0345053606403045e-12,1.0,1.0,0.0
64,5.457052946090698,-1.3614463769761858,0.0,2.949283180902613e-12,2.9492831808003104e-12,0.0,0.0,1,0.34505717236784095,0.34505717236784095,unknown,14.0,2.576710155305417e-17,1.7087833056503886e-25,-2.5767101382217428e-17,2.731297303921956e-16,3.0625088911367236e-12,0.7290000000000001,1.0,3.0
65,5.523741960525513,-1.3614463769761858,0.0,2.5835104136973048e-12,2.5835104059051935e-12,0.0,0.0,1,0.3450571723655501,0.3450571723655501,unknown,13.0,2.576710158270421e-15,2.4567246469219363e-15,-1.1998551134957083e-16,1.236498961990948e-16,4.162005958603845e-13,0.07178979876918531,1.0,25.0
66,5.588674068450928,-1.3614463769761858,0.0,2.993169041362404e-13,2.9931690118638345e-13,0.0,0.0,1,0.34505717236559524,0.34505717236559524,unknown,14.0,2.576710153515759e-17,-1.7636776803017705e-16,-2.0213486956532645e-16,2.3088831169373243e-16,3.1929004856553864e-13,0.9,1.0,1.0
67,5.6522910594940186,-1.3614463769761858,0.0,1.2396978021569447e-12,1.2396978018777422e-12,0.0,0.0,1,0.3450571723652123,0.3450571723652123,unknown,14.0,2.5767101539485333e-17,-1.7636776304169688e-17,-4.340387784363435e-17,3.642960694979264e-16,1.3579479821884143e-12,0.9,1.0,1.0
68,5.717319011688232,-1.3614463769761858,0.0,1.8039528094576505e-12,1.8039528092880102e-12,0.0,0.0,1,0.34505717236411365,0.34505717236411365,unknown,14.0,2.5767101562883213e-17,-1.763677647854663e-18,-2.7530779210793505e-17,1.4388482093238828e-16,1.91951268367011e-12,0.9,1.0,1.0
69,5.786660194396973,-1.3614463769761858,0.0,8.281085902417698e-13,8.281085898752983e-13,0.0,0.0,1,0.34505717236589656,0.34505717236589656,unknown,14.0,2.5767101548442473e-17,-1.7636788367015987e-19,-2.5943469432165983e-17,1.432197041903146e-16,7.740173114570049e-13,0.5904900000000002,1.0,5.0
70,5.852653980255127,-1.3614463769761858,0.0,6.509907184408344e-13,6.509907179759486e-13,0.0,0.0,1,0.34505717236544503,0.34505717236544503,unknown,14.0,2.5767101547508233e-17,-7.222437911445058e-20,-2.5839325926592016e-17,1.9269891589118502e-16,7.128852000466045e-13,0.47829690000000014,1.0,7.0
71,5.9174439907073975,-1.3614463769761858,0.0,7.483609045056998e-13,7.483609041022934e-13,0.0,0.0,1,0.3450571723650291,0.3450571723650291,unknown,14.0,2.576710151716334e-17,-3.767965114847495e-20,-2.580478116832054e-17,3.127142102595538e-16,8.633398101490876e-13,0.81,1.0,2.0
72,5.981098890304565,-1.3614463769761858,0.0,5.14405376864332e-13,5.14405376277653e-13,0.0,0.0,1,0.3450571723656016,0.3450571723656016,unknown,14.0,2.5767101535595337e-17,-7.159068899128556e-21,-2.577426060448698e-17,1.5898295253671687e-16,6.149432473211176e-13,0.5904900000000002,1.0,5.0
73,6.045401096343994,-1.3614463769761858,0.0,4.754297565721824e-13,4.754297559375169e-13,0.0,0.0,1,0.34505717236566014,0.34505717236566014,unknown,14.0,2.5767101517173438e-17,-2.9317844518195156e-21,-2.5770033301649873e-17,1.5254740241703398e-16,5.555041149093675e-13,0.7290000000000001,1.0,3.0
74,6.108949899673462,-1.3614463769761858,0.0,1.37166275689848e-12,1.371662756678507e-12,0.0,0.0,1,0.3450571723640789,0.3450571723640789,unknown,14.0,2.5767101516926484e-17,-7.942375764745175e-22,-2.576789575452896e-17,1.7055277548522888e-16,1.4942182096403698e-12,0.5314410000000002,1.0,6.0
75,6.172675132751465,-1.3614463769761858,0.0,1.1371439574317513e-12,1.1371439571664176e-12,0.0,0.0,1,0.3450571723662238,0.3450571723662238,unknown,14.0,2.5767101540823663e-17,-3.723215512631949e-22,-2.5767473862426662e-17,2.7747576183058057e-16,1.1790432485673422e-12,0.6561000000000001,1.0,4.0
76,6.238148212432861,-1.3614463769761858,0.0,2.929134455935788e-11,2.9291344559347586e-11,0.0,0.0,1,0.34505717238865286,0.34505717238865286,unknown,14.0,2.5767102002210405e-17,1.2103010246961361e-23,-2.5767089899044214e-17,2.158909621860103e-16,3.35836784575578e-11,0.6561000000000001,1.0,4.0
77,6.305221080780029,-1.3614463769761858,0.0,2.7959187141095203e-12,2.795918714001606e-12,0.0,0.0,1,0.3450571723636239,0.3450571723636239,unknown,14.0,2.5767101522832033e-17,-1.0267261513133347e-22,-2.5767204195441328e-17,1.6456232659676457e-16,2.7905814726886e-12,0.9,1.0,1.0
78,6.373822927474976,-1.3614463769761858,0.0,6.764994841135994e-13,6.764994836675982e-13,0.0,0.0,1,0.34505717236528927,0.34505717236528927,unknown,14.0,2.5767101531539162e-17,-5.862489997999004e-24,-2.576710739402373e-17,4.385352264946335e-16,4.876993231141189e-13,0.7290000000000001,1.0,3.0
79,6.437525033950806,-1.3614463769761858,0.0,3.4606551609061194e-12,3.460655160818934e-12,0.0,0.0,1,0.34505717236394196,0.34505717236394196,unknown,14.0,2.5767101557594258e-17,4.460134674342147e-24,-2.5767097097464278e-17,2.616695661885035e-16,4.369331677673545e-12,0.6561000000000001,1.0,4.0
80,6.501079082489014,-1.3614463769761858,0.0,1.0833177857966744e-12,1.08331778551816e-12,0.0,0.0,1,0.3450571723645712,0.3450571723645712,unknown,14.0,2.576710160073859e-17,-2.9365333034747954e-24,-2.5767104537246333e-17,3.8301315699691634e-16,9.485828643093336e-13,0.7290000000000001,1.0,3.0
81,6.566898822784424,-1.3614463769761858,0.0,4.807378331169713e-12,4.807378331106951e-12,0.0,0.0,1,0.3450571723630409,0.3450571723630409,unknown,14.0,2.5767101607334344e-17,6.859167049174356e-24,-2.576709474817901e-17,1.5663210671455366e-16,5.9553515945788244e-12,0.5904900000000002,1.0,5.0
82,6.632246017456055,-1.3614463769761858,0.0,8.205019685165019e-13,8.205019681487764e-13,0.0,0.0,1,0.3450571723650669,0.3450571723650669,unknown,14.0,2.576710153688153e-17,-2.9243030337150478e-24,-2.5767104461209806e-17,2.77095426308278e-16,7.081844312997015e-13,0.9,1.0,1.0
83,6.697227954864502,-1.3614463769761858,0.0,1.235152943417373e-12,1.2351529431730958e-12,0.0,0.0,1,0.3450571723649539,0.3450571723649539,unknown,14.0,2.576710153541958e-17,4.438032059628673e-25,-2.5767101091672167e-17,2.1815422319382373e-16,1.5544845865687339e-12,0.6561000000000001,1.0,4.0
84,6.761624097824097,-1.3614463769761858,0.0,6.424393381091934e-13,6.424393376395467e-13,0.0,0.0,1,0.3450571723653043,0.3450571723653043,unknown,14.0,2.5767101507494435e-17,-2.414678899151027e-25,-2.5767101748937542e-17,3.811997922907053e-16,5.89299949991366e-13,0.43046721000000016,1.0,8.0
85,6.831615924835205,-1.3614463769761858,0.0,9.829629238512464e-13,9.829629235442974e-13,0.0,0.0,1,0.3450571723652421,0.3450571723652421,unknown,14.0,2.5767101551353092e-17,1.0159228535907719e-25,-2.5767101449728052e-17,2.784704508034066e-16,1.0354500984345258e-12,0.07976644307687257,1.0,24.0
86,6.902149200439453,-1.3614463769761858,0.0,3.5346418803553622e-12,3.5346418802700015e-12,0.0,0.0,1,0.3450571723620134,0.3450571723620134,unknown,14.0,2.5767101482540247e-17,-7.631898443870109e-27,-2.5767101490113287e-17,3.3606688033436695e-16,3.576082486485636e-12,0.43046721000000016,1.0,8.0
