iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,tr_radius,barrier_parameter,maxabsLagmult
0,0.0,-3.6125327056384236e-06,0.0,0.7525690673772127,0.570392348410335,2.220446049250313e-16,2.2204460492503132e-17,1.0,0.1,0.449981289141124
1,0.02391529083251953,-0.020854611928047672,0.028574351513503404,0.5410372275806153,0.3736894356847803,0.0017325042818130425,5.213170333683938e-05,6.066599465941362,0.1,0.31542273573480245
2,0.033661603927612305,-0.020854611928047672,0.0,0.5410372275806153,0.3736894356847803,0.0017325042818130425,5.213170333683938e-05,0.6066599465941362,0.1,0.31542273573480245
3,0.044132232666015625,-0.09471101129392208,0.39276027268313124,0.5754436919395352,0.12678870973386727,0.2836897567666212,0.0259865839915351,4.246619626158954,0.1,0.14994776878832292
4,0.053057193756103516,-0.09471101129392208,0.0,0.5754436919395352,0.12678870973386727,0.2836897567666212,0.0259865839915351,0.4246619626158954,0.1,0.14994776878832292
5,0.06218528747558594,-0.09471101129392208,0.0,0.5754436919395352,0.12678870973386727,0.2836897567666212,0.0259865839915351,0.13489005985925248,0.1,0.14994776878832292
6,0.0727384090423584,-0.007875845526488151,0.10357017756872795,0.8331393904419585,0.5067003220988748,0.2577522736306981,0.021844291573036453,0.26978011971850496,0.1,0.39771692813007814
7,0.08375382423400879,-0.11228100141391466,0.12239706372614204,0.5187405130808471,0.11926839647669961,0.2449274045599119,0.02443863938082433,0.5395602394370099,0.1,0.1587819645477113
8,0.09273386001586914,-0.11228100141391466,0.0,0.5187405130808471,0.11926839647669961,0.2449274045599119,0.02443863938082433,0.08005501335495693,0.1,0.1587819645477113
9,0.10355281829833984,-0.052719860449285325,0.06560286927504777,0.5434797176833556,0.20614124632560288,0.23778745148693137,0.02105543771310531,0.16011002670991387,0.1,0.2275910955020622
10,0.11421847343444824,0.0013654710796487113,0.10468594560730896,0.861104958990178,0.5773780555165378,0.2036851486695106,0.019166484739126827,0.3202200534198277,0.1,0.45195032980317773
11,0.1225748062133789,0.0013654710796487113,0.0,0.861104958990178,0.5773780555165378,0.2036851486695106,0.019166484739126827,0.16011002670991384,0.1,0.45195032980317773
12,0.13296771049499512,-0.1048239560505155,0.13148534515537055,0.4671137241387773,0.13367667266095548,0.18006322536064379,0.022221898186643857,0.3202200534198277,0.1,0.17443504144252453
13,0.14154505729675293,-0.1048239560505155,0.0,0.4671137241387773,0.13367667266095548,0.18006322536064379,0.022221898186643857,0.13041165292603632,0.1,0.17443504144252453
14,0.15186715126037598,-0.009702641458242636,0.10925656163985112,0.7811242787436351,0.5123383141452509,0.18404082011677914,0.020116716630053006,0.26082330585207264,0.1,0.36477739990599334
