9.994092640246141634e-01 -9.999999842873875597e-03 4.922930793255329733e-06
4.416856097331261347e-06 9.118595387045876910e-01 3.837005231676755655e-05
3.826982189889129417e-05 2.898337113978830537e-01 3.436754435069655500e-02
3.436744769784481901e-02 2.903594348683570803e-01 -5.921453344569097007e-06
-6.035492081614806616e-06 -9.999999842798534821e-03 9.994092606954085856e-01
