iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
638,54.44337844848633,40441606.88804638,9.142077952729672e-07,2206254.7378660124,2206254.7377060857,26.56418109082646,0.0,0,0.1002214729765827,0.019908752966941588,-2761503.260177818,-13.415278004117114,4867559967651.773,0.5,0.2613470957121194,264.669948531996,1.9073486328125e-06,True,19.0
639,54.52965235710144,40441603.80768362,4.0284428748050546e-06,2206239.524143535,2206239.523983048,26.610582743117515,0.0,0,0.10022156902064606,0.019908744578715394,-2427714.543515618,-15.33358889754035,4867492837186.168,0.5,0.26134607203484983,265.1333485933284,7.62939453125e-06,True,17.0
640,54.650799036026,40441603.804216295,1.1255063176621578e-06,2206238.640115607,2206238.639954886,26.62997126725112,0.0,0,0.10022190348067203,0.019908780044269953,-2551697.125863804,-14.433351691501358,4867488936431.207,0.5,0.261346036268064,265.32618882496024,2.384185791015625e-07,True,22.0
641,54.738630533218384,40441602.43781101,2.0038045291047005e-06,2206229.495323157,2206229.4951618686,26.676873075590716,0.0,0,0.10022238692893372,0.019908731546072644,-2150286.8623654903,-17.189081968498115,4867448585323.418,0.5,0.26134551067618106,265.79361707619097,3.814697265625e-06,True,18.0
642,54.82852745056152,40441601.749522135,5.915592086696432e-07,2206225.181194003,2206225.1810323945,26.703328337427244,0.0,0,0.10022268232626726,0.019908766408980087,-2830766.94583213,-13.026705733110525,4867429549422.645,0.5,0.2613452528694751,266.05717335164087,1.9073486328125e-06,True,19.0
643,54.918840646743774,40441601.07512879,6.786166153392683e-07,2206220.742211022,2206220.7420490896,26.72999726306195,0.0,0,0.10022298070309617,0.01990878150224657,-3118026.8364002113,-11.771662421313591,4867409962648.86,0.5,0.26134499494084856,266.32286664583626,1.9073486328125e-06,True,19.0
644,55.01122832298279,40441600.81947769,5.589425365183129e-07,2206218.5668211407,2206218.5666589714,26.749569933932808,0.0,0,0.10022324367900422,0.01990879760550401,-2465223.6367537165,-14.85063383593745,4867400363871.988,0.5,0.26134486565673615,266.5177416322981,9.5367431640625e-07,True,20.0
645,55.09589147567749,40441594.35639256,1.6123173472354633e-05,2206188.785013315,2206188.784850321,26.81729938684627,0.0,0,0.10022295326121129,0.01990876022804189,-2494407.156727146,-14.935016288456147,4867268954400.558,0.5,0.26134281536995174,267.19524013224907,1.52587890625e-05,True,16.0
646,55.18351769447327,40441592.59078541,1.9558022418037093e-06,2206180.054669688,2206180.05450625,26.853735655417925,0.0,0,0.10022323396803415,0.01990885933166228,-2653165.65465603,-13.601144399871771,4867230432902.424,0.5,0.26134230071484166,267.5585085781686,3.814697265625e-06,True,18.0
647,55.334388971328735,40441592.59078539,2.9802322387695312e-08,2206180.054669699,2206180.0545062614,26.853735655271983,0.0,0,0.10022323396803137,0.019908859331657595,-3028261.188310482,-12.267218124781788,4867230432902.471,0.5,0.2613423007148416,267.5585085767203,8.881784197001252e-16,False,51.0
648,55.42015337944031,40441589.19999381,3.3139927887979915e-06,2206164.3676297967,2206164.3674655925,26.91654038973245,0.0,0,0.10022360896411327,0.019909112193416376,-2508968.567539278,-14.65672488840179,4867161216276.08,0.5,0.26134125539408537,268.1848941870433,7.62939453125e-06,True,17.0
649,55.511329889297485,40441588.52799525,6.109476089477591e-07,2206160.09356937,2206160.093404847,26.942619867262145,0.0,0,0.10022388893991137,0.019909134369685052,-2631253.485688111,-14.269157860960192,4867142357733.307,0.5,0.2613409979809349,268.44472688269207,1.9073486328125e-06,True,19.0
650,55.599581718444824,40441586.86649919,1.6780189614705778e-06,2206151.215247311,2206151.2150823963,26.974634637525494,0.0,0,0.10022408385933274,0.01990914724073458,-2786461.3513907725,-13.218545839402717,4867103183810.756,0.5,0.2613404871795512,268.76409072694645,3.814697265625e-06,True,18.0
651,55.68973970413208,40441586.185951106,6.498683240221971e-07,2206146.984818515,2206146.98465332,26.997481527231916,0.0,0,0.10022430366880039,0.019909157106992852,-2534712.435094625,-14.70324769453378,4867084517896.159,0.5,0.26134023169077797,268.9917872065788,1.9073486328125e-06,True,19.0
652,55.77892732620239,40441584.597712494,1.5490758681953297e-06,2206138.54677173,2206138.546605986,27.04225224315046,0.0,0,0.10022472520609192,0.019909264210998815,-2607289.8764376044,-13.974085788898615,4867047286821.995,0.5,0.26133970918937366,269.43793952837467,3.814697265625e-06,True,18.0
653,55.864879846572876,40441581.12136809,3.833423274118902e-06,2206121.1932515097,2206121.193085111,27.095541758550933,0.0,0,0.10022491426791771,0.019909305656487696,-2249401.610176975,-16.178547763539896,4866970718580.497,0.5,0.26133867827962237,269.9698549208115,7.62939453125e-06,True,17.0
654,55.95440101623535,40441580.45100967,8.660638980102994e-07,2206116.984040179,2206116.9838734893,27.119158810579815,0.0,0,0.10022514414694027,0.01990930514326633,-2366177.885213817,-15.794459031670456,4866952146536.286,0.5,0.2613384224232617,270.20521578610703,1.9073486328125e-06,True,19.0
655,56.0446252822876,40441579.77023854,8.178009232290114e-07,2206112.808588549,2206112.808421562,27.14332958607124,0.0,0,0.10022538313471738,0.01990931325401662,-2334229.273394233,-15.89430404203823,4866933723482.894,0.5,0.2613381662685285,270.44607665505737,1.9073486328125e-06,True,19.0
656,56.1320903301239,40441578.09399048,1.5246589680845091e-06,2206104.7419461124,2206104.741778761,27.172894434467597,0.0,0,0.10022552590597936,0.019909419902450442,-2924425.5391652156,-12.717002042738272,4866898131699.957,0.5,0.261337657348261,270.74102947417396,3.814697265625e-06,True,18.0
657,56.247153759002686,40441577.450189225,8.365910558473161e-07,2206100.500345255,2206100.5001775296,27.203183287937055,0.0,0,0.10022587162260807,0.01990945680654073,-2946997.668789874,-12.579932508756082,4866879416884.769,0.5,0.2613373972986955,271.04271752008304,1.9073486328125e-06,True,19.0
658,56.33778238296509,40441576.966070846,9.208628270316534e-07,2206096.265260191,2206096.2650919845,27.242187000880033,0.0,0,0.10022637030032612,0.019909483116187007,-2531163.3901949553,-14.373643748383463,4866860730854.026,0.5,0.26133713017807186,271.4310757314658,1.9073486328125e-06,True,19.0
659,56.43043613433838,40441576.67766731,6.194296387084362e-07,2206093.9136392106,2206093.913470765,27.26150540939685,0.0,0,0.10022661542475583,0.019909487994762907,-2861307.566451833,-12.847795933358448,4866850355053.979,0.5,0.26133700118486225,271.62343573451994,9.5367431640625e-07,True,20.0
660,56.5230450630188,40441575.63842294,2.9942065674330836e-06,2206092.2366844565,2206092.236516255,27.241745619243915,0.0,0,0.10022617163720433,0.019909643076172587,-2518726.6901921746,-14.597852451499811,4866842956018.515,0.5,0.261336871586702,271.42708856566156,9.5367431640625e-07,True,20.0
661,56.61509680747986,40441575.38731882,5.055426196362815e-07,2206090.0233876016,2206090.023219162,27.261008331155487,0.0,0,0.10022641578997217,0.01990964971863477,-2264228.608146222,-16.40491654917006,4866833190548.346,0.5,0.26133674261827394,271.61889519196706,9.5367431640625e-07,True,20.0
662,56.70743775367737,40441575.11377649,4.3161953562379805e-07,2206087.945500535,2206087.9453319064,27.276270386466553,0.0,0,0.1002265890053174,0.01990964981377712,-3142139.313950052,-11.966296659334342,4866824022539.973,0.5,0.26133661527167307,271.77092097700597,9.5367431640625e-07,True,20.0
663,56.79567766189575,40441573.65349132,2.2167198981812433e-06,2206081.657408516,2206081.65723951,27.3067056801792,0.0,0,0.10022674189372822,0.0199098263522895,-2501934.3376563825,-14.779766003369021,4866796278409.847,0.5,0.26133610565134885,272.07448862673846,3.814697265625e-06,True,18.0
664,56.88643932342529,40441572.92773154,1.8985389307962712e-06,2206076.8882839205,2206076.888114585,27.333311801369586,0.0,0,0.10022701775498818,0.01990983096350182,-2447873.6134994756,-15.09758428708789,4866775236274.554,0.5,0.26133584814140387,272.3395828128076,1.9073486328125e-06,True,19.0
665,56.97496557235718,40441571.435874596,1.3420148250101855e-06,2206068.338859765,2206068.338689923,27.374124230877857,0.0,0,0.10022735037714954,0.019909853366915385,-2546427.2231476833,-14.263203612318254,4866737514971.339,0.5,0.26133533023625655,272.7464408796572,3.814697265625e-06,True,18.0
666,57.0635724067688,40441569.88914664,1.2080054402060456e-06,2206059.689707497,2206059.689537111,27.417866075973244,0.0,0,0.10022773199456622,0.019909908886523494,-1727184.9566471998,-21.254693804226612,4866699353801.796,0.5,0.2613348095092972,273.1824091107904,3.814697265625e-06,True,18.0
667,57.151567220687866,40441568.16692107,1.898129542342746e-06,2206051.293663361,2206051.2934925123,27.45504606878513,0.0,0,0.10022799684128764,0.019910049697186512,-2271332.785768873,-16.29240757686706,4866662309521.209,0.5,0.2613342948793768,273.55308066864876,3.814697265625e-06,True,18.0
668,57.242499589920044,40441567.4093507,9.017357391361955e-07,2206047.0952628087,2206047.095091603,27.48366045275686,0.0,0,0.10022830243675548,0.019910131306286112,-2467350.501999909,-14.995940492556446,4866643785763.323,0.5,0.2613340361596417,273.83809295641385,1.9073486328125e-06,True,19.0
669,57.3228325843811,40441527.48318447,5.592268813886323e-05,2205911.3300928776,2205911.3299235967,27.32787485979619,0.0,0,0.1002194816341914,0.019913184994837758,-2967090.581590336,-12.390650609000168,4866044795486.514,0.5,0.26132564762187055,272.3033923029582,6.103515625e-05,True,14.0
670,57.41438055038452,40441526.75040059,5.928714950107905e-07,2205906.963544514,2205906.9633748974,27.35496113303937,0.0,0,0.10021976510163817,0.019913231026115696,-2255797.193386846,-16.493423296831004,4866025531067.083,0.5,0.26132538984028003,272.5732515042331,1.9073486328125e-06,True,19.0
671,57.50626277923584,40441526.598020256,1.2541786082090085e-06,2205905.1052821586,2205905.105112249,27.378538909150443,0.0,0,0.10022008186165902,0.019913272517769965,-2793480.4268768155,-13.169969231470382,4866017332761.505,0.5,0.26132525876828444,272.80797045960963,9.5367431640625e-07,True,20.0
672,57.597864866256714,40441526.35042056,5.081711085134763e-07,2205903.0069379886,2205903.0067678425,27.397578369262476,0.0,0,0.10022031869441018,0.019913286640578075,-2860361.310878185,-12.765503058125207,4866008075268.63,0.5,0.2613251299501063,272.9975681304012,9.5367431640625e-07,True,20.0
673,57.687493324279785,40441525.86895771,1.0337798041673269e-06,2205898.8560296753,2205898.855859099,27.432199780671844,0.0,0,0.10022073118101459,0.019913284698676245,-2283354.594897706,-15.83614239702728,4865989762281.704,0.5,0.2613248668161846,273.34239544947064,1.9073486328125e-06,True,19.0
674,57.80373573303223,40441525.55977207,4.549127078793601e-07,2205896.7397576603,2205896.7395868977,27.447138984262697,0.0,0,0.10022089540787228,0.019913291820343054,-2348112.323526022,-15.57235869722778,4865980425721.328,0.5,0.2613247396239489,273.49121902926237,9.5367431640625e-07,True,20.0
675,57.8943076133728,40441524.79253023,9.816687757969536e-07,2205892.768494295,2205892.768323224,27.471865457085634,0.0,0,0.10022113371191264,0.019913381578986887,-2359068.8385887486,-15.53873680533963,4865962905341.921,0.5,0.2613244832860227,273.73758434335826,1.9073486328125e-06,True,19.0
676,57.98458170890808,40441524.061233506,8.381820386901814e-07,2205888.2464680383,2205888.246296632,27.498775485745167,0.0,0,0.10022140918108066,0.019913402404757384,-2746166.347555545,-13.466662410410589,4865942955150.854,0.5,0.26132422570925684,274.00570719072334,1.9073486328125e-06,True,19.0
677,58.07270956039429,40441522.291100845,1.5095839759171596e-06,2205879.6537713916,2205879.6535995724,27.53181335725295,0.0,0,0.10022159853382663,0.01991350717352055,-2717859.587448607,-13.573597791164698,4865905046165.792,0.5,0.26132371458869286,274.3352351003989,3.814697265625e-06,True,18.0
678,58.159738302230835,40441519.6492532,5.017157022933246e-06,2205865.794386696,2205865.7942141914,27.586597062842642,0.0,0,0.10022177973687439,0.01991350937222491,-2893078.290654561,-12.819034839724726,4865843902085.43,0.5,0.26132268308913537,274.88211717517964,7.62939453125e-06,True,17.0
679,58.24918603897095,40441519.549242295,4.789767283021428e-06,2205861.2272538194,2205861.227080865,27.622502379800725,0.0,0,0.10022220628170689,0.019913324875945528,-2714029.857560204,-13.779095564929188,4865823753139.921,0.5,0.26132241840525144,275.23985242981354,1.9073486328125e-06,True,19.0
680,58.335185289382935,40441516.22312415,5.439168780839253e-06,2205843.774211559,2205843.77403803,27.66825672916136,0.0,0,0.10022222651855733,0.019913186261452814,-2907219.8720931513,-12.859399428613353,4865746755463.563,0.5,0.2613213973662188,275.6970182525567,7.62939453125e-06,True,17.0
681,58.42330527305603,40441514.633102804,1.327040226089851e-06,2205835.560753941,2205835.5605799174,27.707591070490356,0.0,0,0.100222516515858,0.01991329012685642,-2464769.3645091504,-14.946136306221788,4865710520320.141,0.5,0.2613208812403909,276.0891729718086,3.814697265625e-06,True,18.0
682,58.513097286224365,40441514.13831232,1.0771179418862976e-06,2205831.4372991114,2205831.4371246644,27.741253913617562,0.0,0,0.10022289921524834,0.019913270426694663,-1846369.6425217951,-19.992021776046904,4865692329008.685,0.5,0.2613206191543741,276.4244791676833,1.9073486328125e-06,True,19.0
683,58.60281467437744,40441513.50239228,7.420718430274055e-07,2205827.376511512,2205827.3763366616,27.773252393986816,0.0,0,0.10022325213857954,0.019913333382539682,-2831994.379321414,-12.794629989536812,4865674414197.503,0.5,0.26132035834776235,276.7431874996176,1.9073486328125e-06,True,19.0
684,58.6921865940094,40441512.6179727,1.171235061474407e-06,2205822.8278293256,2205822.8276541224,27.801260241063734,0.0,0,0.10022353605386596,0.019913440032176075,-2594898.5085161244,-14.508070764549394,4865654347001.25,0.5,0.2613201002093453,277.02218212494057,1.9073486328125e-06,True,19.0
685,58.78162384033203,40441511.98871356,6.943045709861437e-07,2205818.524725853,2205818.5245502363,27.83402102174388,0.0,0,0.10022389956202928,0.019913477984080403,-2226214.135560771,-16.577643742213258,4865635363250.206,0.5,0.2613198389069007,277.348487387734,1.9073486328125e-06,True,19.0
686,58.87106251716614,40441511.1927438,7.240492471013377e-07,2205814.3941511177,2205814.3939752327,27.855235659537037,0.0,0,0.10022406669533854,0.019913540948514562,-2073341.169168468,-17.963310022213808,4865617140669.546,0.5,0.2613195846057397,277.5599521192629,1.9073486328125e-06,True,19.0
687,58.961405515670776,40441510.41642085,8.615655020161872e-07,2205809.9369502976,2205809.9367740666,27.88259595268793,0.0,0,0.10022433693983954,0.01991360553004795,-2352105.34873458,-15.887540236353805,4865597477172.437,0.5,0.2613193269741219,277.83253567369644,1.9073486328125e-06,True,19.0
688,59.050934076309204,40441509.73360693,6.588605335186245e-07,2205805.856414511,2205805.8562379684,27.907217473539646,0.0,0,0.10022456021285182,0.019913625301804374,-2617958.1822112864,-14.201293288018249,4865579475414.941,0.5,0.26131907096540385,278.07790518505385,1.9073486328125e-06,True,19.0
689,59.2019464969635,40441509.73360693,0.0,2205805.856414517,2205805.8562379745,27.9072174741023,0.0,0,0.10022456021286115,0.01991362530180023,-2346310.8315672493,-16.06443639281279,4865579475414.966,0.5,0.2613190709654038,278.0779051906523,8.881784197001252e-16,False,51.0
690,59.291743516922,40441508.99988951,9.726932001333189e-07,2205801.383384257,2205801.383207302,27.939785380038714,0.0,0,0.10022491623289664,0.019913704473676196,-2463609.157165263,-15.224893334098134,4865559742160.47,0.5,0.261318809878254,278.40227097246856,1.9073486328125e-06,True,19.0
691,59.407580852508545,40441508.8937591,1.41749131565837e-06,2205800.2607869254,2205800.2606096575,27.964447393966235,0.0,0,0.10022523402092541,0.019913769064108564,-2480302.8950578016,-14.745501225946331,4865554789706.857,0.5,0.26131867847297857,278.6477495870691,9.5367431640625e-07,True,20.0
692,59.497464179992676,40441508.226535074,5.664401593431338e-07,2205796.1060808245,2205796.1059032157,27.991294163106524,0.0,0,0.10022549210564435,0.019913793830484937,-2991205.0965069206,-12.285072678707863,4865536460819.013,0.5,0.26131842123086924,278.91524824649645,1.9073486328125e-06,True,19.0
693,59.6495304107666,40441508.226535134,0.0,2205796.106080822,2205796.1059032134,27.99129416549705,0.0,0,0.10022549210568424,0.01991379383047663,-2664123.3683043285,-13.679659519086972,4865536460819.002,0.5,0.2613184212308691,278.9152482702747,8.881784197001252e-16,True,50.0
694,59.745853900909424,40441507.89334736,9.83024984745458e-07,2205795.724825536,2205795.724648046,27.981920616227885,0.0,0,0.10022531158433405,0.019913841714761803,-2681636.52557254,-13.71454715341082,4865534778876.818,0.5,0.2613183890576327,278.82206075799076,2.384185791015625e-07,True,22.0
695,59.83609414100647,40441507.0917917,6.642308559424555e-07,2205791.627713084,2205791.627535332,28.00256256627612,0.0,0,0.1002254653687513,0.01991389244214774,-2868395.248291153,-13.072067186888843,4865516704106.193,0.5,0.2613181350822684,279.02783592390506,1.9073486328125e-06,True,19.0
696,59.92053198814392,40441498.3068154,1.1811583799630431e-05,2205756.5582023864,2205756.5580236684,28.078319103925253,0.0,0,0.10022519945473417,0.01991477202172169,-2553419.000799093,-14.439207868558322,4865361993265.643,0.5,0.2613160695784407,279.784921357487,1.52587890625e-05,True,16.0
697,60.011961460113525,40441497.67387898,7.480323551899975e-07,2205752.1669854145,2205752.166806283,28.11077015158601,0.0,0,0.10022554693314821,0.019914785140215555,-2650835.4093502527,-14.006778235877842,4865342621371.832,0.5,0.26131580873808885,280.10816532398536,1.9073486328125e-06,True,19.0
698,60.10231304168701,40441497.061209284,5.954873920288156e-07,2205748.077446103,2205748.0772665795,28.1415065645779,0.0,0,0.10022586475890684,0.019914809756741227,-2231490.4038901445,-16.29237818243387,4865324580366.433,0.5,0.2613155491185773,280.41435032975505,1.9073486328125e-06,True,19.0
699,60.18793058395386,40441486.27304444,2.1734767517484846e-05,2205705.6167998533,2205705.6166193313,28.21935852965009,0.0,0,0.10022562081989453,0.019915940903058645,-3065923.6040836726,-12.226468575624187,4865137267187.289,0.5,0.2613134771731896,281.19219368744496,1.52587890625e-05,True,16.0
700,60.27847719192505,40441485.51772164,7.834100382384746e-07,2205700.7785327146,2205700.778351838,28.247035856957226,0.0,0,0.10022588448339022,0.019915943655493484,-2490350.011333711,-14.635464762903474,4865115923623.125,0.5,0.2613132195799875,281.4679767752142,1.9073486328125e-06,True,19.0
701,60.37100863456726,40441485.32560592,1.1512533373665594e-06,2205698.333359611,2205698.333178451,28.269181711918133,0.0,0,0.1002261521523272,0.019915919326670983,-2409522.9350505886,-15.31635864756782,4865105136987.419,0.5,0.2613130895959347,281.68850441313305,9.5367431640625e-07,True,20.0
702,60.46520209312439,40441485.399931855,1.4440293919624067e-06,2205697.074446741,2205697.0742653403,28.287888130254267,0.0,0,0.1002264107567181,0.019915851611641517,-2156990.247580166,-16.858036274670397,4865099583423.904,0.5,0.26131302340819185,281.8747144305593,4.76837158203125e-07,True,21.0
703,60.56113624572754,40441485.30884411,8.113952511586137e-07,2205695.535172342,2205695.5349907465,28.303068122865422,0.0,0,0.10022661125012496,0.01991581961546597,-2487080.5587271657,-14.553950743053887,4865092793079.336,0.5,0.26131295857799847,282.0258330499775,4.76837158203125e-07,True,21.0
704,60.65209197998047,40441484.84296973,1.4221048701335176e-06,2205691.2893348522,2205691.289152808,28.337999452852973,0.0,0,0.10022699076524681,0.0199157876018488,-2465229.7354394062,-14.943579873585119,4865074063045.801,0.5,0.26131269606186863,282.3737798612145,1.9073486328125e-06,True,19.0
705,60.74404954910278,40441484.52473018,3.728269339560521e-07,2205689.1101552607,2205689.1099730153,28.353643299089565,0.0,0,0.10022715010368813,0.01991579907568354,-2258279.7703257254,-16.333688168388043,4865064449854.774,0.5,0.26131256880437576,282.5296192571602,9.5367431640625e-07,True,20.0
706,60.83409810066223,40441483.76739656,7.609811624767712e-07,2205684.808157338,2205684.8079747553,28.379830628423974,0.0,0,0.10022738516590227,0.019915844454388557,-2699943.4188160943,-13.940689692275212,4865045472131.857,0.5,0.2613123121598167,282.79055869082106,1.9073486328125e-06,True,19.0
707,60.9305477142334,40441483.46753512,9.028431451142774e-07,2205684.5885712905,2205684.588388876,28.36675945494771,0.0,0,0.10022714884340832,0.01991588511633976,-2317297.546045481,-15.748167371046796,4865044503457.428,0.5,0.26131227913350574,282.6606066437248,2.384185791015625e-07,True,22.0
708,61.04736948013306,40441482.77257414,7.860980444616207e-07,2205680.0173432846,2205680.017160488,28.396456253634202,0.0,0,0.10022744062273546,0.019915891203742864,-2457108.5248279287,-14.93094877147335,4865024338102.3125,0.5,0.2613120203787342,282.95647097998346,1.9073486328125e-06,True,19.0
709,61.13829684257507,40441482.0710928,8.098887349189221e-07,2205675.609910758,2205675.609727643,28.421145372883593,0.0,0,0.10022765013339248,0.019915883324338055,-2251239.624597329,-16.41397171177275,4865004895348.632,0.5,0.2613117645773699,283.2025419067688,1.9073486328125e-06,True,19.0
710,61.22703981399536,40441480.46282891,1.2396655640479173e-06,2205666.948015884,2205666.947832217,28.463894972389266,0.0,0,0.10022796028834069,0.019915957137678058,-2812529.6049435837,-13.127878779978753,4864966684760.712,0.5,0.2613112464154321,283.628711936423,3.814697265625e-06,True,18.0
711,61.31608438491821,40441478.74471665,1.6725184402110373e-06,2205658.4584995643,2205658.4583154367,28.499508728632026,0.0,0,0.1002281530854823,0.019916039206391036,-2472462.4123782264,-14.658778360629018,4864929234739.651,0.5,0.26131073429008544,283.98390788296376,3.814697265625e-06,True,18.0
712,61.41254997253418,40441478.868723415,7.229751033013133e-07,2205658.1170853944,2205658.1169011053,28.51200520963334,0.0,0,0.10022833055207454,0.01991601542436074,-2438058.73830849,-15.212010866474142,4864927728652.954,0.5,0.26131070145466856,284.1082665058648,2.384185791015625e-07,True,22.0
713,61.50122404098511,40441477.13409632,2.5821609935656735e-06,2205650.638249114,2205650.6380643677,28.54731349846217,0.0,0,0.10022851637633116,0.019916213736021617,-2150101.1435565194,-17.247118713365428,4864894737194.975,0.5,0.2613101893007928,284.4603563561006,3.814697265625e-06,True,18.0
714,61.592246532440186,40441476.4944147,1.2139645970486927e-06,2205646.116050746,2205646.1158655873,28.579092374512197,0.0,0,0.10022883550790189,0.01991619899343618,-3177226.97517376,-11.72081632748432,4864874788434.174,0.5,0.26130992929151187,284.77694052925335,1.9073486328125e-06,True,19.0
715,61.683563232421875,40441475.84547943,6.591974604307076e-07,2205642.060052359,2205642.0598667986,28.61006964310047,0.0,0,0.10022914060382772,0.01991624493062651,-2316894.7840110497,-15.839253626889029,4864856896254.677,0.5,0.26130966985312726,285.08551802084764,1.9073486328125e-06,True,19.0
716,61.77461910247803,40441475.075672895,5.967910407334847e-07,2205637.566228526,2205637.5660426267,28.636153239271998,0.0,0,0.10022936640417295,0.019916276789326427,-2593630.921316426,-14.6120474811581,4864837072739.667,0.5,0.26130941340558,285.345438986206,1.9073486328125e-06,True,19.0
717,61.86495566368103,40441474.33331743,1.1176864261984687e-06,2205633.2876613173,2205633.2874749554,28.671741958317646,0.0,0,0.10022974306315344,0.01991637245670967,-2913707.1566429874,-12.854193376115882,4864818198818.802,0.5,0.261309150715052,285.69984685775233,1.9073486328125e-06,True,19.0
718,61.95606255531311,40441473.52342525,9.104353410238324e-07,2205629.1621385226,2205629.161951889,28.692580302009226,0.0,0,0.1002298835551354,0.019916415992931546,-3194952.6055494146,-11.65511585482017,4864800000053.813,0.5,0.2613088968923452,285.9075943140971,1.9073486328125e-06,True,19.0
719,62.041608572006226,40441464.94507698,1.598157700674783e-05,2205603.0628145766,2205603.062628707,28.633624636328385,0.0,0,0.10022741618694936,0.019917181300592994,-2958291.439476267,-12.733722681677428,4864684869878.352,0.5,0.2613068578162373,285.3251159094092,1.52587890625e-05,True,16.0
720,62.1315860748291,40441464.36518809,1.5330825623989807e-06,2205597.914446846,2205597.9142603856,28.679083504246314,0.0,0,0.10022795058581146,0.01991716634540872,-2798552.9127411456,-13.219672793474478,4864662159390.987,0.5,0.26130658665226436,285.7777608256253,1.9073486328125e-06,True,19.0
721,62.22189021110535,40441463.066298544,1.089212708388266e-06,2205589.814826862,2205589.814639649,28.736825296825025,0.0,0,0.1002284868500429,0.019917224565481634,-2077361.338438467,-17.915843393791118,4864626430443.381,0.5,0.2613060529429838,286.35305135178714,3.814697265625e-06,True,18.0
722,62.32328724861145,40441463.120546125,8.039725399146391e-07,2205588.9824340222,2205588.9822466252,28.75095731070415,0.0,0,0.1002286869249231,0.019917189556048317,-2960544.6112326696,-12.290269222865309,4864622758608.929,0.5,0.2613060196665029,286.4936842680379,2.384185791015625e-07,True,22.0
723,62.421807050704956,40441462.99847034,9.256727987824578e-07,2205587.108219181,2205587.108031566,28.767695073510758,0.0,0,0.10022890413612133,0.01991716149216485,-2304006.134519348,-16.062482217230585,4864614491116.266,0.5,0.2613059543882775,286.6603011928688,4.76837158203125e-07,True,21.0
724,62.51865577697754,40441462.67673711,3.778553704352977e-07,2205584.8475228865,2205584.8473350457,28.784938634809613,0.0,0,0.10022908120078447,0.019917166336999765,-2386708.1266108165,-15.406934708209395,4864604518795.179,0.5,0.2613058266597028,286.8320578406426,9.5367431640625e-07,True,20.0
725,62.63986325263977,40441461.968184926,5.843839511611378e-07,2205580.574020056,2205580.573831854,28.812601604803557,0.0,0,0.10022932688055244,0.019917199937715614,-2538450.5780412913,-14.497514451175146,4864585667665.67,0.5,0.26130556941271016,287.10769185281737,1.9073486328125e-06,True,19.0
726,62.74036741256714,40441462.12153876,1.2248899523951554e-06,2205579.711369188,2205579.7111807335,28.831912294135176,0.0,0,0.10022960743174607,0.019917143072327614,-2598898.4333465975,-14.107701106980313,4864581862373.308,0.5,0.2613055342959304,287.2998408581783,2.384185791015625e-07,True,22.0
727,62.83716702461243,40441461.81525532,3.7043699308204914e-07,2205577.5895399097,2205577.5893512326,28.848898986766056,0.0,0,0.10022977923216189,0.01991715517558108,-2671775.214153915,-13.703887644762725,4864572502649.617,0.5,0.26130540667420177,287.4690391144509,9.5367431640625e-07,True,20.0
728,62.93357276916504,40441461.54689823,6.30444163122965e-07,2205575.1499245837,2205575.1497355895,28.87314355166289,0.0,0,0.10023006484106055,0.019917162475632195,-2223712.5288824127,-16.448172435761727,4864561741132.391,0.5,0.2613052759290231,287.7104211047477,9.5367431640625e-07,True,20.0
729,63.02880334854126,40441460.79160112,8.576909560655619e-07,2205570.573197511,2205570.573008144,28.901575464875958,0.0,0,0.10023031992953986,0.019917180081132062,-2629966.0482634013,-14.003465132353067,4864541552520.694,0.5,0.2613050182829028,287.9937071044176,1.9073486328125e-06,True,19.0
730,63.12593078613281,40441460.54057281,7.099586277944905e-07,2205568.184328991,2205568.184139343,28.92298036905334,0.0,0,0.10023055968154183,0.01991717133988651,-1973095.4202816295,-18.706401646867608,4864531014888.938,0.5,0.26130488889879827,288.2068605175623,9.5367431640625e-07,True,20.0
731,63.22212290763855,40441460.22271319,3.665201031043795e-07,2205566.05777936,2205566.0575894965,28.939408485001955,0.0,0,0.10023072106351873,0.019917179252149215,-2629085.459291632,-13.87177646051532,4864521634392.097,0.5,0.26130476149035564,288.37050533737096,9.5367431640625e-07,True,20.0
732,63.312647104263306,40441459.54764,6.578487174106945e-07,2205562.216592097,2205562.2164018922,28.96539385346144,0.0,0,0.10023093586689905,0.01991721231332207,-2563063.0521252193,-14.580290294472466,4864504690420.85,0.5,0.26130450526203325,288.6294520800392,1.9073486328125e-06,True,19.0
733,63.40132474899292,40441457.74647033,1.743499538693418e-06,2205553.071488617,2205553.0712979287,29.002094744766207,0.0,0,0.10023112584800069,0.019917295409270286,-2203491.347567809,-16.957422653623087,4864464350312.948,0.5,0.26130399280663436,288.9954851755571,3.814697265625e-06,True,18.0
734,63.48725509643555,40441451.687149964,1.1232886313334134e-05,2205535.4714086787,2205535.471218671,28.950168717936293,0.0,0,0.10022955264996153,0.019917909137763413,-2344302.969134552,-15.533322491385652,4864386714804.988,0.5,0.26130296241669054,288.48086531799385,7.62939453125e-06,True,17.0
