iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,0.8079847676453723,1.4174378709434721e-15,4.5060174426459785,3.7747860135748477,2.4607282956778294,0.0,0.0,0.0,0.0,1.0,1.0
1,0.470487117767334,0.7964575016730365,0.46872842939934894,0.7424859626142074,0.025555210180657546,0.7397737228640092,0.0,0.0,0.05565884299340268,0.004504264539532572,1.0,1.0556588429934026
2,0.7846994400024414,0.7890769983465294,0.6608933533620213,0.5546121522673191,0.04065464709480343,0.3314742539309526,0.0,0.0,0.33215751786330244,0.03906050672052191,3.3333333333333335,0.6233365717511419
3,0.9734506607055664,0.7828480717739611,0.4552492011928305,0.032372179262420864,0.03211288107839021,0.0040891147016780625,0.0,0.0,0.0,0.0,3.3333333333333335,0.028609426001189542
4,1.1468205451965332,0.778222415548978,0.24436773174579948,0.03808129009590903,0.03804083581795423,9.504773560121611e-06,0.0,0.0,0.0013569441905613155,0.00015435210116087478,3.3333333333333335,0.006522395923895956
5,1.3201611042022705,0.7707867500249632,0.32793315177778753,0.07129171735471207,0.0710429785578136,8.15397407697932e-05,0.0,0.0,0.004279252490702157,0.0005788622637792964,3.3333333333333335,0.01426417496900719
6,1.4901931285858154,0.7616065507737337,0.3492793531292231,0.043570207119785785,0.043568729320181555,1.95195756635963e-05,0.0,0.0,0.00035831951098130865,2.239496943633179e-05,3.3333333333333335,0.008877876870940032
7,1.6704092025756836,0.7519100947455559,0.302223658186588,0.05970245447703352,0.05965600867348721,1.8844100807219703e-05,0.0,0.0,0.002354430850745881,0.00014715192817161757,11.111111111111112,0.007848102835819604
8,1.859137773513794,0.7491247609455495,0.07769560723456023,0.1559783487193541,0.1559472036155274,9.233108445398949e-05,0.0,0.0,0.0028575684999989637,0.0002561768961715574,37.037037037037045,0.0317507611110996
9,2.049510955810547,0.7483590371883285,0.021361926115064878,0.09509398225797057,0.09509349172670423,2.5062300919803693e-06,0.0,0.0,0.00022110597813806976,2.9845555594872758e-05,37.037037037037045,0.015604276675628427
10,2.2363195419311523,0.7475851020290047,0.021305980938534343,0.059925311502190236,0.05992500273675016,1.3705095082677086e-06,0.0,0.0,0.00019236360550589637,1.2022725344118523e-05,37.037037037037045,0.007124577981699867
11,2.425830602645874,0.7468248360582888,0.0205213679387103,0.042190030368025364,0.0421893723906683,1.257032461969229e-06,0.0,0.0,0.00016338915530633713,2.9408684017236814e-05,37.037037037037045,0.006051450196531006
12,2.6226396560668945,0.7460750347480927,0.02026068718190217,0.06269443126357413,0.06269409986284051,1.8423276442539346e-06,0.0,0.0,0.00019602062031198741,1.5745912678742646e-05,123.45679012345683,0.009176517999246007
13,2.8116981983184814,0.7458493173463165,0.006024435685619341,0.0977499424127542,0.0977498995922403,1.3980999211943085e-06,0.0,0.0,7.463262694307193e-05,7.971385783324403e-06,123.45679012345683,0.01633480790262671
14,3.000830888748169,0.7456224440224654,0.006081633136212401,0.07693471256537025,0.07693471255011454,4.552209968345814e-07,0.0,0.0,1.4629292715007125e-06,9.143307946879453e-08,123.45679012345683,0.01274725966998256
