iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7975952691105745,1.2462222543165675e-15,4.564583779301644,3.723899318524946,2.639696752233697,0.0,0.0,0.0,0.0,35.93358728337205,0.5,1.0,1.0,,,
1,0.5863585472106934,0.7994885100928958,2.3523087987055256,3.7745188791314086,2.904587479487976,2.4099734782933346,0.0,0.0,0.04890988492975662,0.0030568678081097887,24.0528735150636,0.5,0.8689233652846046,1.1673365749910278,0.25,True,2.0
2,1.1596641540527344,0.8028758746836021,2.5931231961597496,2.772330390191639,1.8365760782553087,2.0767281552680035,0.0,0.0,0.0020664650083583314,0.0001291540630223957,11.14097139565922,0.5,0.6335736864393082,1.5987626974344362,0.5,True,1.0
3,1.7234866619110107,0.8055969251635073,5.244933852872167,2.3876546489823296,1.4621128063388824,1.8876230726357344,0.0,0.0,0.0,0.0,8.024375745711353,0.5,0.5508505467501121,2.0346879403714864,0.25,True,2.0
4,2.301630735397339,0.8048361738953551,8.186309069377536,2.31091302495544,1.4291825274654413,1.8159725526825,0.0,0.0,0.0,0.0,7.499414991876674,0.5,0.5465221589673002,2.0858686522928886,0.015625,True,6.0
5,2.8830413818359375,0.8054157389537008,0.6603988492167588,2.308556834333246,1.4261295198867439,1.8153757875036074,0.0,0.0,0.0,0.0,7.486423226143487,0.5,0.5459881039456271,2.0883220789867525,0.001953125,True,9.0
6,3.465679883956909,0.8042722103350612,1.4000602584932207,2.3012179135427653,1.4204821557057592,1.8104790285499512,0.0,0.0,0.00013458254636819142,8.411409148011964e-06,7.467772826656226,0.5,0.5449192326791475,2.1029861217525263,0.00390625,True,8.0
7,4.037806272506714,0.8037605675864025,1.2100162168632733,2.2656037734783743,1.3763539157010614,1.7996123706145994,0.0,0.0,0.0023817356496766973,0.00014885847810479358,7.25543610940867,0.5,0.5363745118481539,2.1784987437094627,0.03125,True,5.0
8,4.604843854904175,0.8044125780323891,2.815306960944702,2.1306132294686697,1.2165570421548288,1.7491231499409334,0.0,0.0,0.008360808042009147,0.0005225505026255717,6.342641247039258,0.5,0.5023025956200224,2.500985411077052,0.125,True,3.0
9,5.169795036315918,0.8055360154471816,1.7560509572454956,1.9677575216777528,1.0742287727522433,1.6486173245401743,0.0,0.0,0.012772045121219183,0.000798252820076199,5.496184080408942,0.5,0.470472887835937,2.8644562918054555,0.125,True,3.0
10,5.744996070861816,0.8055010872207372,0.5303363649759409,1.9405410908537803,1.0401078213772184,1.6381936721667247,0.0,0.0,0.014033448429279491,0.0008770905268299682,5.37375077336425,0.5,0.46309324414465936,2.975423037293796,0.03125,True,5.0
11,6.317383050918579,0.8053136802018045,0.9073775437084194,1.9063862053736453,0.9749872239090095,1.6381226840442595,0.0,0.0,0.016197199534524007,0.0010123249709077505,5.326694172617468,0.5,0.4485090088689066,3.206061708729384,0.0625,True,4.0
12,6.887558698654175,0.804438499163472,2.1880308036078118,1.834887767974117,0.8571573722165476,1.6222563620316321,0.0,0.0,0.01945908948931939,0.0012161930930824618,5.276478032525323,0.5,0.42002696762776476,3.7083123903882615,0.125,True,3.0
