iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.8017135889516366,1.070660311629829e-15,3.0407880704311565,1.5337113746577713,2.6256659171573613,0.0,0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.48934364318847656,0.8004107431513118,0.31239879925261216,0.013562822186696402,0.011894284068818343,0.006517373102577319,0.0,0,0.0,0.0,1,0.004818808192107019,0.004818808192107019,unknown,9.0,1.0411771218358342e-12,-3931.1342371055302,-3931.1342371055307,1.0379973953897417e-10,4.325408282279445e-11,3.5334083494636473e-07,1.0,141.0
2,0.9585082530975342,0.8003599670883592,0.014658289729751342,0.016631526741900174,0.013440323792423341,0.009796192021462197,0.0,0,0.0,0.0,1,0.00564091208033861,0.00564091208033861,unknown,9.0,2.1568587556353675e-11,-4788.657421878806,-4788.657421878827,1.7426871306102386e-10,5.002426933226943e-13,1.4978527259308396e-08,1.0,171.0
3,1.4300565719604492,0.8003558962244894,0.001026622981770824,0.025789244438081296,0.02096611091605882,0.015016901176569085,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.008282142130792758,0.008282142130792758,unknown,9.0,3.1785875028330733e-11,-3691.685927040333,-3691.685927040363,1.1285851572778253e-10,1.1934320404663053e-12,1.1947838420050068e-09,1.0,195.0
4,1.9057905673980713,0.8003558962244894,1.3526750325429576e-15,0.03185000080657717,0.025637271214886778,0.018898488702473532,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.010520449560462712,0.010520449560462712,unknown,9.0,1.86665102993275e-11,-3331.6549555654765,-3331.6549555654974,1.373135997109992e-10,1.2486743596088623e-12,6.520514581032034e-22,1.0,463.0
5,2.381751775741577,0.8003558962244894,1.898678420383066e-15,0.03426018454651348,0.026433803274290454,0.021794822523284928,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.012687410468878488,0.012687410468878488,unknown,9.0,1.8845059865630787e-11,-3179.912827834151,-3179.91282783417,1.5297023533252134e-10,1.4560597048346033e-12,1.5147529079002402e-21,1.0,455.0
6,2.8718507289886475,0.8003558962244894,1.4132535684818855e-15,0.03773294298872388,0.028906274650322382,0.024252881718151178,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.014257151140239765,0.014257151140239765,unknown,9.0,2.0284506129653268e-11,-3057.788693567075,-3057.7886935670967,9.818829255725846e-11,1.5486304577131911e-12,7.927423489709027e-23,1.0,483.0
7,3.370706796646118,0.8003558962244894,8.384871651960815e-16,0.03925905845040428,0.029830385485046598,0.025522965568875355,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.015128813902398126,0.015128813902398126,unknown,9.0,1.9040277748085426e-11,-3013.342528781748,-3013.3425287817663,1.6762726651448773e-10,1.0321047349140542e-12,7.927423489709027e-23,1.0,483.0
8,3.8503055572509766,0.8003558962244894,1.5584267568190444e-15,0.039976252088188904,0.030305882364514907,0.02607017883196868,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.01549013633928156,0.01549013633928156,unknown,9.0,1.8183100692290837e-11,-3001.3368410543417,-3001.336841054356,2.806182985832933e-10,1.7398538551276166e-12,8.808248321898919e-23,1.0,482.0
9,4.328526020050049,0.8003558962244894,1.691183687217998e-15,0.040274588699521795,0.03050792405532386,0.026292756872463106,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.015637209786709558,0.015637209786709558,unknown,9.0,1.7610935506511538e-11,-2994.139987581838,-2994.139987581855,1.387045671026653e-10,1.244936216919185e-12,9.786942579887687e-23,1.0,481.0
10,4.80678129196167,0.8003558962244894,1.1324223829782948e-15,0.04037473574946212,0.03057013562413768,0.02637396621604226,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.01569218717728164,0.01569218717728164,unknown,9.0,1.7371225411673425e-11,-2993.7653333728153,-2993.7653333728335,1.1472090240475144e-10,1.0021038129176316e-12,9.786942579887687e-23,1.0,481.0
11,5.286151170730591,0.8003558962244894,1.56631601525927e-15,0.040412704649979606,0.03059584760712235,0.02640228788443237,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.015710822672504034,0.015710822672504034,unknown,9.0,1.7301040895522246e-11,-2993.267888470627,-2993.267888470647,2.850071759633044e-10,1.4367786113194e-12,9.786942579887687e-23,1.0,481.0
12,5.762176036834717,0.8003558962244894,1.3912785093597866e-15,0.04042665947692333,0.030604919478066733,0.026413134978801402,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.015718098033854173,0.015718098033854173,unknown,9.0,1.726548798543102e-11,-2993.1221773664565,-2993.122177366472,2.8793011434777093e-10,2.079993941510286e-12,9.786942579887687e-23,1.0,481.0
13,6.243335485458374,0.8003558962244894,1.3912785093597878e-15,0.040431328579672667,0.030607866447208282,0.02641686660964038,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.015720608645453056,0.015720608645453056,unknown,9.0,1.7254339784207193e-11,-2993.1299863391655,-2993.1299863391805,1.6061382191307472e-10,2.278700277560719e-12,9.786942579887687e-23,1.0,481.0
14,6.7234580516815186,0.8003558962244894,1.620324589183594e-15,0.04043313586659222,0.030609093993053692,0.026418210388573372,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.01572149441292463,0.01572149441292463,unknown,9.0,1.725046123170534e-11,-2993.106681933694,-2993.1066819337116,3.163433951215572e-10,2.6206240929482297e-12,5.779091723997882e-23,1.0,486.0
15,7.2237467765808105,0.8003558962244894,8.742042530536901e-16,0.04043376156144089,0.030609487776773175,0.026418711763733754,0.0,0,8.920675228507591e-07,5.575422017817244e-08,1,0.01572183350520514,0.01572183350520514,unknown,9.0,1.7248707016715435e-11,-2993.1058039812656,-2993.105803981282,1.9706993589287314e-10,1.943266286885563e-12,5.779091723997882e-23,1.0,486.0
