iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,tr_radius,barrier_parameter,maxabsLagmult
0,0.0,-0.0016106565900506447,0.0,0.7450603222570723,0.5662126076294218,2.220446049250313e-16,1.1102230246251566e-17,1.0,0.1,0.44106802576845094
1,0.024335384368896484,-0.022226700218239855,0.026334859558373957,0.5269024293521919,0.36700183881295223,7.015166560964126e-05,5.042074909273886e-06,5.982113922539455,0.1,0.2967204633417139
2,0.0336461067199707,-0.022226700218239855,0.0,0.5269024293521919,0.36700183881295223,7.015166560964126e-05,5.042074909273886e-06,0.5982113922539455,0.1,0.2967204633417139
3,0.045157432556152344,-0.15465944857426167,0.16986880150779224,0.3251543631130854,0.11714050136814813,0.09174645888483718,0.011369777239691091,0.5982113922539455,0.1,0.14908040927481572
4,0.053869009017944336,-0.15465944857426167,0.0,0.3251543631130854,0.11714050136814813,0.09174645888483718,0.011369777239691091,0.14304356377065244,0.1,0.14908040927481572
5,0.06465816497802734,-0.03802014349643215,0.12736487476826486,0.382729887121821,0.2681410839089246,0.03654541377982978,0.0024139129992499166,0.2860871275413049,0.1,0.23199564268611986
6,0.07552337646484375,0.028140458469371882,0.22766449871049854,0.763966613639592,0.4413065858072239,0.18412295172253756,0.014105864422789912,2.0026098927891343,0.1,0.457043216325227
7,0.08463454246520996,0.028140458469371882,0.0,0.763966613639592,0.4413065858072239,0.18412295172253756,0.014105864422789912,0.20026098927891345,0.1,0.457043216325227
8,0.09476685523986816,-0.14481313714313823,0.18386674854839022,0.4348224396903786,0.1181420112645366,0.17558449295169987,0.022049221849271942,0.20026098927891345,0.1,0.15087202459709212
9,0.10565352439880371,0.017530782687301294,0.18058840492412445,0.8380978627920562,0.5051541643563129,0.19256483018271808,0.017546554557986985,0.20026098927891345,0.1,0.5192414968097011
10,0.11653614044189453,-0.14728034200418116,0.1798779447467424,0.4733262944942241,0.11930727715317037,0.2148592560953888,0.024472011020057104,0.20026098927891345,0.1,0.15684832940195545
