iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7926849022663821,1.7694043397697121e-15,3.9503484680392105,3.1275239831368387,2.413264750052017,0.0,0.0,0.0,0.0,30.833624381720064,0.5,1.0,1.0,,,
1,0.611201286315918,0.7954673675805315,2.0892945655817123,3.786782591267453,2.934819779969614,2.3930222006127213,0.0,0.0,0.0,0.0,28.167126569452922,0.5,0.9683711493125222,1.0416634425178088,0.0625,True,4.0
2,1.203822374343872,0.7944228384109934,0.9625803712847856,3.7911058763079866,2.911592475091815,2.427985383886334,0.0,0.0,0.0,0.0,28.04382896165316,0.5,0.9645819310966064,1.0480350470496893,0.0078125,True,7.0
3,1.7764592170715332,0.7958386698367684,1.9789751138012601,2.757945854768379,1.8062913647530836,2.0841249586943023,0.0,0.0,0.0,0.0,12.434125111961139,0.5,0.7018040116047988,1.4068151412757894,0.5,True,1.0
4,2.3507370948791504,0.7993807353756319,3.3339411860213524,2.54300687755225,1.475266398988146,2.071345705403758,0.0,0.0,0.0,0.0,10.286619566647392,0.5,0.6106785366884339,1.755427253512481,0.25,True,2.0
5,2.9310507774353027,0.8014086647212694,3.482860437716728,2.2482012342794744,1.1726601168250308,1.9181441656517004,0.0,0.0,0.0,0.0,7.69811073704669,0.5,0.5320040784882168,2.2254350938163885,0.25,True,2.0
6,3.5064048767089844,0.8005621538226626,4.235537075039972,2.2349080522423743,1.0419146718131918,1.975198741985262,0.0,0.0,0.07262511693737062,0.0076910413443143505,7.6719509647220505,0.5,0.4982492387855295,2.551720915302609,0.125,True,3.0
7,4.086679458618164,0.8014658499226047,2.1084653877953907,2.1895296298146705,0.9776392884408458,1.9476027538689302,0.0,0.0,0.21237630282134834,0.013343134369444015,7.2636713270557,0.5,0.4825541110200312,2.7504129262791785,0.0625,True,4.0
8,4.659927845001221,0.8064956067432371,2.9228510156135434,1.9003653100394473,0.7678182021361302,1.7273294497846894,0.0,0.0,0.19509033432888878,0.012867026413208853,5.643395148393977,0.5,0.4203901868031567,3.601569930318483,0.25,True,2.0
9,5.228500843048096,0.8104230530808264,6.913063091307352,1.781765705389336,0.6055504583216997,1.641245063437642,0.0,0.0,0.33769499652978663,0.022141255750600046,5.497503238025104,0.5,0.3659249513934671,4.897110115142899,0.25,True,2.0
10,5.811796426773071,0.8115479872926812,2.469044608728598,1.7579182504543722,0.58725559203192,1.6220714900832542,0.0,0.0,0.3376435833222864,0.02216400378676144,5.436106203739393,0.5,0.3601782110140849,5.137250585251604,0.03125,True,5.0
11,6.392948389053345,0.8140932316576667,3.4627802804726664,1.7838168370362644,0.5702599509589211,1.6141557920723122,0.0,0.0,0.5009986101960484,0.032408514052545606,5.094315724055961,0.5,0.3545163317806968,5.411878831677314,0.03125,True,5.0
12,6.959985017776489,0.8141080052841874,11.352065809546307,1.5604990833958763,0.48392354522733966,1.4290805019579131,0.0,0.0,0.3979058065102299,0.026079871519701592,4.4205148528789255,0.5,0.30782294742818295,7.855406215510916,0.25,True,2.0
13,7.537343263626099,0.8156245432969836,2.8687235764664294,1.4465467830272913,0.4306223157408528,1.3409656880091645,0.0,0.0,0.3293792458424585,0.02180831787187633,4.1329020977857445,0.5,0.2877763885090525,9.95185454066391,0.125,True,3.0
14,8.117500066757202,0.818998708517958,6.682269102889578,1.4903706745047887,0.40933361516364425,1.3350842687420175,0.0,0.0,0.5204231852886188,0.033713031773217925,3.987018988257404,0.5,0.27846550884411464,11.047576853647351,0.0625,True,4.0
15,8.688897371292114,0.8182676615102725,6.508812637790073,1.3034825198921223,0.36025076869350553,1.1955421018346655,0.0,0.0,0.3736920800018768,0.024472697332791088,3.1407678755933293,0.5,0.2596956729976591,13.426642031752987,0.125,True,3.0
16,9.2648344039917,0.820126569148795,6.416910446744008,1.0481354918766832,0.27824780034846897,0.9999511160798592,0.0,0.0,0.1444383072631208,0.010787335202117,2.108808242298204,0.5,0.22095800924773332,18.30302686797907,0.25,True,2.0
17,9.844690561294556,0.8205131414860113,4.125188759220534,1.0121849093284194,0.2597761170735903,0.9736461635987066,0.0,0.0,0.09268608472095163,0.007682389983925689,1.896537835799857,0.5,0.2135614755107516,21.368081815310568,0.0625,True,4.0
18,10.427362442016602,0.8208581448968476,5.6170962386151855,0.9914546441676145,0.24226977202952776,0.9602032228385932,0.0,0.0,0.04222586797785133,0.004640175681691515,1.705282871790574,0.5,0.20628727882355205,25.460115789482636,0.0625,True,4.0
