iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,tr_radius,barrier_parameter,maxabsLagmult
0,0.0,-0.00013048574387374766,0.0,0.7498493901519466,0.5675449028594985,2.220446049250313e-16,8.881784197001253e-18,1.0,0.1,0.4492730726590847
1,0.025031328201293945,-0.0198450079472658,0.02883448063710217,0.5323417852595835,0.36605903448876537,0.0012988302943812977,3.400095816224857e-05,6.0274908439799075,0.1,0.31139309218818517
2,0.03409576416015625,-0.0198450079472658,0.0,0.5323417852595835,0.36605903448876537,0.0012988302943812977,3.400095816224857e-05,0.6027490843979908,0.1,0.31139309218818517
3,0.04546785354614258,-0.092950009391506,0.3784912845101353,0.5170968940821011,0.11729133189808245,0.2926920023920785,0.022562384027070285,4.219243590785936,0.1,0.14411408943214452
4,0.0542600154876709,-0.092950009391506,0.0,0.5170968940821011,0.11729133189808245,0.2926920023920785,0.022562384027070285,0.42192435907859366,0.1,0.14411408943214452
5,0.06267070770263672,-0.092950009391506,0.0,0.5170968940821011,0.11729133189808245,0.2926920023920785,0.022562384027070285,0.12364537329453142,0.1,0.14411408943214452
6,0.07295989990234375,-0.006636296388695298,0.10006989712536195,0.8176786582583316,0.5100179328274398,0.27595284350943117,0.020345992355223864,0.24729074658906286,0.1,0.4018324990862776
7,0.08276557922363281,-0.11497363414029639,0.15295451349970918,0.44368668910468967,0.1127091531246202,0.20551783583582472,0.021032352712543858,0.49458149317812566,0.1,0.15011287730529838
8,0.0913233757019043,-0.11497363414029639,0.0,0.44368668910468967,0.1127091531246202,0.20551783583582472,0.021032352712543858,0.08056668915807469,0.1,0.15011287730529838
9,0.10155010223388672,-0.05184062151082705,0.06977483082303149,0.4873766623810526,0.19183217968288835,0.2090042194838908,0.01873387441577026,0.16113337831614935,0.1,0.20537466801749
10,0.11194181442260742,0.020073827942332728,0.11250374207200028,0.8301128179688694,0.5377254738252607,0.20783365582192892,0.020035191553421153,0.16113337831614935,0.1,0.44023845920067284
11,0.12195301055908203,-0.12097114223272001,0.14733091277170707,0.46725018761795845,0.11458290691143283,0.1910494016236668,0.022829423548174913,0.16113337831614935,0.1,0.16010669780463826
12,0.13254046440124512,0.006206591300914721,0.13901621774691464,0.8811152327939061,0.5830406066907672,0.19647128948330828,0.02069706210297511,0.16113337831614935,0.1,0.476075083662274
13,0.14334607124328613,-0.11645285878074918,0.13469650206774303,0.4779049027963362,0.12106701628425962,0.177088897802967,0.022815526698767127,0.16113337831614935,0.1,0.16947510741264554
14,0.15419864654541016,0.009086444953277067,0.13802565760694416,0.8862815473116158,0.5826722551292058,0.18349354276423768,0.021514295542867733,0.16113337831614935,0.1,0.4764779508233861
15,0.16494536399841309,-0.11984557932014853,0.13955104817017935,0.4871470366234711,0.12337660897885847,0.16516648110266963,0.02332914488748179,0.16113337831614935,0.1,0.17849248688752564
16,0.1761012077331543,0.005878090688650112,0.13833971774986042,0.8916551643511064,0.5837189527203864,0.17415374516041382,0.0220623171370007,0.16113337831614935,0.1,0.47332453734836843
17,0.1881701946258545,-0.11747814065135287,0.13673016760750906,0.4982929713676121,0.12840861646862906,0.17460312625128083,0.023659491743516274,0.16113337831614935,0.1,0.19000902638902367
