iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,-0.00121796862508865,2.9802322387695312e-08,6.382415647957211,6.025026710631728,2.1057736439283516,0.0,0,0.0,0.0,1.0,,1.0,,,,,,,,,,
1,0.5828690528869629,-0.006712474119594083,0.005494526058146562,0.9999999999998749,0.9999999999998749,4.0285984789411155e-15,0.0,0,0.0,0.0,1.0,1.1245101786522875e-12,1.1245101786522875e-12,optimal,13.0,1.3990062619335854e-14,-0.0027472527472527475,-0.0027472527472667376,2.788239839302694e-16,5.757043704004703e-17,1.0,1.0,0.0
2,1.1594345569610596,-0.0363712693753313,0.13808030733850213,4.188027957498557,4.179575571181143,0.26594191736791045,0.0,0,0.0009662824906140556,3.381529365776308e-05,6.734600751115142,6.234600751115142,6.234600751115142,unknown,24.0,4.1467807502967e-08,-2299928.7518841526,-2299928.751884194,2.1258354900370855e-09,2.3289294199143745e-15,6.4477648392234335e-09,1.0,179.0
3,1.7250404357910156,-0.04340739518229424,0.05243214646385301,1.0000000139522138,0.9999999951178432,1.5181054759339827e-12,0.0,0,0.00019408436639588604,4.513589916183396e-06,6.734600751115142,4.270761874755931e-09,4.270761874755931e-09,optimal,14.0,1.2511333458746547e-14,-0.003518062904365251,-0.003518062904377762,1.9489655578118164e-16,1.826338422335547e-16,1.0,1.0,0.0
4,2.3078556060791016,-0.08112726042556007,0.7614505101093062,0.8760969834732868,0.8742741322489245,0.05642266638644519,0.0,0,0.002543677750619187,7.831211326846869e-05,6.734600751115142,1.3278669870913395,1.3278669870913395,unknown,25.0,1.2263309828452235e-12,-111596.09302042621,-111596.09302042614,9.4861039486111e-10,7.874694628806295e-15,1.6900182599825792e-07,1.0,148.0
5,2.8660449981689453,-0.12463175188110515,0.41802985977820795,0.9999999321419999,0.9999999187314992,4.33243344031106e-11,0.0,0,0.0001637711802413358,3.8086320986357165e-06,6.734600751115142,2.0034451311936447e-08,2.0034451311936447e-08,optimal,13.0,2.518131893464204e-13,-0.02175224599635307,-0.021752245996604882,3.8809846347925117e-16,2.900476370869393e-16,1.0,1.0,0.0
6,3.415055513381958,-0.13924048905341718,0.33407590311192736,0.1781863598486043,0.12387317866384366,0.1280679716561459,0.0,0,0.002098097894221152,5.074769685080474e-05,6.734600751115142,0.8001085626900041,0.8001085626900041,optimal,12.0,3.843800394139789e-13,-0.22610343970763117,-0.22610343970801514,8.477972031820457e-16,8.859889530314721e-15,0.06461081889226679,1.0,26.0
7,3.9608781337738037,-0.1506978152752612,0.2058464983780631,0.3545698484171589,0.35452001239209535,0.00519247101191637,0.0,0,0.0028942123049291585,6.730726290532927e-05,6.734600751115142,0.20524922359822734,0.20524922359822734,optimal,12.0,1.168569993481001e-13,-0.03329756227046308,-0.03329756227057994,2.6255405312230585e-16,1.956073606911395e-15,0.22876792454961012,1.0,14.0
8,4.528902053833008,-0.17152463002901563,0.43037492046027825,0.41196540034941187,0.41176269413855904,0.012551920629950227,0.0,0,0.002665452783486663,9.921295762638066e-05,6.734600751115142,0.5107829827420727,0.5107829827420727,optimal,12.0,8.603977086275386e-14,-0.07038616066695597,-0.07038616066704197,6.647696432683308e-16,2.5324770002342578e-14,0.1853020188851842,1.0,16.0
9,5.094409465789795,-0.17537468365015008,0.07449382857077926,0.1874867253756077,0.1868858675974625,0.014603335099578403,0.0,0,0.003084546300251373,0.00011072308072775595,6.734600751115142,0.33904624132945654,0.33904624132945654,optimal,11.0,5.852682700517417e-14,-0.047957190162781785,-0.047957190162840314,4.1367915842939796e-16,5.405634671432136e-15,0.06461081889226679,1.0,26.0
10,5.656658411026001,-0.17933515996172916,0.0686257794211414,0.19119170148444942,0.19087259469122994,0.010470481498339288,0.0,0,0.003160983786410873,0.0001211834609142224,6.734600751115142,0.4000845554434338,0.4000845554434338,optimal,12.0,1.1785061391085528e-14,-0.0339743615286162,-0.03397436152862798,3.1435307063916307e-16,6.757855710673492e-16,0.08862938119652508,1.0,23.0
11,6.199162721633911,-0.18155776026852002,0.05095089480733812,0.2341200267912368,0.23278478917423479,0.02471620567403853,0.0,0,0.003119253946568909,0.00012745611654807815,6.734600751115142,1.0661074443978962,1.0661074443978962,optimal,13.0,1.6996643773876784e-14,-0.04339283678929839,-0.04339283678931538,3.0995053383536786e-16,1.0568159942067403e-14,0.042391158275216244,1.0,30.0
12,6.746309518814087,-0.19244630540858798,1.4045420864035307,0.4954169699510218,0.49417283144779206,0.03483496712629057,0.0,0,0.0034993538370297617,0.0001568594669947232,6.734600751115142,0.1831075914033603,0.1831075914033603,unknown,12.0,4.963967962991478e-11,-0.08984839852752771,-0.08984839857715508,2.3553080441655203e-14,1.832302229298801e-12,0.08862938119652508,1.0,23.0
13,7.288721561431885,-0.19905929460531407,0.08200784772440692,0.15426278697443138,0.15392999764147328,0.00894684296355673,0.0,0,0.003932870174863906,0.00017318365003967547,6.734600751115142,0.09763048816548849,0.09763048816548849,unknown,9.0,8.07539604501776e-09,-0.04515214052337893,-0.04515214859877497,3.1563569168025255e-16,1.016722730538108e-09,0.0984770902183612,1.0,22.0
14,7.832056045532227,-0.20447060659746152,0.07597655732244095,0.2737761914165186,0.2736727411420123,0.005512656633258618,0.0,0,0.003990060023394665,0.00018701990467718426,6.734600751115142,0.08308910057732727,0.08308910057732727,unknown,11.0,8.265916160213092e-10,-0.04025914669242303,-0.040259147519014646,2.956937585226386e-16,1.322676333698519e-09,0.07976644307687257,1.0,24.0
15,8.390538930892944,-0.20930491479579175,0.0728423674297473,0.19995767729041147,0.19975793621522872,0.007019150450847582,0.0,0,0.004014797643430212,0.00020047394961613608,6.734600751115142,0.08615602018613422,0.08615602018613422,unknown,12.0,1.3135719189871946e-12,-0.040009011964496306,-0.04000901196580988,2.7030289772381354e-16,5.772918382993919e-09,0.07976644307687257,1.0,24.0
16,8.935348272323608,-0.2140647076303982,0.07340999228869595,0.17038358074702273,0.1701941767270608,0.0053775721786436526,0.0,0,0.004285026563743383,0.00021319384829989054,6.734600751115142,0.08656676162106916,0.08656676162106916,unknown,10.0,4.010574106148476e-09,-0.030796179264691685,-0.030796183275265787,1.752536070767755e-16,2.904189894175496e-09,0.0984770902183612,1.0,22.0
17,9.484771013259888,-0.21848760168281942,0.07454942027807496,0.14352514872317867,0.14329628681797288,0.004970155452567595,0.0,0,0.004860465547278564,0.00022483291718299595,6.734600751115142,0.08728299996885851,0.08728299996885851,unknown,12.0,2.287774923942915e-10,-0.026308670983655802,-0.026308671212433302,2.502448514945194e-16,8.579729843665934e-09,0.10941898913151243,1.0,21.0
18,10.070873022079468,-0.2228632746592365,0.07773120265743082,0.11382057719676478,0.1135269745148278,0.004434911347463156,0.0,0,0.005437499361044762,0.000236389071902162,6.734600751115142,0.0878589725474362,0.0878589725474362,unknown,11.0,8.255317749677495e-09,-0.021618084296851706,-0.02161809255216945,3.6237068483995115e-16,8.890745198764676e-10,0.13508517176729928,1.0,19.0
19,10.612282991409302,-0.22703341333046267,0.08099170278055039,0.0869024208674847,0.08651525820156333,0.003840414359031072,0.0,0,0.005901495835085008,0.0002446463735389025,6.734600751115142,0.08833879873948008,0.08833879873948008,unknown,11.0,2.576078328398023e-09,-0.01717414380006494,-0.017174146376143288,1.9770610419047626e-16,2.902438060449817e-09,0.16677181699666577,1.0,17.0
20,11.154324293136597,-0.23128335197822564,0.09195073703342946,0.0616102957447047,0.061055624529098705,0.0031083534872425565,0.0,0,0.006369907779144118,0.0002534917506307761,6.734600751115142,0.08871971760342912,0.08871971760342912,unknown,12.0,1.5638016527010698e-09,-0.013154306712529198,-0.013154308276330857,2.6208709140201243e-16,9.787501965495026e-09,0.22876792454961012,1.0,14.0
21,11.700775623321533,-0.23561776681695829,0.11500469855661684,0.03673419310836181,0.03578565800133945,0.0021942637698012814,0.0,0,0.006801770654155159,0.00025996719647467437,6.734600751115142,0.09157990151071706,0.09157990151071706,unknown,10.0,2.8093937677964674e-08,-0.009182873114938293,-0.009182901208875972,1.7696611215814033e-16,3.7636509167658163e-10,0.34867844010000015,1.0,10.0
22,12.244027137756348,-0.24043868705217378,0.16278273159168347,0.014139638940602862,0.011046380718135499,0.0009950074383991811,0.0,0,0.007795586862748338,0.0002747384099036651,6.734600751115142,0.09715043087623183,0.09715043087623183,unknown,10.0,1.97511045591225e-08,-0.005155290381681803,-0.005155310132786356,2.7026095374717194e-16,5.265710618213212e-10,0.7290000000000001,1.0,3.0
23,12.79543423652649,-0.24112812153553176,0.09208671596162446,0.00428965915022322,0.004130576319052114,0.00010966977847541049,0.0,0,0.0009127232408336905,3.792734025360224e-05,6.734600751115142,0.1059107709247953,0.1059107709247953,unknown,10.0,1.5389198871894152e-08,-0.000539976206861689,-0.0005399915960605626,2.0775237539062066e-16,2.3373669322972778e-09,1.0,1.0,0.0
24,13.34857702255249,-0.24115336615118707,0.06233364362619594,0.005955516991647199,0.005954699870758536,9.422700755596884e-05,0.0,0,2.9212149687957156e-05,6.836857173475984e-07,6.734600751115142,0.1085255333779283,0.1085255333779283,unknown,11.0,2.0075991421094362e-10,4.2109157270771035e-06,4.210714967161174e-06,2.6480824786564475e-16,3.166861665522685e-09,1.0,1.0,0.0
