iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,-0.00121796862508865,2.9802322387695312e-08,6.382415647957211,6.025026710631728,2.1057736439283516,0.0,0,0.0,0.0,1.0,1.0
1,1.3179237842559814,-0.04403864859668698,3.4674808346327928,1.0460951120008517,0.028108084790841564,1.0456890185896408,0.0,0,0.00770683608879414,0.00017922874625102652,1.0,1.0077068360887942
2,2.3093667030334473,-0.1620690011482582,2.6668928724844134,0.4656675816735172,0.07607361680557997,0.44510644118475384,0.0,0,0.06757466324206438,0.006052090696510536,3.3333333333333335,0.7938923502550549
3,2.84326434135437,-0.29901046577355017,0.9801000669584261,0.24437930830875665,0.24345214132006912,0.008413384862476584,0.0,0,0.013943520364310014,0.0008682837577553053,3.3333333333333335,0.21870490572224482
4,3.4879043102264404,-0.3326718209665486,0.28576440819119897,0.20202714339196887,0.1997667630775163,0.003591954332904212,0.0,0,0.02967437762311427,0.0008440682584710886,3.3333333333333335,0.22522431998836476
5,4.103832006454468,-0.3365184273709706,0.153591585848033,0.06797395957857477,0.06406152562637354,0.003419086579409542,0.0,0,0.012825847480153599,0.0012992675827062973,3.3333333333333335,0.17678382201496537
6,4.747474670410156,-0.3393484858581637,0.11367924423575612,0.043619658568149186,0.04295610258658043,0.0006430352754926756,0.0,0,0.005700809568384757,0.0003924655454277989,3.3333333333333335,0.16740239866904763
7,5.467252254486084,-0.3403750977383037,0.07982017887299166,0.03520411260892725,0.033490400066459695,0.0007474144646657864,0.0,0,0.009011149376152605,0.0005028450939250406,11.111111111111112,0.16062811780997147
8,6.184528589248657,-0.3414912077183886,0.02860303581566668,0.02221330586571949,0.02144605217864392,0.0006513857284740491,0.0,0,0.0029509348480084574,0.0003379183737186426,11.111111111111112,0.1856174912783559
9,6.9616312980651855,-0.3416316977534708,0.00980125005379583,0.0240445141508445,0.02334683454152783,0.0007535829436172265,0.0,0,0.002974605390739238,0.0003368284378584161,37.037037037037045,0.21332042383508246
10,7.402853727340698,-0.3405483359457213,0.010302680943949425,0.025303741814369892,0.025261558354796685,0.00027908030190257555,0.0,0,0.0009726541474131267,7.023176384317041e-05,37.037037037037045,0.24934465151705013
11,7.858629941940308,-0.3401438118672758,0.007028685961759507,0.03493869301066887,0.03493807267987625,5.355971913694616e-05,0.0,0,0.00020091416590543865,4.918059206312407e-06,37.037037037037045,0.24624424619952912
12,8.407652378082275,-0.340306881018311,0.0074105926429375215,0.01811172611607421,0.01810839108161261,5.522313230714814e-05,0.0,0,0.00024365687913645295,1.522314663330556e-05,123.45679012345683,0.24185422751635097
13,8.852102756500244,-0.3403078069511942,0.0016663736574293688,0.019154212676515733,0.019153335509671722,3.362977713716862e-05,0.0,0,0.0001649782010432338,5.522282464084152e-06,123.45679012345683,0.23804148818259713
14,9.368540525436401,-0.34033825462244505,0.0015246436254337966,0.019781004134135124,0.019780387583382457,2.5945665493856697e-05,0.0,0,0.0001243530332594167,6.2451359982582045e-06,411.5226337448561,0.23794516405390495
15,9.739851951599121,-0.34034129981431993,0.0008091932475109778,0.01715982221909093,0.017159452757746926,2.2214279894715167e-05,0.0,0,9.715294838794075e-05,3.5328721560029916e-06,411.5226337448561,0.23893245514099248
16,10.10714340209961,-0.3403309991007596,0.0009637356663075795,0.02392464698120758,0.02392464594600217,8.130669460321101e-07,0.0,0,4.000436453766021e-06,3.333524462023618e-07,411.5226337448561,0.23954098128535034
17,10.446729898452759,-0.34034773942796614,0.0009131817432753107,0.056538319652619004,0.05653831735872607,1.563081725933869e-06,0.0,0,8.859957735030122e-06,7.982277653877973e-07,1371.7421124828536,0.24018811273706217
