iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,-0.00121796862508865,2.9802322387695312e-08,6.382415647957211,6.025026710631728,2.1057736439283516,0.0,0,0.0,0.0,105.59803257159942,0.5,1.0,1.0,,,
1,0.8827395439147949,-0.0019296112040662816,0.27819741675130694,5.871130814132849,5.508461825647777,2.0315081471757415,0.0,0,0.0,0.0,93.16665400852828,0.5,0.9629411599872885,1.1630427643232781,0.0625,True,4.0
2,1.7241625785827637,-0.0031459556790917275,0.6080682160678637,5.034816799455583,4.662886209710595,1.8991767688582648,0.0,0,0.0,0.0,72.6878845561621,0.5,0.8853201799234783,1.5033062872216383,0.125,True,3.0
3,2.5642974376678467,-0.003970645415479538,0.4468871202925675,4.326959900878912,3.918130052748299,1.8359844426259875,0.0,0,0.0,0.0,57.25319016122496,0.5,0.8184267316866882,2.0444985079023206,0.125,True,3.0
4,3.4100358486175537,-0.005181692839874678,0.4912535086007847,3.269413048151993,2.7563623583638743,1.7582742188922778,0.0,0,0.0,0.0,35.39815742696912,0.5,0.6898655362395506,3.0554676157679608,0.25,True,2.0
5,4.246350288391113,-0.005427807570697521,0.16054777305337134,2.9367009551374044,2.3869707571709173,1.7107258998202608,0.0,0,0.0,0.0,29.032757794658355,0.5,0.6419587351004256,3.7391466066743604,0.125,True,3.0
6,5.071630954742432,-0.005756085026405997,0.46185491597693495,2.382627591012081,1.8299065693496148,1.5258952077069892,0.0,0,0.0,0.0,18.81154059038957,0.5,0.5361255070724739,5.033786811278711,0.25,True,2.0
7,5.905381679534912,-0.005812200942870938,0.26781901229346927,2.2280706595549806,1.6984406709758855,1.442081187431814,0.0,0,0.0,0.0,15.775938063162291,0.5,0.49505278406406567,5.472981062459941,0.125,True,3.0
8,6.7475996017456055,-0.005795562959742412,0.23250402315869587,1.7965248797537106,1.2056556012390884,1.3318769518145797,0.0,0,0.0,0.0,10.424031934344667,0.5,0.42166964126640816,7.023924922425392,0.25,True,2.0
9,7.570289850234985,-0.00567767556267389,0.12929470274868032,1.5058501686265189,0.8858271648064214,1.2177417478445638,0.0,0,0.0,0.0,7.133381795087584,0.5,0.3607366942017408,9.02039997239359,0.25,True,2.0
10,8.409290552139282,-0.005676344374319393,0.3212070094827626,1.392908770618677,0.7913946739247626,1.1462501073008744,0.0,0,6.973296544046057e-05,1.6216968707083855e-06,6.374376923307207,0.5,0.34356386286545887,9.851841361778364,0.0625,True,4.0
11,9.237951755523682,-0.005547149385001514,0.12822849476857792,1.1860350371155868,0.5848950966329022,1.0317833234672051,0.0,0,9.281986845067264e-05,2.158601591876108e-06,4.45273536659352,0.5,0.2944901498281314,12.615238386869866,0.25,True,2.0
