5.615449195830733676e-10 4.901081685251794662e-01 5.467979294948730555e-10 5.472779792618181209e-10
-1.443422343830408974e-10 -2.866144065005931405e-10 -2.645804368243926507e-10 4.852532983965043289e-01
5.312783247146093848e-10 4.277357030857348308e-01 5.277163278562125522e-10 5.277925276131006466e-10
8.015001651484114882e-10 8.501255323526223081e-10 4.154173816807144592e-01 8.408515754456269414e-10
-5.231658789549389941e-11 -1.495836773396159433e-10 -1.347444487156619063e-10 3.908152002546023684e-01
4.747820557100301819e-01 1.028124873767793984e-09 1.019035021145760926e-09 1.017347519730757801e-09
4.656102694251300633e-01 1.015907075074176344e-09 1.006707975972446666e-09 1.005001131235857065e-09
-9.230512798727371738e-11 -2.091285851485023750e-10 -1.911629740402512677e-10 4.318520368326482228e-01
6.831404374939490863e-10 7.423032456999587778e-10 3.103899582528917844e-01 7.308423112481069597e-10
9.143644908439731839e-10 9.532389061956962868e-10 5.148356193675066583e-01 9.459907255706793297e-10
9.177337532805059238e-10 9.563170777157794938e-10 5.178034864344259747e-01 9.491293727694682042e-10
4.197313983175114394e-01 9.547915158473220420e-10 9.450459384422967600e-10 9.432423493330753599e-10
5.625672866913085449e-10 4.922150284881398608e-01 5.474424814715524571e-10 5.479361726277453608e-10
2.873793336300273227e-01 7.800982544846818915e-10 7.687160396516551649e-10 7.666224033168986400e-10
-2.321529990187031226e-10 -4.173689631955697739e-10 -3.884697828600281557e-10 5.753660186734395054e-01
5.463494445002775367e-10 4.587937995560557036e-01 5.372179311439419976e-10 5.374952217286622699e-10
4.948712799152708382e-10 3.522339658096359516e-01 5.049008011437904341e-10 5.044862160646618660e-10
8.349374404707494009e-10 8.806739831662244253e-10 4.448711131104568506e-01 8.720001839026911350e-10
3.037684026533148184e-11 -2.667199989430561534e-11 -1.826447590954702035e-11 3.070024079459910959e-01
5.468342970685029503e-01 1.124106154705381523e-09 1.115874541612598276e-09 1.114338972669338992e-09
