iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.8021102149206352,1.3597399555105187e-15,4.805036670313164,4.124545267320359,2.465056539083729,0.0,0,0,0.0,1,,1.0,,,,,,,,,,
1,0.517939567565918,0.802110214920635,7.022091584306288e-14,0.022185919133290318,0.020969925453434308,0.007244117217874466,0.0,0,0,0.0,1,0.006419244676825538,0.006419244676825538,unknown,8.0,1.7191779966955456e-10,-10386.262853488302,-10386.262853488473,6.594609892638659e-10,1.4427478265359455e-10,4.901612596387639e-20,1.0,422.0
2,1.0127184391021729,0.802110214920635,1.3694588773566071e-14,0.021168247852643787,0.020136858520528225,0.0065269936475523035,0.0,0,0,0.0,1,0.005585165339506737,0.005585165339506737,unknown,9.0,4.1591457435065535e-12,-11372.081048236832,-11372.081048236842,5.725124683094496e-10,4.262194736310144e-12,9.08278709903679e-21,1.0,438.0
3,1.4999425411224365,0.802110214920635,1.625170131178233e-14,0.02344297075086976,0.022436478908270927,0.006795387540446014,0.0,0,0,0.0,1,0.005941877926061332,0.005941877926061332,unknown,9.0,2.801099048914843e-10,-9882.285488840116,-9882.285488840398,4.703968360176896e-10,3.532487690528671e-12,1.1213317406218258e-20,1.0,436.0
4,1.9865484237670898,0.8021102149206348,4.003674677957476e-14,0.02554064153118588,0.02459816491371247,0.00687420196839908,0.0,0,0,0.0,1,0.005957740978839767,0.005957740978839767,unknown,8.0,2.1600076708078077e-10,-9368.541618878911,-9368.541618879119,7.814780640132501e-10,3.33507697002305e-12,2.8943532220409374e-20,1.0,427.0
5,2.4656107425689697,0.8021102149206345,1.114465477103746e-13,0.026779946523981312,0.025865102884156863,0.006939883905317074,0.0,0,0,0.0,1,0.005886429109490688,0.005886429109490688,unknown,8.0,2.340032544653136e-10,-9057.772243695083,-9057.772243695315,4.4184763271754166e-10,2.2087203679002294e-12,8.300923972273262e-20,1.0,417.0
6,2.970879077911377,0.8021102149206345,1.1070756781965458e-14,0.026969286317700285,0.02605724260646761,0.006954316086703623,0.0,0,0,0.0,1,0.005897782228652575,0.005897782228652575,unknown,8.0,2.3181844149676937e-10,-9022.951198054065,-9022.951198054296,6.56026024364979e-10,4.572854175085145e-12,8.174508389133111e-21,1.0,439.0
7,3.456979274749756,0.8021102149206345,1.092308415545809e-14,0.02708281290279999,0.026173789812289388,0.006957835984712908,0.0,0,0,0.0,1,0.0058793014057541325,0.0058793014057541325,unknown,8.0,2.330586102270196e-10,-9002.950325555445,-9002.950325555676,9.218316094605567e-10,3.4522545534111323e-12,8.174508389133111e-21,1.0,439.0
8,3.9407389163970947,0.8021102149206345,1.5436093133681118e-14,0.02707105871609107,0.026161503175658674,0.006958302350433719,0.0,0,0,0.0,1,0.005886162840784382,0.005886162840784382,unknown,8.0,2.323682396470462e-10,-9010.531653628157,-9010.531653628395,1.0873925807618156e-09,4.056556980554268e-12,1.1213317406218258e-20,1.0,436.0
9,4.421926498413086,0.8021102149206345,1.038466618038329e-14,0.027089415506962408,0.02618040087310794,0.0069586667280610885,0.0,0,0,0.0,1,0.005881569029050624,0.005881569029050624,unknown,8.0,2.3274757506073235e-10,-9005.802156510188,-9005.802156510419,3.886997238346272e-10,4.913115179733988e-12,7.3570575502198e-21,1.0,440.0
10,4.90114951133728,0.8021102149206345,1.4747172298719415e-14,0.027082078666319058,0.02617282472352093,0.006958608401149278,0.0,0,0,0.0,1,0.005883906310389175,0.005883906310389175,unknown,8.0,2.3253858664056567e-10,-9008.319262324358,-9008.319262324596,7.867663637479808e-10,5.549522334541007e-12,1.1213317406218258e-20,1.0,436.0
11,5.393290758132935,0.8021102149206341,1.3712153431118618e-13,0.027086798158939912,0.026177690156122178,0.006958676066121682,0.0,0,0,0.0,1,0.005882568466972284,0.005882568466972284,unknown,8.0,2.3265425807332996e-10,-9006.914266895215,-9006.914266895448,5.326781965893827e-10,3.834940895866243e-12,1.0248054286757113e-19,1.0,415.0
12,5.874731779098511,0.8021102149206341,1.4023186987043298e-14,0.027084355803972823,0.02617517066203941,0.006958647147923768,0.0,0,0,0.0,1,0.00588329489693875,0.00588329489693875,unknown,8.0,2.3259053874763139e-10,-9007.686962514208,-9007.68696251444,4.068974717641094e-10,3.6327497913930235e-12,1.0091985665596432e-20,1.0,437.0
13,6.356133222579956,0.8021102149206341,1.110960037472348e-15,0.027085743576869263,0.026176601834070962,0.0069586652119804715,0.0,0,0,0.0,1,0.0058828910327527965,0.0058828910327527965,unknown,8.0,2.3262573513782962e-10,-9007.260190980196,-9007.260190980422,5.817128163104276e-10,3.381734343096552e-12,2.8068677194611796e-22,1.0,471.0
14,6.844967365264893,0.8021102149206341,1.3473152214916019e-14,0.02708498754928587,0.026175822059674343,0.00695865576424332,0.0,0,0,0.0,1,0.005883113176683674,0.005883113176683674,unknown,8.0,2.3260632061208272e-10,-9007.495700118305,-9007.495700118538,4.705648909368807e-10,3.067779671716924e-12,1.0091985665596432e-20,1.0,437.0
15,7.321626901626587,0.8021102149206341,1.3518817469390744e-14,0.027085407262918314,0.026176254929439126,0.006958661111676732,0.0,0,0,0.0,1,0.00588299038951861,0.00588299038951861,unknown,8.0,2.326170413138568e-10,-9007.36573579218,-9007.365735792411,3.6793965519813234e-10,3.460159043153568e-12,1.0091985665596432e-20,1.0,437.0
16,7.800156354904175,0.8021102149206341,1.468309300544587e-14,0.027085176248038703,0.02617601666631991,0.006958658194785992,0.0,0,0,0.0,1,0.005883058106622687,0.005883058106622687,unknown,8.0,2.32611138452917e-10,-9007.43746811451,-9007.43746811474,3.4960621695511504e-10,4.505264022019254e-12,1.1213317406218258e-20,1.0,436.0
17,8.275108337402344,0.8021102149206336,1.3737378456858827e-13,0.02708530390168789,0.026176148323268325,0.006958659813861147,0.0,0,0,0.0,1,0.005883020722072734,0.005883020722072734,unknown,8.0,2.3261439206403524e-10,-9007.397882250156,-9007.397882250392,5.610069658405059e-10,4.227195793966236e-12,1.0248054286757113e-19,1.0,415.0
18,8.751775979995728,0.8021102149206334,8.112087344340214e-14,0.027085233492862484,0.02617607570590148,0.006958658922651269,0.0,0,0,0.0,1,0.005883041350795625,0.005883041350795625,unknown,8.0,2.3261259505979504e-10,-9007.419729616657,-9007.419729616891,1.0494210600228577e-09,4.103746142213124e-12,6.051373575787208e-20,1.0,420.0
19,9.229163408279419,0.8021102149206334,1.4617468034858056e-14,0.027085272360423567,0.02617611579250842,0.0069586594151112265,0.0,0,0,0.0,1,0.005883029965360605,0.005883029965360605,unknown,8.0,2.3261358511415907e-10,-9007.407672297917,-9007.407672298146,5.195873680963931e-10,3.47019716230555e-12,1.1213317406218258e-20,1.0,436.0
20,9.710039138793945,0.8021102149206334,1.4997465305882215e-14,0.02708525091194836,0.026176093671269503,0.006958659143550868,0.0,0,0,0.0,1,0.005883036248693625,0.005883036248693625,unknown,8.0,2.3261303308306643e-10,-9007.414327513274,-9007.414327513505,7.112412525306086e-10,5.201432696935128e-12,1.1213317406218258e-20,1.0,436.0
