iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,0.8021102149206352,1.3597399555105187e-15,4.805036670313164,4.124545267320359,2.465056539083729,0.0,0,0.0,0.0,1.0,1.0
1,0.5441322326660156,0.7975928388109712,0.22653691924330296,0.742676224491111,0.024623491195982745,0.7398984930801641,0.0,0,0.05695967671329222,0.0045821429269564465,1.0,1.0569596767132923
2,0.8815822601318359,0.7883819637348782,0.6703211997125883,0.5621332289406031,0.022236341307807807,0.3360906493084666,0.0,0,0.33846251592514737,0.039692877282013164,3.3333333333333335,0.6283407360930973
3,1.1222424507141113,0.7862691957315152,0.4060465169351073,0.03491738066464513,0.023036329151360134,0.016114820073037495,0.0,0,0.02070643479366701,0.0013146101974777255,3.3333333333333335,0.564257927472676
4,1.3623180389404297,0.7855827870214757,0.13285951085959838,0.07471679675470441,0.05657413752847993,0.021939415976503045,0.0,0,0.04342014589514881,0.0030576274462845027,3.3333333333333335,0.39662522257211263
5,1.598452091217041,0.7817437950499998,0.24554756701369787,0.02842141533825362,0.028360928084825057,1.2205836724752492e-05,0.0,0,0.0013793041627011005,0.0001635647232409044,11.111111111111112,0.005470285905353627
6,1.840867042541504,0.7814342317315139,0.026543396554457224,0.01297342666268152,0.012970747499956106,1.4313095043291328e-06,0.0,0,0.00026321583053334763,1.7386492005425427e-05,11.111111111111112,0.004292082936660779
7,2.0789663791656494,0.7810791671697119,0.029763663625957212,0.02392474034348938,0.023923751110448973,1.4851949506372685e-06,0.0,0,0.00021588086123980332,1.517722347502224e-05,37.037037037037045,0.006685632624716911
8,2.316495180130005,0.7809854457672305,0.007654234448692153,0.024259755217202375,0.024258980135362273,1.0006467359170415e-06,0.0,0,0.0001367857655052429,1.950639637031404e-05,37.037037037037045,0.005066139463157146
9,2.5536410808563232,0.7808860594598815,0.008324027703949641,0.020834774967752094,0.020834771947859782,1.598140245935074e-07,0.0,0,1.1216595022817133e-05,7.010371889260708e-07,123.45679012345683,0.004532546770523829
10,2.794163942337036,0.7808530838723109,0.002617298922099741,0.02923119460728624,0.029231120893347097,3.716794378461189e-07,0.0,0,4.949272679799499e-05,7.029783126468597e-06,123.45679012345683,0.006110213184937655
11,3.029724359512329,0.7808213711999398,0.00265211207850738,0.018149349344542237,0.018149348952851408,4.90568687420892e-08,0.0,0,3.6520430966718864e-06,2.8681762494642965e-07,411.5226337448561,0.004469636391462336
12,3.271735191345215,0.7808111193599944,0.0008196353937096608,0.03812329723149507,0.038123290757537925,1.6562385843114892e-07,0.0,0,1.945490608079581e-05,2.0395566735463555e-06,411.5226337448561,0.008006134189627907
13,3.5158565044403076,0.7808020930913941,0.0007469027465538634,0.032885081786879475,0.03288508173605564,2.0949015339695062e-08,0.0,0,1.800734294121753e-06,1.342703605591855e-07,411.5226337448561,0.006809390903265802
14,3.757701873779297,0.7807930531043217,0.0007479472593568019,0.01624267047835271,0.01624267044106436,1.8620134665444426e-08,0.0,0,8.328270888896538e-07,9.700727148214544e-08,1371.7421124828536,0.00437914094021769
15,3.9973909854888916,0.780790283295293,0.00022296823649270396,0.012771975519086968,0.01277197546310711,2.293508462958773e-09,0.0,0,1.1900011256393839e-06,8.172747418752624e-08,1371.7421124828536,0.004354918149910827
16,4.239276647567749,0.7807880383321685,0.00018527683735500338,0.021421435749679602,0.021421435727307498,5.005675034612405e-09,0.0,0,9.611151918775818e-07,7.171514327091594e-08,4572.4737082761785,0.004937361149512213
17,4.477961778640747,0.7807872496630409,6.426333463260908e-05,0.02071194508854841,0.020711945088442926,9.521405789413501e-10,0.0,0,6.609652702938007e-08,4.131032939336254e-09,4572.4737082761785,0.004543909305416955
18,4.719605445861816,0.7807864233951106,6.724349539729905e-05,0.02112553527559695,0.021125535227287693,6.432697577517954e-09,0.0,0,1.0040130851707296e-06,1.480641224002599e-07,15241.579027587262,0.0045908234347084124
19,4.960866451263428,0.7807861814311063,2.035419543482979e-05,0.023986978714258884,0.02398697871423536,2.930829663916032e-10,0.0,0,2.374729046739077e-08,3.5216438237783976e-09,15241.579027587262,0.004952769639058219
20,5.2056286334991455,0.7807859376836479,2.006152372716003e-05,0.01299749414790965,0.012997494147881535,5.30594665245445e-10,0.0,0,2.39659536660497e-08,2.279025767583376e-09,50805.263425290876,0.004244908216262048
21,5.452465534210205,0.7807858683321864,5.646375271090599e-06,0.013700646366824812,0.013700646366822323,2.8171285555393274e-11,0.0,0,6.720947076654937e-09,8.053402007768273e-10,50805.263425290876,0.004204026104174973
22,5.694604158401489,0.7807858010081581,5.504962515185975e-06,0.03583314137121429,0.035833141371050495,7.592874823928918e-10,0.0,0,9.953123458750213e-08,9.861742152061925e-09,169350.87808430294,0.007232739517523433
23,5.72933030128479,0.7807857985728034,2.2389663179356025e-07,0.044480908622426464,0.04448090862242444,9.532357811513727e-11,0.0,0,1.0809414863199862e-08,1.5383527576795508e-09,169350.87808430294,0.008001621710314183
24,5.969782829284668,0.780785778568795,1.6766120353387927e-06,0.02357724378942179,0.023577243789419024,7.614265537427715e-11,0.0,0,9.878957207831718e-09,9.752857427908213e-10,564502.9269476765,0.005943788691012378
25,6.20916485786438,0.7807857707627136,6.142883170858328e-07,0.038381081355778515,0.03838108135577485,1.0814898693064558e-10,0.0,0,1.2392130654959033e-08,1.7708803486116143e-09,564502.9269476765,0.0069953940258424005
26,6.215086460113525,0.7807857707627136,1.3136335981433202e-15,0.08326377926414827,0.08326377926414658,2.0833312176136286e-10,0.0,0,1.2392130654959033e-08,1.7708803486116143e-09,1881676.4231589215,0.013990788051684801
27,6.270254850387573,0.7807857702412012,4.451126305771256e-08,0.040550925231599026,0.040550925231598964,3.268965580647222e-11,0.0,0,2.218794037389671e-09,1.62371643908088e-10,1881676.4231589215,0.008087130568304512
28,6.276489496231079,0.7807857702412012,1.2851760658783274e-15,0.025258391995772216,0.025258391995772116,2.038276140433197e-11,0.0,0,2.218794037389671e-09,1.62371643908088e-10,6272254.743863072,0.008350104856003477
29,6.28188419342041,0.7807857702412012,1.2851760658783274e-15,0.0848895356133381,0.08488953561333808,4.947744220599752e-11,0.0,0,2.218794037389671e-09,1.62371643908088e-10,6272254.743863072,0.02226694628267594
30,6.288074493408203,0.7807857702412012,1.2851760658783274e-15,0.14517475110191683,0.14517475110191683,8.036343578252406e-11,0.0,0,2.218794037389671e-09,1.62371643908088e-10,20907515.81287691,0.0361837877093484
31,6.293866872787476,0.7807857702412012,1.2851760658783274e-15,0.3501494301608277,0.3501494301608277,1.833307984899063e-10,0.0,0,2.218794037389671e-09,1.62371643908088e-10,69691719.37625638,0.08257325913158994
32,6.299673795700073,0.7807857702412012,1.2851760658783274e-15,1.0370386366425073,1.0370386366425073,5.265700097214634e-10,0.0,0,2.218794037389671e-09,1.62371643908088e-10,232305731.25418794,0.23720483053906177
33,6.30523419380188,0.7807857702412012,1.2851760658783274e-15,3.3284273374865396,3.3284273374865396,1.6707085535580842e-09,0.0,0,2.218794037389671e-09,1.62371643908088e-10,774352437.5139599,0.7526434018973014
34,6.310799837112427,0.7807857702412012,1.2851760658783274e-15,10.96701287684289,10.96701287684289,5.484506611428723e-09,0.0,0,2.218794037389671e-09,1.62371643908088e-10,2581174791.7131996,2.4707719730914333
35,6.3163018226623535,0.7807857702412012,1.2851760658783274e-15,36.42916177847854,36.42916177847854,1.8197167740519425e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,8603915972.377333,8.197867210405207
36,6.321821212768555,0.7807857702412012,1.2851760658783274e-15,89.13306751714795,89.13306751714795,4.4411135640354466e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,28679719907.924442,20.0
37,6.327385902404785,0.7807857702412012,1.2851760658783274e-15,93.4340286826955,93.4340286826955,4.4765342944895376e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,95599066359.74814,20.0
38,6.332964658737183,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,318663554532.49384,20.0
39,6.338524341583252,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,1062211848441.6461,20.0
40,6.344175100326538,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,3540706161472.154,20.0
41,6.349857568740845,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,11802353871573.846,20.0
42,6.35542631149292,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,39341179571912.82,20.0
43,6.360950231552124,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,131137265239709.4,20.0
44,6.366494655609131,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,437124217465698.06,20.0
45,6.372098922729492,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,1457080724885660.2,20.0
46,6.377722501754761,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,4856935749618868.0,20.0
47,6.383354187011719,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,1.6189785832062894e+16,20.0
48,6.388995885848999,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,5.3965952773542984e+16,20.0
49,6.394558668136597,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,1.798865092451433e+17,20.0
50,6.4000585079193115,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,5.996216974838111e+17,20.0
51,6.405718088150024,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,1.9987389916127037e+18,20.0
52,6.411246061325073,0.7807857702412012,1.2851760658783274e-15,96.28992422755098,96.28992422755098,4.501912225051283e-08,0.0,0,2.218794037389671e-09,1.62371643908088e-10,6.662463305375679e+18,20.0
