[ 0.         -0.3340523  -0.34601661  0.39471943  1.56522443],[ 0.3340523   0.         -9.95319789  3.61043878 -6.15507935],[ 0.34601661  9.95319789  0.          4.02114765 -7.26025533],[-0.39471943 -3.61043878 -4.02114765  0.          1.65003771],[-1.56522443  6.15507935  7.26025533 -1.65003771  0.        ]
[ 1.77201788 -0.68957537 -0.18658395  0.64141027  0.12699991],[-0.68957537  8.66476651 19.61115122 -4.47772001  9.21735812],[ -0.18658395  19.61115122  60.50866228 -10.70754513  28.10045898],[  0.64141027  -4.47772001 -10.70754513   4.49822744  -6.04456312],[ 0.12699991  9.21735812 28.10045898 -6.04456312 14.06546395]
[ 0.488894   -0.05666706 -0.07314689  0.44998742  0.16610076],[-0.05666706  0.22785947  0.09924816  0.02725623 -0.12401746],[-0.07314689  0.09924816  0.25153689  0.16778615 -0.15192652],[ 0.44998742  0.02725623  0.16778615  0.72313434 -0.01677933],[ 0.16610076 -0.12401746 -0.15192652 -0.01677933  0.28213131]
