[ 0.         -0.80712008 -1.17714513 -0.80484731  0.7826906 ],[ 0.80712008  0.         -0.32836871 -1.45188819 -0.42255837],[ 1.17714513  0.32836871  0.          0.47477384 -0.28485894],[ 0.80484731  1.45188819 -0.47477384  0.         -0.96826263],[-0.7826906   0.42255837  0.28485894  0.96826263  0.        ]
[ 5.25170342 -1.17917117 -1.94998033  1.36851432 -1.92359643],[-1.17917117  1.04541175 -0.22327414  0.36573052  0.315373  ],[-1.94998033 -0.22327414  5.56110897 -0.26739485 -0.45811111],[ 1.36851432  0.36573052 -0.26739485  3.94457497 -3.17811906],[-1.92359643  0.315373   -0.45811111 -3.17811906  5.4162646 ]
[ 5.11452914 -0.59825369  0.32054159 -2.04985105 -2.3110027 ],[-0.59825369  5.26011252 -0.64909679 -1.00928307 -2.39428567],[ 0.32054159 -0.64909679  6.10464776 -1.85570127 -2.54624316],[-2.04985105 -1.00928307 -1.85570127  3.43727061  1.99604716],[-2.3110027  -2.39428567 -2.54624316  1.99604716  4.76770321]
