iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,-0.0016106565900506447,2.580956827951785e-08,8.809722585091253,8.325027138656072,2.881863141598991,0.0,0,0.0,0.0,1.0,,1.0,,,,,,,,,,
1,0.6063814163208008,-0.0071051620845543105,0.005511300632473499,0.9999999999980893,0.9999999999980893,1.0097966020325549e-13,0.0,0,0.0,0.0,1.0,3.0480534048652326e-11,3.0480534048652326e-11,optimal,12.0,2.260751448144681e-13,-0.0027472527472518237,-0.002747252747477899,2.9515695784446386e-16,8.305168866328202e-17,1.0,1.0,0.0
2,1.2499589920043945,-0.03669528207089174,0.13783848466739204,21.462933334578093,4.261124476694763,21.03569170428141,0.0,0,0.00020268822252869043,4.713679593690475e-06,38.2280526796199,37.7280526796199,37.7280526796199,unknown,33.0,6.182696171787873e-06,-2294617.3674993855,-2294617.367505585,5.441749756423265e-09,2.5562972683277336e-11,6.4477648392234335e-09,1.0,179.0
3,1.8280346393585205,-0.04414219847420136,0.01724673198767499,0.999999999519731,0.9999999995197306,1.1351793279679966e-13,0.0,0,2.5713192057345846e-08,5.979812106359499e-10,38.2280526796199,8.024293511855284e-10,8.024293511855284e-10,optimal,13.0,2.455733394442566e-13,-0.0037234582019313343,-0.003723458202176908,2.898237794010764e-16,8.32512461212602e-17,1.0,1.0,0.0
4,2.430495023727417,-0.07757288125912133,0.5258093061325568,1.2675196629947065,0.8167950974407061,0.9692531538838236,0.0,0,0.0004342364598261041,1.0098522321537305e-05,38.2280526796199,1.8216984539005059,1.8216984539005059,optimal,14.0,1.185460634404006e-12,-1.4839322535180606,-1.4839322535192478,2.4130224851166034e-15,2.5447571129828065e-14,0.0225283995449392,1.0,36.0
5,3.062488555908203,-0.11332806138677494,0.2852244838254268,0.9999999605014116,0.9999999523161355,8.334509678474256e-11,0.0,0,0.00012794745688897435,2.9755222532319615e-06,38.2280526796199,1.656314608194708e-08,1.656314608194708e-08,optimal,13.0,4.114753188953689e-14,-0.022071098947674252,-0.0220710989477154,1.9574239947275376e-16,8.3098681921343e-17,0.81,1.0,2.0
6,3.651920795440674,-0.13556904007607024,0.436031981283989,0.24469696302536237,0.20556028622175124,0.13274596048985587,0.0,0,0.00028708168330758566,6.67631821645548e-06,38.2280526796199,0.8221236813298273,0.8221236813298273,optimal,12.0,4.424604189488396e-13,-0.25094350566976853,-0.25094350567020945,1.3184956473707716e-15,2.0747325552548488e-14,0.08862938119652508,1.0,23.0
7,4.216524124145508,-0.1450489649003869,0.1429043850684989,0.46750992431861893,0.4674669162955851,0.00634015418558606,0.0,0,0.00011811181211492106,2.7467863282539782e-06,38.2280526796199,0.16378124723045973,0.16378124723045973,optimal,12.0,3.897037046493668e-14,-0.039010110700231075,-0.039010110700270044,2.364861988466129e-16,9.556567067783022e-16,0.16677181699666577,1.0,17.0
8,4.816937446594238,-0.1589515137225145,0.2465678177320228,0.36534063361325797,0.36502619926443847,0.015154287165527617,0.0,0,0.0,0.0,38.2280526796199,0.34395174230032755,0.34395174230032755,optimal,11.0,5.494770511028397e-13,-0.07853033713305957,-0.07853033713360848,1.0647628534710058e-15,2.4035327140224282e-14,0.12157665459056936,1.0,20.0
9,5.4290618896484375,-0.16198434773480885,0.04736153947826979,0.27342485902448327,0.273158231029639,0.01207190707745758,0.0,0,5.841943321237275e-05,1.3585914700551804e-06,38.2280526796199,0.3781626586826596,0.3781626586826596,optimal,12.0,2.4093884734222783e-14,-0.05094973974146413,-0.05094973974148822,3.611465749429867e-16,5.286781470603808e-16,0.042391158275216244,1.0,30.0
10,6.096783399581909,-0.16448348964145346,0.04193518383217994,0.3172912410293853,0.3170358092089249,0.012728503389262758,0.0,0,0.00011186902688603562,2.601605276419433e-06,38.2280526796199,0.4246515486903458,0.4246515486903458,optimal,11.0,3.21238946119096e-13,-0.052027841025380994,-0.05202784102570222,3.141326519962312e-16,1.5611691606937657e-14,0.03433683820292516,1.0,32.0
