iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.8077336256280888,1.3597399555105185e-15,3.512922416129439,2.3856554284029183,2.5786182498920587,0.0,0.0,0.0,0.0,27.58905736032857,0.5,1.0,1.0,,,,,,,,,,,,
1,1.7875745296478271,0.8206362256774498,2.5383246352704636,3.3439119999546674,1.8765706060886493,2.7669798687002194,0.0,0.0,0.0636602702838992,0.0039787668927437,21.364970942392954,0.5,0.8691773396394629,1.1661471812181055,12.163764509529067,12.44742419731383,0.25,True,2.0,-39.17811472065714,0.013595029522568455,2.962494908976164e-14,0.0,12.44742419731383,0.0653052102302543,-7.588441571478762e-05
2,3.5883538722991943,0.8263761993425393,2.5574047556759107,3.1431305610885656,1.7730607382056294,2.59054978334679,0.0,0.0,0.15577856381075889,0.010836944301046324,18.902680521700287,0.5,0.8417863243556881,1.207259040192873,43.36193821067055,43.41547175693642,0.0625,True,4.0,-30.642433920902164,0.06829968462746205,4.2562056916899816e-13,7.105427357601002e-14,43.41547175693642,0.018811517601095572,2.4754521359768285e-05
3,5.389894723892212,0.820023837876055,1.42818525799691,2.291470459362583,1.0910510092442005,2.0150544809901736,0.0,0.0,0.0,0.0,8.432389566780031,0.5,0.6153265056849944,1.6354570012944278,2.9703924844611365,3.6734306562971515,0.5,True,1.0,-26.467693589444416,-0.016298532606937095,4.2922645409735117e-14,3.552713678800501e-14,3.6734306562971515,0.1638142592599632,-4.523352068788298e-05
4,7.199418067932129,0.8196694868542892,1.1553899177655684,2.023532159300511,0.9081271101215493,1.8082903825790724,0.0,0.0,0.008569939189043762,0.0005356211993152351,6.166849250921362,0.5,0.5358038075023449,2.048265435275501,4.76027689510388,5.334498652986949,0.25,True,2.0,-10.806751795983978,-0.0012173445400016753,5.167980053821461e-14,0.0,5.334498652986949,0.15224606328322293,5.5370072038971366e-05
5,8.997902870178223,0.8192806996302969,2.165399484273316,1.9674615349789544,0.7685537736015828,1.8110417832246815,0.0,0.0,0.01891158689470501,0.001181974180919063,6.060865016429548,0.5,0.466720817713017,2.5919015319256475,10.410691475645166,10.776088159274616,0.25,True,2.0,-7.740326979698565,-0.0002057945493024963,1.7861048815341103e-13,6.128431095930864e-14,10.776088159274616,0.035533495189207585,-3.697595268673563e-05
6,10.78607177734375,0.8192440718508193,1.259554994007423,1.735610608551932,0.6143584072556962,1.6231051886710766,0.0,0.0,0.020915985783149696,0.001307249111446856,4.626978957462767,0.5,0.43702700245543813,2.9794662142874913,10.997601041405272,11.517767114815623,0.125,True,3.0,-8.63647688587178,0.000299001402925882,1.8784817808896055e-13,7.638334409421077e-14,11.517767114815623,0.027218489274060034,7.524631597086841e-05
7,12.587954998016357,0.8191294584244643,0.4175144858124417,1.7297820578899983,0.609487572550384,1.6187108938861576,0.0,0.0,0.021116550832800878,0.0013197844270500549,4.602934253462505,0.5,0.43531796149112983,3.0078996197356314,53.487935015773424,53.62613308807731,0.0078125,True,7.0,-6.1980763009225655,-0.015665092585207208,5.382696096296902e-13,8.79296635503124e-14,53.62613308807731,0.00738377521082024,6.174155144124242e-06
8,14.410237789154053,0.8191138617848791,0.041738997424672165,1.7297376767607455,0.6094511518756945,1.618677171012522,0.0,0.0,0.02111728973966011,0.0013198306087287568,4.6027651067394935,0.5,0.4353046765339403,3.0080972637061154,683.8552827390959,683.8648022628734,6.103515625e-05,True,14.0,-6.173840865376325,-0.25683709208185324,1.114772160046366e-11,5.728750807065808e-13,683.8648022628734,0.0005852510742826511,8.33281706185839e-07
9,16.2370548248291,0.8191049983779009,0.02316195775215441,1.729727168647987,0.6094421006087103,1.618669350839337,0.0,0.0,0.02111721141587872,0.00131982571349242,4.602734034897913,0.5,0.43530135540441006,3.008138530376558,1517.944403342393,1517.949886863823,1.52587890625e-05,True,16.0,-6.173687630881893,-0.5825019743360444,1.207228369553805e-11,1.7186252421197423e-12,1517.949886863823,0.0002640295347980566,3.911763791565545e-07
10,18.086215257644653,0.8191019837843395,0.007771880293385997,1.72972551866758,0.6094409669083123,1.6186680159445028,0.0,0.0,0.021117100700062365,0.0013198187937538978,4.602729315381636,0.5,0.4353009402665037,3.0081405836611435,4074.7042686706122,4074.712894621155,1.9073486328125e-06,True,19.0,-6.173671749525162,-1.5819962773613403,4.294288746925572e-11,9.976908188491507e-12,4074.712894621155,9.843437842484772e-05,1.4895505220008276e-07
11,20.000186681747437,0.8191003039225461,0.00431238697769548,1.729725030038031,0.6094406851876365,1.6186676008591097,0.0,0.0,0.021117024106290846,0.0013198140066431779,4.602728538674559,0.5,0.43530083648194556,3.008139589325014,9043.731445806838,9043.751223149166,4.76837158203125e-07,True,21.0,-6.173668093212838,-3.524755260868151,1.0193635132539277e-10,3.9248604366548534e-11,9043.751223149166,4.436165631364598e-05,6.759850608266587e-08
12,21.917781591415405,0.8190996702350312,0.0016227637021651118,1.729724917916429,0.609440650125389,1.6186674946629769,0.0,0.0,0.021116992144274014,0.0013198120090171259,4.602728477149166,0.5,0.4353008235088614,3.008138775580673,27225.45734812965,27225.521092316194,5.960464477539063e-08,True,24.0,-6.173667985479014,-10.633588556778506,3.6883535203191965e-10,1.837641150359559e-11,27225.521092316194,1.4738139717295737e-05,2.254422018858547e-08
13,23.817432165145874,0.81909951012026,0.0004096394243804426,1.7297248953286597,0.6094406479357054,1.6186674714590268,0.0,0.0,0.02111698377825844,0.0013198114861411525,4.602728473668258,0.5,0.4353008226980435,3.008138528640414,109961.74573058351,109962.01187021426,3.725290298461914e-09,True,28.0,-6.173668043138447,-42.98259970539189,1.2300462386458633e-09,1.3949730259810167e-11,109962.01187021426,3.649217369501539e-06,5.590050702324128e-09
14,25.682827472686768,0.819099467360181,0.00010937192005726821,1.7297248896902224,0.6094406477995612,1.618667465514395,0.0,0.0,0.021116981524543575,0.0013198113452839734,4.602728473622013,0.5,0.4353008226473673,3.008138459914282,469748.8197643228,469749.9668934667,2.3283064365386963e-10,True,32.0,-6.17366804747102,-183.655558341517,4.968356732655898e-09,4.5934278602999257e-10,469749.9668934667,8.542433303611497e-07,1.3090484886598442e-09
