[ 0.         -0.03576147 -0.63838659  0.5883473   0.7406147 ],[ 0.03576147  0.         -0.26672644 -1.71124738 -0.37629843],[ 0.63838659  0.26672644  0.          0.14045408 -0.11952748],[-0.5883473   1.71124738 -0.14045408  0.          0.01181322],[-0.7406147   0.37629843  0.11952748 -0.01181322  0.        ]
[ 4.95433139 -2.83079485 -0.85252887 -0.26851844 -0.86652094],[-2.83079485  2.88552935 -0.69502832  0.3912667   0.36867646],[-0.85252887 -0.69502832  5.00201172  0.16013812 -0.300651  ],[-0.26851844  0.3912667   0.16013812  1.84883954 -0.84738127],[-0.86652094  0.36867646 -0.300651   -0.84738127  3.52022347]
[ 5.10963716  0.96334918 -0.78787078 -1.1396931  -3.0280526 ],[ 0.96334918  3.71449309  0.21812116 -1.38859226 -2.58540931],[-0.78787078  0.21812116  6.73594036 -1.84002395 -2.7649065 ],[-1.1396931  -1.38859226 -1.84002395  4.65426005  0.95056914],[-3.0280526  -2.58540931 -2.7649065   0.95056914  6.12556974]
