iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.8077336256280888,1.3597399555105185e-15,3.512922416129439,2.3856554284029183,2.5786182498920587,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.4249444007873535,0.7986438817497671,1.3085152180318704,0.021771611320643623,0.021383298603418248,1.7014704597409945e-05,0.0,0.0,0.004093569449032997,0.0002558480905645623,1,0.0008046659598629643,0.0008046659598629643,optimal,10.0,7.934050337766207e-13,-0.00782216637400352,-0.007822166374796925,5.395230473347789e-16,2.1992046855306376e-16,1.4976979342089658,0.9,0.015314529059583944,1.0,1.0
2,0.8518331050872803,0.7981555236266612,0.12244500970126285,0.02074581943461659,0.02026925942805074,5.1251296362505914e-05,0.0,0.0,0.004420805306356856,0.0002763003316473035,1,0.0011966945022421484,0.0011966945022421484,optimal,11.0,3.1552654824661026e-14,-0.00393374387720335,-0.003933743877234903,2.7408203228410005e-16,4.0976058452013914e-16,1.8958659636927528,0.06461081889226679,0.00771927925902215,1.0,26.0
3,1.2902133464813232,0.797757107756126,0.1301627340174971,0.01997859233704826,0.019424577327610437,0.00010042497384770528,0.0,0.0,0.004671173539730011,0.0002919483462331257,1,0.001559891030756949,0.001559891030756949,optimal,12.0,2.9892492758140067e-14,-0.003965912031345853,-0.003965912031375746,2.490078357055603e-16,1.5486143138018327e-14,2.487955498238629,0.0523347633027361,0.00765626029644072,1.0,28.0
4,1.718717336654663,0.7969549397134779,0.32586854705981727,0.0190872290030635,0.018348942378390527,0.00023436158154609287,0.0,0.0,0.005252018588979668,0.00032825116181122924,1,0.001666488582121685,0.001666488582121685,optimal,10.0,2.6787697611611634e-13,-0.004003908990670315,-0.004003908990938192,7.1214219726448e-16,4.3433521800191467e-16,2.9836990647104717,0.10941898913151243,0.007363425305982507,1.0,21.0
5,2.1479477882385254,0.7939656826341093,1.6352736225452689,0.018402837348277246,0.0173197892360027,0.00023587697944469708,0.0,0.0,0.006215600159128726,0.00038847500994554536,1,0.004468274246431879,0.004468274246431879,optimal,10.0,9.844681713197114e-13,-0.00453435002774844,-0.004534350028732909,4.547731836835026e-16,1.631793199112086e-14,5.099481127918115,0.34867844010000015,0.007419486981096684,1.0,10.0
6,2.585582733154297,0.7935681856462116,0.20022082069216285,0.019238122418983854,0.018107446828687878,0.0005854060275583706,0.0,0.0,0.006471709460177333,0.0004044818412610833,1,0.008921699826324434,0.008921699826324434,optimal,12.0,9.877229402512948e-13,-0.004688139327526589,-0.004688139328514311,6.175028372812495e-16,3.9354085921506626e-13,4.253834740825327,0.04710128697246249,0.007773096265543214,1.0,29.0
7,3.012113094329834,0.7928955436124115,0.22238129705402068,0.02118145753826371,0.019979341062126857,0.0010780994433328727,0.0,0.0,0.006951098888576215,0.00043444368053601346,1,0.011400824383692661,0.011400824383692661,optimal,10.0,2.0266843754666062e-14,-0.006497719970803858,-0.006497719970824127,6.415332118988186e-16,1.5912122245258217e-15,3.8287850777261228,0.05814973700304011,0.010390969677451747,1.0,27.0
8,3.440474271774292,0.7915547700590905,0.46177036777031566,0.03422426653199683,0.03329773360725631,0.0008132182688332457,0.0,0.0,0.007867657359124612,0.0004917285849452883,1,0.025028220259765005,0.025028220259765005,optimal,9.0,2.978416797099696e-13,-0.005567126074635657,-0.005567126074933495,6.367027500265151e-16,1.6494622803882834e-15,3.4306858920102754,0.13508517176729928,0.009318055011134242,1.0,19.0
9,3.878995180130005,0.7878536448421386,1.4291339331556845,0.0328415705705224,0.032501542160137925,0.00027856674113484946,0.0,0.0,0.004705413406079592,0.0002940883378799745,1,0.021473014741433656,0.021473014741433656,optimal,10.0,1.3301261406428517e-14,-0.00571169102975398,-0.005711691029767281,3.9568754852092113e-16,2.5349260928448244e-15,2.896564498480467,0.5314410000000002,0.010030689311507099,1.0,6.0
10,4.307867050170898,0.787214062911165,0.1422407670419395,0.036689731433849626,0.03637849957950161,0.0005350361818633572,0.0,0.0,0.004736681694595832,0.00030459936502614995,1,0.025280301311710544,0.025280301311710544,optimal,10.0,1.761764183346662e-14,-0.008802956825879596,-0.008802956825897214,1.6847853083416929e-15,1.9129532846047293e-15,3.7293526712528995,0.03815204244769462,0.01625871072472389,1.0,31.0
11,4.746392488479614,0.787109226537008,0.02885145122140493,0.03637292966611546,0.03600609360468207,0.0020323884458254126,0.0,0.0,0.004730066957165394,0.0003091932131155462,1,0.022914029028219752,0.022914029028219752,optimal,11.0,1.8593210888094954e-13,-0.01126012599632558,-0.011260125996511513,1.6048970621047139e-15,2.986098231857259e-13,5.598198716595183,0.00515377520732012,0.018120073432393757,1.0,50.0
12,5.178193092346191,0.7868401430131613,0.04393145460881154,0.028831312443307895,0.02843505186613719,0.00065847399663872,0.0,0.0,0.004696948641756057,0.000321334055676469,1,0.018274829128720086,0.018274829128720086,optimal,10.0,1.0055782722023198e-14,-0.009523994088061202,-0.009523994088071256,1.4998909309293458e-15,3.857110180031226e-15,2.9722939554979897,0.014780882941434608,0.017448618480028627,1.0,40.0
