[ 0.          0.37320754 -0.02273195  0.43957503  0.3341365 ],[-0.37320754  0.          0.41326951 -2.08545051  0.14305669],[ 0.02273195 -0.41326951  0.         -0.20661116 -0.1924601 ],[-0.43957503  2.08545051  0.20661116  0.         -0.32147178],[-0.3341365  -0.14305669  0.1924601   0.32147178  0.        ]
[ 2.35111949 -1.42766991 -0.29681458  0.32533796 -1.20297934],[-1.42766991  2.24194005  0.54348173 -0.08343055  0.7099412 ],[-0.29681458  0.54348173  3.63371045  1.21034309 -0.54726948],[ 0.32533796 -0.08343055  1.21034309  2.72932443 -0.43559875],[-1.20297934  0.7099412  -0.54726948 -0.43559875  1.41506912]
[ 9.91120281  0.93383363 -0.8723412  -1.44466079 -2.56180964],[ 0.93383363  1.77476884  0.28333947 -0.65240455 -0.61036549],[-0.8723412   0.28333947  7.79932071 -2.07754927 -3.05259634],[-1.44466079 -0.65240455 -2.07754927  3.53408292  1.20259326],[-2.56180964 -0.61036549 -3.05259634  1.20259326  7.67770536]
