iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,tr_radius,barrier_parameter,maxabsLagmult
0,0.0,-0.00476576677545481,0.0,0.7220949521591028,0.5515100026441352,2.220446049250313e-16,1.1102230246251566e-17,1.0,0.1,0.42168097044374847
1,0.025762319564819336,-0.02459860117298225,0.02714154322849572,0.506996504511272,0.3579037056624031,0.00016841830107683364,6.1541150034649664e-06,6.026120753049092,0.1,0.2763722908933385
2,0.03484082221984863,-0.02459860117298225,0.0,0.506996504511272,0.3579037056624031,0.00016841830107683364,6.1541150034649664e-06,0.6026120753049092,0.1,0.2763722908933385
3,0.04647469520568848,-0.05515549961190115,0.37385005998892806,0.6036899351239526,0.20197938513071567,0.33262950148956527,0.023493296071061966,4.218284527134363,0.1,0.20049456779805294
4,0.05802655220031738,0.006693263110990208,0.41362900741902014,0.8439574882652627,0.541471280452361,0.15960683965785316,0.015018311120759098,15.35467232102246,0.1,0.5118328777763863
5,0.06718039512634277,0.006693263110990208,0.0,0.8439574882652627,0.541471280452361,0.15960683965785316,0.015018311120759098,1.535467232102246,0.1,0.5118328777763863
6,0.07595586776733398,0.006693263110990208,0.0,0.8439574882652627,0.541471280452361,0.15960683965785316,0.015018311120759098,0.1535467232102246,0.1,0.5118328777763863
7,0.08651852607727051,-0.08314723083587912,0.13907642631774883,0.444869274741781,0.1731513966720103,0.17387836222928454,0.015648897125662333,0.3070934464204492,0.1,0.20941600607440625
8,0.09687137603759766,-0.02794587631885468,0.08476835302895483,0.5431869007832553,0.3161554444318625,0.1572081242766743,0.014148086059647923,0.6141868928408984,0.1,0.4052595003206085
9,0.10760235786437988,-0.07221120352720758,0.20786959812628666,0.4278569672829523,0.19315898736229492,0.13250400610042568,0.012068751992502293,4.299308249886289,0.1,0.2804263195539314
10,0.11662793159484863,-0.07221120352720758,0.0,0.4278569672829523,0.19315898736229492,0.13250400610042568,0.012068751992502293,0.9129915179324174,0.1,0.2804263195539314
11,0.12496638298034668,-0.07221120352720758,0.0,0.4278569672829523,0.19315898736229492,0.13250400610042568,0.012068751992502293,0.4564957589662087,0.1,0.2804263195539314
12,0.13628888130187988,0.06220056269724111,0.20805443156293646,0.7886401321448594,0.16784712535324503,0.1311261087793425,0.01437865081066355,0.4564957589662087,0.1,0.31161072481860436
13,0.14475679397583008,0.06220056269724111,0.0,0.7886401321448594,0.16784712535324503,0.1311261087793425,0.01437865081066355,0.16677736889747416,0.1,0.31161072481860436
14,0.15543007850646973,-0.07745125130355149,0.14536195627160536,0.4258546195667538,0.18834887148824694,0.13582927154980506,0.01105872099469055,0.3335547377949483,0.1,0.32751795973052295
15,0.16564726829528809,0.03023225429561352,0.17105507670320427,0.9003898174864203,0.24341082116778948,0.13519265362110278,0.013723271160111693,0.6671094755898966,0.1,0.7052905124431009
16,0.1743462085723877,0.03023225429561352,0.0,0.9003898174864203,0.24341082116778948,0.13519265362110278,0.013723271160111693,0.167456046716438,0.1,0.7052905124431009
17,0.18696188926696777,-0.09750220988325192,0.1439801901067156,0.41632967975891544,0.1659796442919227,0.13362887725712547,0.009186561126258826,0.167456046716438,0.1,0.3687443416429758
18,0.19762015342712402,-0.008385962326474108,0.13032186459164843,0.8283482739016264,0.2892454113906845,0.1433641403241659,0.013393582588650359,0.334912093432876,0.1,0.6423435714611336
19,0.20808672904968262,-0.10965963133617142,0.1634682260993775,0.4267995333163715,0.1423255295884409,0.1258502788858995,0.010301939685364046,0.669824186865752,0.1,0.44444826889755956
20,0.2187480926513672,0.03892891807907105,0.22342694523592593,1.0767023477422981,0.16045285147852056,0.1012120130200902,0.011078830379510877,0.669824186865752,0.1,0.9631875976019393
21,0.22795987129211426,0.03892891807907105,0.0,1.0767023477422981,0.16045285147852056,0.1012120130200902,0.011078830379510877,0.24521639516977434,0.1,0.9631875976019393
22,0.23842406272888184,-0.12082841343996463,0.1738255307352063,0.4686823699898438,0.11761019050902832,0.11201048174178418,0.012627202236237638,0.24521639516977434,0.1,0.554734395613084
23,0.2487497329711914,-0.0009447448681234594,0.13954681498213514,1.0039432175360632,0.19089483465088855,0.11412237874062359,0.012992989464916591,0.4904327903395487,0.1,0.8573054075512878
24,0.25718092918395996,-0.0009447448681234594,0.0,1.0039432175360632,0.19089483465088855,0.11412237874062359,0.012992989464916591,0.24521639516977434,0.1,0.8573054075512878
25,0.2675001621246338,-0.06871785745702,0.11151781323894569,0.4895708230970141,0.1349458332409539,0.10170067986733344,0.010287313204027933,0.4904327903395486,0.1,0.7700943915201846
26,0.2780039310455322,0.005210320105203239,0.19079708373054216,1.1253353473089325,0.14603300149512438,0.08937365586860269,0.010722532947032655,0.9808655806790973,0.1,0.9992313950831826
27,0.2864549160003662,0.005210320105203239,0.0,1.1253353473089325,0.14603300149512438,0.08937365586860269,0.010722532947032655,0.23863076946478287,0.1,0.9992313950831826
28,0.29692769050598145,-0.06609465402394511,0.10709284329299902,0.5026868840481056,0.10592679895560429,0.07970985993378843,0.008476837291731747,0.4772615389295657,0.1,0.9392576858445151
29,0.3073868751525879,-0.010345976825950128,0.16453374672109128,0.8778523672251425,0.11372961669596555,0.0756221752258941,0.008845387709529064,0.9545230778591313,0.1,1.1501489562590537
30,0.3155796527862549,-0.010345976825950128,0.0,0.8778523672251425,0.11372961669596555,0.0756221752258941,0.008845387709529064,0.2903421468234983,0.1,1.1501489562590537
31,0.3257901668548584,-0.06003362226288427,0.1159508674096685,0.5282035033636715,0.082022176542007,0.06223588492957899,0.007255307150802879,0.5806842936469965,0.1,1.1575269477477161
32,0.33590006828308105,-0.019648350417120937,0.16440454827786644,0.69317554410281,0.0803252066486731,0.05984322620552729,0.006656948440378474,1.1613685872939932,0.1,1.4797588973491713
33,0.34430432319641113,-0.019648350417120937,0.0,0.69317554410281,0.0803252066486731,0.05984322620552729,0.006656948440378474,0.4154936644484849,0.1,1.4797588973491713
34,0.35520029067993164,-0.06691758509803117,0.1316166393780525,0.5472320039464503,0.055088177280383795,0.04863913369990014,0.005040610008599047,0.8309873288969697,0.1,1.4324335407349345
