iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,-0.019118346756796196,0.0,1.821026986414732,1.521886751782379,0.0,0.0,0.1,1.0
1,0.008354663848876953,-0.5321138111517494,0.3520527484402543,0.9370855650073268,7.447874642838109e-05,0.0,0.0,0.1,0.9947584315016988
2,0.009379863739013672,-0.5321320230498852,6.103515625947391e-05,0.8747317000146482,0.00014389122495782225,0.0,0.0,0.33333333333333337,0.9895176063441848
3,0.010402679443359375,-0.5321289500457441,3.0517574488205213e-05,0.6729578693386811,6.252753313488913e-05,0.0,0.0,1.1111111111111114,0.9720499435953619
4,0.01699686050415039,-0.6003972230086273,0.10772331425990883,0.2553113375365242,0.00033910689370979496,0.0,0.0,1.1111111111111114,0.9358935891301134
5,0.02431488037109375,-0.7249467502363739,0.207787447403866,0.07715729889123316,8.47415302645387e-05,0.0,0.0,1.1111111111111114,0.9328095094052969
6,0.032370805740356445,-0.739797009485854,0.09714681738942962,0.020452265248112327,0.00026442251880419264,0.0,0.0,1.1111111111111114,0.9276696343469714
7,0.0390317440032959,-0.7926385205845767,0.16580826247882702,0.05207935145422127,0.00032040164705152125,0.04555748858819287,0.012372288020264691,1.1111111111111114,0.9457851360282276
8,0.04667377471923828,-0.765765007799531,0.07422392674498969,0.007573834251413498,0.0001342026717879369,0.004479582493602527,0.0008959164987205054,1.1111111111111114,0.9507624499100081
9,0.05462193489074707,-0.7739981869260043,0.028883485895822583,0.011628650128130885,0.00017151251851975965,0.006817130320485713,0.002683142264888023,1.1111111111111114,0.9583370391549922
10,0.06024980545043945,-0.7687883049868284,0.012123363249268071,0.005534156335575977,0.00015488260523490845,0.0039360363719072354,0.0007872072743814471,1.1111111111111114,0.9627104129015558
11,0.06511282920837402,-0.7695089327236081,0.004948515103723294,0.005070187827652968,6.879507926779602e-05,0.003605413651879889,0.0008660801033713611,3.7037037037037046,0.9667164280703112
12,0.07009673118591309,-0.7674147360529392,0.0023663082197533034,0.0024008154681765133,6.057578237918647e-05,0.00171878685026525,0.00034375737005305003,3.7037037037037046,0.9730823052935158
13,0.07202363014221191,-0.7666785250970383,0.0008605028579054374,0.0012587295896465279,3.1408405609812076e-05,0.0009000551985701309,0.00018001103971402617,3.7037037037037046,0.9764158430659978
14,0.07444882392883301,-0.7662625847556364,0.0004466584190290114,0.0006426589701496926,2.105348605302377e-05,0.0004590357735554046,9.180715471108093e-05,3.7037037037037046,0.9781159755606474
15,0.07636666297912598,-0.7660513696437468,0.00022688406790308317,0.00033071666001914155,2.876592072240516e-05,0.0002353478825657345,4.70695765131469e-05,3.7037037037037046,0.9789876343849649
16,0.07810091972351074,-0.7659403211887587,0.00011916432713262193,0.00016572519382385947,1.3104325464250477e-05,0.00011798047002179803,2.3596094004359607e-05,3.7037037037037046,0.9794245990887493
17,0.07921481132507324,-0.7658866128469258,5.881629519078253e-05,8.619486554220928e-05,1.6083196713999204e-05,6.047428067095587e-05,1.2094856134191174e-05,3.7037037037037046,0.9796485779060492
18,0.08192062377929688,-0.7658564763868609,3.162025352132295e-05,4.107275169682988e-05,2.6495059924210545e-06,2.925648064932315e-05,5.85129612986463e-06,3.7037037037037046,0.9797569352417874
19,0.08309364318847656,-0.7658433696428996,1.493934121027606e-05,2.0919418148295646e-05,1.417186445966237e-06,1.4902188837583192e-05,2.980437767516638e-06,3.7037037037037046,0.9798121285337784
20,0.08425760269165039,-0.7658367350698407,7.417875271715232e-06,1.1059899141115307e-05,2.372165157931509e-06,7.714896921720455e-06,1.542979384344091e-06,3.7037037037037046,0.9798407022260811
21,0.08614969253540039,-0.7658326912008998,4.129880414507261e-06,5.098411795549071e-06,6.727053348058084e-07,3.607131756498385e-06,7.21426351299677e-07,3.7037037037037046,0.9798540619733274
22,0.0872797966003418,-0.765831189266834,1.710715608426084e-06,2.7682050377589068e-06,3.085810878376438e-07,1.963955302461948e-06,3.927910604923896e-07,3.7037037037037046,0.979861335881855
23,0.0886387825012207,-0.765830281908203,1.0191784249283274e-06,1.372617001942283e-06,7.547015350125769e-08,9.787291490102993e-07,1.9574582980205986e-07,3.7037037037037046,0.979864960804629
24,0.08956599235534668,-0.7658293765141274,9.536743164062862e-07,3.5947592276758703e-06,3.5945025203044396e-06,3.057298822782835e-08,6.1145976455656705e-09,3.7037037037037046,0.9798650740379188
25,0.09052586555480957,-0.7658298254757334,4.770699320311032e-07,7.244044557843745e-07,1.7270085881987638e-07,5.023480524034733e-07,1.0046961048069467e-07,12.345679012345682,0.9798669345862611
