iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,tr_radius,barrier_parameter,maxabsLagmult
0,0.0,-0.47320138748468077,0.0,0.864788378648058,0.7295786727371585,2.220446049250313e-16,3.700743415417188e-17,1.0,0.1,0.693009937629452
1,0.0023958683013916016,-0.7364438059066795,0.18120759437784764,0.5227884090853122,0.30615529576954054,0.03283619291545792,0.005472698819242987,6.927608383491358,0.1,1.0167629632720427
2,0.003945827484130859,-0.7432104175422695,0.036066539436647276,0.46724433664145765,0.12902566221327771,0.0013007959072828257,0.00021679931788047094,7.604291718050473,0.1,1.1551610214462447
3,0.005074977874755859,-0.8073926527168778,0.06245167254052805,0.39724202607243675,0.0856807599146106,0.003900211171978585,0.0006500351953297642,7.604291718050473,0.1,1.1211372442220051
4,0.006227970123291016,-0.8532284558337185,0.04930540227195374,0.3454634685197604,0.05848282872723342,0.0024310234715425594,0.00040517057859042654,7.604291718050473,0.1,1.153682264735155
5,0.007239818572998047,-0.8922205522381031,0.04061225740668872,0.3075120369286904,0.04274526757787552,0.001649355831457644,0.000274892638576274,7.604291718050473,0.1,1.1766677455351882
6,0.008249044418334961,-0.9214451684094627,0.03454217906830041,0.2837545675390105,0.035593090313982625,0.0011931620676415289,0.00019886034460692148,7.604291718050473,0.1,1.1942766565804512
7,0.008625030517578125,-0.9214451684094627,0.0,0.25315798660976474,0.05216648330796356,0.0011931620676415289,0.00019886034460692148,38.021458590252365,0.020000000000000004,1.1175838485070428
8,0.00966191291809082,-0.9750784228653178,0.04789252819082966,0.2166436559298863,0.039346747985720215,0.0022936947511182915,0.00038228245851971526,38.021458590252365,0.020000000000000004,1.1445149085969861
9,0.01069784164428711,-1.017901035786952,0.040435084716295436,0.19038858494561026,0.03222940859830912,0.0016349970508633405,0.00027249950847722343,38.021458590252365,0.020000000000000004,1.1664312866212254
10,0.011845111846923828,-1.0563808855379673,0.035741568483167736,0.17044136063691684,0.027756621145392447,0.0012774600147904547,0.00021291000246507577,38.021458590252365,0.020000000000000004,1.184755163201882
11,0.012939929962158203,-1.0898503108464797,0.03131939490541152,0.15522420201316897,0.024327610713553258,0.0009809051777882605,0.00016348419629804342,38.021458590252365,0.020000000000000004,1.1993670457156997
12,0.014037847518920898,-1.1191033593014583,0.027638856793486967,0.14253484371759,0.02249593921703377,0.0007639067295650559,0.00012731778826084264,38.021458590252365,0.020000000000000004,1.2130759964086058
13,0.01512908935546875,-1.143463188976675,0.023550699544871767,0.13208465084019186,0.021041586752495352,0.0005546360029995423,9.243933383325705e-05,38.021458590252365,0.020000000000000004,1.2240658460804699
14,0.016206026077270508,-1.1630001269831671,0.019693422984397232,0.12299541171149411,0.019971164270253458,0.00038783107704243314,6.463851284040552e-05,38.021458590252365,0.020000000000000004,1.2328571094131835
15,0.017239093780517578,-1.1688389691991092,0.01369545694120509,0.11321882094273189,0.01830715399608901,0.00018756568079392189,3.126094679898698e-05,38.021458590252365,0.020000000000000004,1.2345692399168269
16,0.01830911636352539,-1.1842865532806608,0.01588754388911009,0.10605848141300446,0.017977261532103755,0.00025241439994960757,4.206906665826793e-05,38.021458590252365,0.020000000000000004,1.2416268994532704
17,0.019346952438354492,-1.1876923053865036,0.01009149046338983,0.09861102608484187,0.01712612892470685,0.00010183829571630554,1.6973049286050923e-05,38.021458590252365,0.020000000000000004,1.2428264641095288
18,0.02052903175354004,-1.1907180040585819,0.008800227094919465,0.092374832929815,0.016496373511885168,7.744410636090215e-05,1.290735106015036e-05,38.021458590252365,0.020000000000000004,1.2438997161549468
19,0.021569013595581055,-1.1934513623805056,0.008109643244428292,0.08679620595150427,0.015976415100248446,6.576643095068668e-05,1.0961071825114447e-05,38.021458590252365,0.020000000000000004,1.244930813289269
20,0.023007869720458984,-1.1959457519925007,0.007497158303217265,0.08178194515809574,0.015528177726928931,5.6207477411307494e-05,9.367912901884582e-06,38.021458590252365,0.020000000000000004,1.2459314552140608
