iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,tr_radius,barrier_parameter,maxabsLagmult
0,0.0,-0.32032688444520807,0.0,1.0051136157101643,0.9554768856656912,1.1102230246251565e-16,1.09923071745065e-18,1.0,0.1,0.750875362776385
1,0.4784839153289795,-0.7363710295231316,0.47076201946531676,1.826701992987432,1.2331009501014998,1.1623790808456929,0.011508703770749435,6.347883564072518,0.1,0.6444294351251878
2,0.7079648971557617,-1.6689212019511337,0.6983092178869462,4.309994143955468,0.7310208914737588,3.7028753892688338,0.036662132567018155,37.47137039441032,0.1,0.6737972468809539
3,0.9740867614746094,-0.7496093221893512,0.7758184781368997,1.5137834766090803,0.2669698112348937,0.942729443211185,0.00933395488327906,37.47137039441032,0.1,1.0942035768919671
4,1.3027887344360352,-0.5314604370235729,0.26010301378358425,0.8772916509319844,0.13311839879543944,0.29030736645044186,0.002874330360895464,37.47137039441032,0.1,1.6854801880600656
5,1.6006667613983154,-0.5375071346456168,0.05645365530154606,0.785386218482145,0.07942257706452273,0.21015380654561677,0.002080730757877394,37.47137039441032,0.1,2.3398810367299006
6,1.8779189586639404,-0.4447941281337578,0.09208146582356352,0.8047658831561053,0.05098061341782196,0.019841185161709962,0.0001964473778387125,37.47137039441032,0.1,3.2859365083028114
7,2.1488330364227295,-0.4649624245736914,0.046938980185107795,0.8256777454121011,0.04937250527117444,0.0022032656149837404,2.1814511039442973e-05,37.47137039441032,0.1,3.609270237880284
8,2.432893753051758,-0.4823233778144306,0.019801772407521123,0.8322848309605555,0.04890840881254642,0.00039210944610212906,3.882271743585436e-06,37.47137039441032,0.1,3.715569398380823
9,2.7179629802703857,-0.4924470528220623,0.025518012218548415,0.8411771507474757,0.049341393243934974,0.0006511676863956151,6.4472048157981685e-06,37.47137039441032,0.1,3.813347056341426
10,2.9232230186462402,-0.5040560441488904,0.01701957887323916,0.8500768303154378,0.049264402360823495,0.0002896653596564658,2.86797385798481e-06,37.47137039441032,0.1,3.9075977953984493
11,3.177614688873291,-0.5188144745543009,0.01795597382710681,0.8576757012556895,0.048599468155024673,0.000322416470834197,3.192242285487099e-06,37.47137039441032,0.1,3.9940891222824275
12,3.1958558559417725,-0.5188144745543009,0.0,0.7003055996866712,0.0215496086999238,0.000322416470834197,3.192242285487099e-06,187.3568519720516,0.020000000000000004,1.1540569695630498
13,3.4543328285217285,-0.5334183520667422,0.010940203530318774,0.6728059633036887,0.02119578793707906,0.00011968780394377987,1.1850277618196027e-06,187.3568519720516,0.020000000000000004,1.1856227214400428
14,3.677346706390381,-0.545315729181437,0.009959335675013215,0.6480654877588733,0.02092727130300928,9.918806020881021e-05,9.82060002067428e-07,187.3568519720516,0.020000000000000004,1.2123632238867876
15,3.9023358821868896,-0.5572372172991733,0.009514367670775018,0.6238443156091881,0.02063006500495271,9.0522889114375e-05,8.96266228855198e-07,187.3568519720516,0.020000000000000004,1.239206038714311
16,4.119872808456421,-0.5683765878926395,0.009082763369714445,0.600770490191664,0.02034056002090711,8.249624248835019e-05,8.167944800826751e-07,187.3568519720516,0.020000000000000004,1.264681442706398
17,4.411812782287598,-0.579182203111896,0.008718999143573035,0.5785547169826689,0.0200472767227067,7.602064356193594e-05,7.526796392270885e-07,187.3568519720516,0.020000000000000004,1.2893758818657821
18,4.660574913024902,-0.5894363063847741,0.00834622671948661,0.5574743518718444,0.019753528953968424,6.965941375014495e-05,6.896971658430193e-07,187.3568519720516,0.020000000000000004,1.3130868636334394
19,4.886780738830566,-0.599300972345139,0.008021242215234065,0.5375042506009756,0.01946358473545958,6.434007169953126e-05,6.370304128666462e-07,187.3568519720516,0.020000000000000004,1.3358824938435885
