iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,-0.32032688444520807,2.1073424255447017e-08,6.0742828957673805,5.9914032327837985,0.0,0.0,1.0,1.0
1,0.32222914695739746,-0.814133652947,0.5733533515369885,0.8974677023878331,0.0006840164005721203,0.0,0.0,1.0,0.9333313727242009
2,0.5237812995910645,-0.8141102161077307,6.855719014358885e-05,0.795178165495392,3.277276843068998e-07,0.0,0.0,3.3333333333333335,0.8666618010459362
3,0.8978681564331055,-0.814110239023794,2.9802322387695312e-08,0.45804314650321815,5.505791199385122e-14,0.0,0.0,11.111111111111112,0.6444299107716305
4,1.580467939376831,-1.2264962796490586,0.5409937879194824,0.028193712547221843,0.00028311449739843554,0.0,0.0,11.111111111111112,0.2758865819074198
5,2.3471570014953613,-1.3268171962180442,0.23236727805865026,0.0033298893085796514,3.994115342247454e-05,0.0019604139542498396,2.9728141442571604e-05,11.111111111111112,0.2369673813684479
6,3.062406301498413,-1.3343242496349386,0.025826165999804807,0.0011452355383105024,4.134714883432923e-06,0.0006659686328358609,2.4426736554094405e-05,11.111111111111112,0.24187541616469013
7,4.050889253616333,-1.3352172368837318,0.004349408673943413,0.00034180322407612523,4.0374818414954695e-08,0.0001985148008106485,8.246540737720903e-06,11.111111111111112,0.24303048521551512
8,4.185817241668701,-1.335360645243756,0.0008789100897257399,0.00010404821301833446,5.7371626908185896e-05,5.4294158280027776e-05,2.1544530333638266e-06,11.111111111111112,0.2432993117194347
9,4.450394153594971,-1.3353887093638273,0.00021801402714364515,2.0917417025168273e-05,5.324922727056865e-06,1.2452829752459116e-05,5.279754379421646e-07,11.111111111111112,0.24336916617431809
10,4.7137322425842285,-1.3353944862592275,4.4902101997991004e-05,4.971324821239411e-06,2.319731646843261e-07,3.1229576051791007e-06,1.328268857404582e-07,11.111111111111112,0.2433868635964865
11,5.130768299102783,-1.3353957230713536,1.0491920188861212e-05,1.2199952793251076e-06,1.0641046439037008e-08,7.42974164586362e-07,3.3589251705620374e-08,11.111111111111112,0.24339129750370542
12,5.5781261920928955,-1.335395999011087,2.4904561729478607e-06,3.010453277244949e-07,7.567705261299359e-10,1.7630270905250478e-07,8.393907713496238e-09,11.111111111111112,0.24339243675338904
13,6.166760206222534,-1.335396061272562,5.967910407334889e-07,7.441571271088127e-08,4.9341026348949526e-11,4.1872130502486746e-08,2.102071522903226e-09,11.111111111111112,0.2433927277888785
14,6.886707305908203,-1.3353960754715524,1.444721179430584e-07,1.842765601314257e-08,3.3075909085557486e-12,9.987699471379536e-09,5.233029381338677e-10,11.111111111111112,0.24339280173048863
15,7.603559255599976,-1.3353960787436319,2.9802322387695312e-08,4.5681490617370695e-09,1.8450651446847685e-13,2.3957062965156665e-09,1.297902359741378e-10,11.111111111111112,0.2433928203991283
16,8.395033121109009,-1.3353960795044073,0.0,1.132894608049814e-09,7.77582916595942e-15,5.779553808602732e-10,3.2115902393693195e-11,11.111111111111112,0.2433928250874904
17,9.189470291137695,-1.3353960796826425,0.0,2.809519792587745e-10,1.279285022614197e-15,1.401761386972381e-10,7.953031185280054e-12,11.111111111111112,0.243392826259707
18,10.057423114776611,-1.335396079724684,1.4901161193847656e-08,6.966868263685692e-11,9.10041953768998e-16,3.4160868674499045e-11,1.9720545424481185e-12,11.111111111111112,0.2433928265517569
19,10.913501262664795,-1.3353960797346591,0.0,1.727248130217484e-11,8.641256782260194e-16,8.35961392444831e-12,4.883168297203576e-13,11.111111111111112,0.24339282662431677
20,11.690995216369629,-1.3353960797370386,1.4901161193847656e-08,4.281146026423088e-12,7.46315772280623e-16,2.087535708299796e-12,1.207919113861633e-13,11.111111111111112,0.2433928266423053
