iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
14,36.229583978652954,-1.3353960664305156,0.0,9.161717743172118e-08,9.083224936628692e-08,0,0.0,1,0.24339362246062188,0.24339362246062188,optimal,10.0,1.6140011207507628e-08,1.1864699258930683e-10,-1.6021364214922598e-08,5.482810654717114e-16,5.096498985368506e-13,7.055079108655365e-10,1.0,200.0
15,38.92213177680969,-1.3353960664305156,0.0,9.161725174300677e-08,9.083232431968831e-08,0,0.0,1,0.24339362246082935,0.24339362246082935,optimal,10.0,1.6140011203452885e-08,1.1864698838882518e-10,-1.602136421506901e-08,5.723837708390452e-16,5.284579575856718e-13,2.6916567762526297e-11,1.0,231.0
16,41.600992918014526,-1.3353960664305156,0.0,9.161710099706318e-08,9.083217227118746e-08,0,0.0,1,0.24339362246035223,0.24339362246035223,optimal,10.0,1.6140011212346635e-08,1.1864699781940004e-10,-1.6021364214528738e-08,6.059893617418377e-16,6.448536076266308e-13,4.911736262754241e-13,1.0,269.0
17,44.306293964385986,-1.3353960664305156,0.0,9.16172712299454e-08,9.083234397502556e-08,0,0.0,1,0.24339362246062224,0.24339362246062224,optimal,10.0,1.6140011205716815e-08,1.1864699017062454e-10,-1.602136421554988e-08,5.768368394832946e-16,4.992686396163579e-13,4.836934950760456e-14,1.0,291.0
18,47.122227907180786,-1.3353960664305156,0.0,9.161721528443276e-08,9.08322875461039e-08,0,0.0,1,0.24339362246057025,0.24339362246057025,optimal,10.0,1.614001120872662e-08,1.186469935185417e-10,-1.6021364215207463e-08,6.101616091647531e-16,7.091200870850809e-13,9.95882012880246e-15,1.0,306.0
19,49.73992705345154,-1.3353960664305156,0.0,9.161715835773388e-08,9.08322301275075e-08,0,0.0,1,0.24339362246039256,0.24339362246039256,optimal,10.0,1.6140011209799577e-08,1.1864699511040121e-10,-1.6021364214685383e-08,4.745372839853841e-16,5.615144661006454e-13,9.95882012880246e-15,1.0,306.0
20,52.503912925720215,-1.3353960664305156,0.0,9.161731118735053e-08,9.083238427768373e-08,0,0.0,1,0.24339362246053745,0.24339362246053745,optimal,10.0,1.614001120276278e-08,1.186469869961791e-10,-1.60213642157693e-08,4.947055972267417e-16,6.339574919368746e-13,9.95882012880246e-15,1.0,306.0
21,55.347474098205566,-1.3353960664305156,0.0,9.161714452022888e-08,9.083221617041189e-08,0,0.0,1,0.24339362246075838,0.24339362246075838,optimal,10.0,1.6140011209365724e-08,1.1864699445517098e-10,-1.602136421490653e-08,6.007797734488734e-16,4.580493831797251e-13,9.95882012880246e-15,1.0,306.0
22,58.22167110443115,-1.3353960664305156,0.0,9.161711980692393e-08,9.08321912435374e-08,0,0.0,1,0.24339362246064752,0.24339362246064752,optimal,10.0,1.614001120865574e-08,1.186469936946184e-10,-1.6021364214956973e-08,5.250642753803904e-16,6.02613386109812e-13,9.95882012880246e-15,1.0,306.0
23,60.873842000961304,-1.3353960664305156,0.0,9.161732361459549e-08,9.083239681231484e-08,0,0.0,1,0.2433936224604368,0.2433936224604368,optimal,10.0,1.6140011203193223e-08,1.1864698719158208e-10,-1.6021364215998962e-08,6.13765475841341e-16,6.822487540367856e-13,9.95882012880246e-15,1.0,306.0
